"Name","TeamAbbreviation","GamesPlayed","Minutes","Assists","AssistPoints","TwoPtAssists","ThreePtAssists","AtRimAssists","ShortMidRangeAssists","LongMidRangeAssists","Corner3Assists","Arc3Assists"
"Evan Turner","IND",81,2457,262,596,190,72,128,24,38,14,58
"Mike Conley","MEM",73,2446,441,960,363,78,172,85,106,29,49
"George Hill","IND",76,2434,265,587,208,57,63,39,106,20,37
"JR Smith","NYK",74,2421,219,527,130,89,76,15,39,33,56
"Michael Carter-Williams","PHI",70,2414,441,1017,306,135,184,63,59,28,107
"Roy Hibbert","IND",81,2409,91,206,67,24,52,4,11,2,22
"Shawn Marion","DAL",76,2409,124,300,72,52,36,12,24,15,37
"Kyle Korver","ATL",71,2408,208,467,157,51,82,46,29,17,34
"Brandon Knight","MIL",72,2400,352,802,254,98,115,42,97,25,73
"Dwight Howard","HOU",71,2397,131,310,83,48,71,6,6,10,38
"Josh McRoberts","CHA",78,2360,333,729,270,63,140,43,87,22,41
"Anthony Davis","NOP",67,2358,105,238,77,28,36,11,30,7,21
"Taj Gibson","CHI",82,2351,91,221,52,39,33,7,12,10,29
"DeMarre Carroll","ATL",73,2341,134,320,82,52,49,12,21,22,30
"Kyle Singler","DET",82,2337,75,172,53,22,35,5,13,4,18
"Gerald Green","PHX",82,2330,122,289,77,45,46,16,15,19,26
"Channing Frye","PHX",82,2312,98,240,54,44,37,6,11,17,27
"James Anderson","PHI",80,2309,149,353,94,55,60,16,18,14,41
"DeMarcus Cousins","SAC",71,2298,207,476,145,62,98,18,29,15,47
"David Lee","GSW",69,2289,147,351,90,57,57,18,15,25,32
"Jonas Valanciunas","TOR",81,2282,57,131,40,17,21,7,12,5,12
"Reggie Jackson","OKC",80,2278,331,755,238,93,109,42,87,35,58
"Brandon Bass","BOS",82,2267,87,201,60,27,26,11,23,13,14
"Trey Burke","UTA",70,2263,396,892,296,100,155,46,95,36,64
"Jarrett Jack","CLE",80,2252,324,750,222,102,102,44,76,32,70
"Wesley Johnson","LAL",79,2240,124,283,89,35,57,11,21,18,17
"Ty Lawson","DEN",62,2222,543,1256,373,170,244,64,65,49,121
"Ramon Sessions","MIL",83,2214,340,766,254,86,124,60,70,18,68
"Amir Johnson","TOR",77,2214,115,259,86,29,43,18,25,6,23
"Luol Deng","CLE",63,2213,183,410,139,44,72,29,38,21,23
"Richard Jefferson","UTA",82,2212,130,294,96,34,63,12,21,7,27
"Harrison Barnes","GSW",78,2204,116,275,73,43,48,11,14,13,30
"Derrick Favors","UTA",73,2201,91,217,56,35,31,8,17,9,26
"Alec Burks","UTA",78,2193,212,481,155,57,78,35,42,13,44
"Ben McLemore","SAC",82,2187,82,180,66,16,38,15,13,6,10
"Jameer Nelson","ORL",68,2179,476,1065,363,113,161,61,141,51,62
"Mario Chalmers","MIA",73,2178,357,791,280,77,182,27,71,38,39
"Kenneth Faried","DEN",80,2178,96,234,54,42,46,3,5,18,24
"Kevin Martin","MIN",68,2177,121,283,80,41,49,15,16,9,32
"Chris Paul","LAC",62,2171,663,1495,494,169,300,52,142,62,107
"Terrence Ross","TOR",81,2159,79,174,63,16,40,14,9,4,12
"Tim Duncan","SAS",74,2158,220,485,175,45,112,27,36,10,35
"Martell Webster","WAS",78,2157,97,218,73,24,46,12,15,8,16
"Markieff Morris","PHX",81,2153,144,346,86,58,66,10,10,25,33
"Carlos Boozer","CHI",76,2141,118,272,82,36,49,6,27,6,30
"Enes Kanter","UTA",80,2138,75,181,44,31,19,5,20,4,27
"Kirk Hinrich","CHI",73,2116,286,642,216,70,84,36,96,22,48
"Paul Pierce","BKN",75,2098,178,421,113,65,60,20,33,26,39
"Jamal Crawford","LAC",69,2094,223,496,173,50,106,22,45,24,26
"Terrence Jones","HOU",76,2078,87,208,53,34,47,2,4,7,27
"Dion Waiters","CLE",70,2072,209,486,141,68,67,30,44,28,40
"Darren Collison","LAC",80,2069,297,697,194,103,115,17,62,41,62
"Deron Williams","BKN",64,2059,392,930,246,146,130,47,69,35,111
"Eric Gordon","NOP",64,2057,208,444,180,28,78,30,72,10,18
"Jeremy Lin","HOU",71,2054,294,690,192,102,150,37,5,29,73
"Al-Farouq Aminu","NOP",80,2045,114,246,96,18,56,15,25,1,17
"Jared Sullinger","BOS",74,2041,118,275,79,39,40,4,35,14,25
"Andre Iguodala","GSW",63,2040,263,626,163,100,96,25,42,36,64
"Tyreke Evans","NOP",72,2028,363,835,254,109,130,48,76,38,71
"Raymond Felton","NYK",65,2017,365,873,222,143,133,29,60,29,114
"Marco Belinelli","SAS",80,2016,179,419,118,61,69,28,21,27,34
"Norris Cole","MIA",82,2014,248,553,191,57,122,24,45,34,23
"Jason Thompson","SAC",82,2007,53,121,38,15,21,9,8,3,12
"Tony Parker","SAS",68,1997,388,897,267,121,139,50,78,38,83
"Shaun Livingston","BKN",76,1974,245,579,156,89,101,13,42,25,64
"Boris Diaw","SAS",79,1974,222,509,157,65,93,33,31,35,30
"Vince Carter","DAL",81,1973,212,476,160,52,104,31,25,15,37
"Courtney Lee","MEM",79,1973,115,252,93,22,34,31,28,7,15
"Marc Gasol","MEM",59,1970,215,478,167,48,104,20,43,21,27
"Miles Plumlee","PHX",80,1964,43,104,25,18,10,5,10,0,18
"Iman Shumpert","NYK",74,1962,129,308,79,50,44,8,27,12,38
"Rodney Stuckey","DET",73,1950,152,338,118,34,78,20,20,12,22
"Maurice Harkless","ORL",80,1950,80,179,61,19,32,4,25,7,12
"Tayshaun Prince","MEM",76,1948,119,257,100,19,39,37,24,6,13
"D.J. Augustin","CHI",71,1939,313,699,240,73,112,24,104,25,48
"Ray Allen","MIA",73,1936,143,343,86,57,61,11,14,32,25
"Wilson Chandler","DEN",62,1927,114,266,76,38,47,16,13,4,34
"Kawhi Leonard","SAS",66,1923,133,317,82,51,49,10,23,17,34
"Giannis Antetokounmpo","MIL",77,1897,150,337,113,37,67,22,24,9,28
"Pau Gasol","LAL",60,1884,201,485,118,83,65,14,39,15,68
"Tim Hardaway Jr.","NYK",81,1875,66,155,43,23,26,3,14,8,15
"Jordan Crawford","GSW",81,1860,281,648,195,86,100,27,68,35,51
"JJ Hickson","DEN",69,1860,96,232,56,40,42,3,11,14,26
"John Henson","MIL",70,1856,113,263,76,37,47,8,21,4,33
"Avery Bradley","BOS",60,1855,85,188,67,18,39,10,18,1,17
"Tobias Harris","ORL",61,1850,82,191,55,27,28,5,22,14,13
"Mo Williams","POR",74,1833,321,737,226,95,110,25,91,33,62
"Derrick Williams","SAC",78,1820,56,128,40,16,29,5,6,7,9
"Nikola Vucevic","ORL",57,1812,104,245,67,37,36,10,21,7,30
"Nick Young","LAL",64,1809,95,217,68,27,33,9,26,7,20
"Anderson Varejao","CLE",65,1800,140,324,96,44,56,18,22,13,31
"Marcus Morris","PHX",82,1800,88,199,65,23,38,12,15,11,12
"Draymond Green","GSW",82,1796,152,358,98,54,67,15,16,16,38
"Greivis Vasquez","TOR",79,1779,323,736,233,90,124,47,62,29,61
"Dwyane Wade","MIA",54,1775,252,574,182,70,134,15,33,31,39
"Alan Anderson","BKN",78,1772,81,191,52,29,28,6,18,15,14
"Timofey Mozgov","DEN",82,1770,62,150,36,26,21,5,10,8,18
"Andrew Bogut","GSW",67,1770,112,263,73,39,40,10,23,9,30
"Tony Wroten","PHI",72,1765,217,480,171,46,125,23,23,11,35
"Patrick Beverley","HOU",56,1751,151,361,92,59,72,14,6,16,43
"Hollis Thompson","PHI",77,1742,73,175,44,29,25,7,12,13,16
"Marcus Thornton","BKN",72,1741,77,173,58,19,39,7,12,8,11
"Matt Barnes","LAC",63,1735,125,281,94,31,70,9,15,12,19
"Jared Dudley","LAC",74,1729,104,245,67,37,42,6,19,14,23
"John Salmons","TOR",78,1726,147,349,92,55,40,25,27,17,38
"Mike Miller","MEM",82,1706,130,286,104,26,41,34,29,12,14
"Jerryd Bayless","BOS",72,1686,194,444,138,56,57,18,63,13,43
"Marvin Williams","UTA",66,1674,78,185,49,29,29,8,12,13,16
"Brian Roberts","NOP",72,1667,234,523,179,55,90,37,52,15,40
"Nikola Pekovic","MIN",54,1664,50,121,29,21,15,7,7,2,19
"Tyson Chandler","NYK",55,1662,59,140,37,22,9,7,21,1,21
"Glen Davis","LAC",68,1662,77,173,58,19,35,7,16,6,13
"Danny Green","SAS",68,1651,104,225,87,17,48,13,26,4,13
"Dante Cunningham","MIN",81,1635,83,198,51,32,32,5,14,6,26
"Andray Blatche","BKN",73,1618,112,279,57,55,40,9,8,18,37
"Samuel Dalembert","DAL",80,1614,38,91,23,15,10,3,10,1,14
"Thabo Sefolosha","OKC",61,1584,94,204,78,16,40,9,29,5,11
"Kentavious Caldwell-Pope","DET",80,1582,55,126,39,16,25,5,9,6,10
"Kendall Marshall","LAL",54,1564,477,1053,378,99,214,85,79,28,71
"Nene","WAS",53,1560,153,341,118,35,67,18,33,11,24
"Aaron Brooks","DEN",72,1557,233,546,153,80,101,26,26,37,43
"Trevor Booker","WAS",72,1554,64,157,35,29,24,2,9,7,22
"Manu Ginobili","SAS",68,1551,293,667,212,81,139,33,40,36,45
"Jeremy Lamb","OKC",78,1538,115,265,80,35,41,13,26,4,31
"Patrick Patterson","TOR",65,1532,78,193,41,37,23,6,12,12,25
"Patty Mills","SAS",81,1527,149,354,93,56,55,12,26,17,39
"E'Twaun Moore","ORL",79,1506,112,245,91,21,40,14,37,8,13
"Evan Fournier","DEN",76,1503,112,254,82,30,44,14,24,11,19
"Michael Kidd-Gilchrist","CHA",62,1502,52,115,41,11,19,10,12,1,10
"Jordan Hill","LAL",72,1500,54,138,24,30,12,4,8,5,25
"Steve Blake","GSW",55,1498,307,704,217,90,111,38,68,38,52
"Shelvin Mack","ATL",73,1490,271,638,175,96,91,36,48,29,67
"Mike Scott","ATL",80,1482,75,180,45,30,24,9,12,11,19
"Ersan Ilyasova","MIL",55,1479,72,168,48,24,24,12,12,8,16
"J.J. Barea","MIN",79,1471,303,671,238,65,122,28,88,19,46
"Shane Battier","MIA",73,1468,63,156,33,30,23,5,5,14,16
"Amar'e Stoudemire","NYK",65,1466,34,85,17,17,7,0,10,1,16
"Lou Williams","ATL",60,1445,210,473,157,53,79,35,43,14,39
"Derek Fisher","OKC",81,1428,117,255,96,21,48,20,28,6,15
"Anthony Morrow","NOP",76,1426,59,131,46,13,30,8,8,2,11
"Caron Butler","OKC",56,1419,82,192,54,28,30,9,15,6,22
"Cody Zeller","CHA",82,1417,92,208,68,24,35,17,16,12,12
"Eric Bledsoe","PHX",43,1416,235,562,143,92,98,23,22,40,52
"Gerald Wallace","BOS",58,1416,143,330,99,44,54,20,25,25,19
"Elton Brand","ATL",73,1414,74,178,44,30,21,10,13,9,21
"Russell Westbrook","OKC",46,1412,319,719,238,81,137,36,65,29,52
"Kelly Olynyk","BOS",70,1400,109,249,78,31,50,3,25,12,19
"Luis Scola","IND",82,1399,81,193,50,31,28,10,12,8,23
"Chris Andersen","MIA",72,1396,19,44,13,6,8,3,2,4,2
"Mirza Teletovic","BKN",72,1396,57,134,37,20,25,2,10,12,8
"Kris Humphries","BOS",69,1376,67,158,43,24,20,6,17,8,16
"Nick Collison","OKC",81,1353,104,240,72,32,45,8,19,2,30
"Kosta Koufos","MEM",80,1349,39,85,32,7,10,7,15,1,6
"O.J. Mayo","MIL",52,1346,113,248,91,22,54,17,20,9,13
"Austin Rivers","NOP",69,1338,160,366,114,46,57,26,31,11,35
"Zaza Pachulia","MIL",53,1325,136,292,116,20,66,21,29,5,15
"Ryan Kelly","LAL",59,1312,95,237,48,47,28,8,12,17,30
"Nate Wolters","MIL",58,1309,187,439,122,65,60,25,37,15,50
"Anthony Tolliver","CHA",64,1298,42,100,26,16,13,4,9,5,11
"Omri Casspi","HOU",71,1283,88,210,54,34,40,7,7,9,25
"Pablo Prigioni","NYK",66,1282,228,539,145,83,66,17,62,19,64
"Tony Allen","MEM",55,1278,94,202,80,14,45,22,13,6,8
"Mason Plumlee","BKN",70,1275,60,141,39,21,20,6,13,3,18
"Tiago Splitter","SAS",59,1271,90,203,67,23,49,8,10,8,15
"Matthew Dellavedova","CLE",72,1271,187,422,139,48,78,24,37,13,35
"Andrea Bargnani","NYK",42,1257,45,105,30,15,11,3,16,3,12
"Jae Crowder","DAL",78,1253,60,140,40,20,23,7,10,4,16
"Ian Mahinmi","IND",77,1248,24,58,14,10,10,1,3,3,7
"Tony Snell","CHI",77,1231,68,146,58,10,24,12,22,1,9
"DeJuan Blair","DAL",78,1214,70,168,42,28,24,5,13,6,22
"Jeremy Evans","UTA",66,1209,44,100,32,12,15,5,12,4,8
"Kendrick Perkins","OKC",62,1207,67,148,53,14,34,4,15,5,9
"Steven Adams","OKC",81,1197,43,97,32,11,13,6,13,0,11
"C.J. Watson","IND",63,1193,107,246,75,32,18,10,47,13,19
"Kyle O'Quinn","ORL",69,1188,78,170,64,14,44,8,12,4,10
"Andrew Nicholson","ORL",76,1174,25,63,12,13,6,4,2,1,12
"Nick Calathes","MEM",71,1172,207,466,155,52,67,32,56,14,38
"Darrell Arthur","DEN",68,1161,61,139,44,17,27,10,7,8,9
"Elliot Williams","PHI",67,1157,72,169,47,25,30,5,12,8,17
"Jrue Holiday","NOP",34,1144,268,604,200,68,124,26,50,15,53
"Luke Ridnour","CHA",61,1140,176,398,130,46,73,28,29,8,38
"Phil Pressey","BOS",75,1132,241,537,186,55,114,21,51,10,45
"Gary Neal","CHA",52,1113,83,188,61,22,33,12,16,6,16
"Kevin Garnett","BKN",54,1109,82,191,55,27,34,9,12,6,21
"Robert Sacre","LAL",65,1089,51,135,18,33,7,3,8,5,28
"Francisco Garcia","HOU",55,1083,63,149,40,23,27,11,2,10,13
"Brandan Wright","DAL",58,1077,31,78,15,16,6,0,9,1,15
"Bismack Biyombo","CHA",77,1072,8,18,6,2,2,2,2,1,1
"Lavoy Allen","IND",65,1071,71,168,45,26,27,8,10,2,24
"Travis Outlaw","SAC",63,1065,48,108,36,12,23,5,8,7,5
"Will Bynum","DET",56,1054,216,479,169,47,115,20,34,24,23
"Tyler Zeller","CLE",70,1050,36,84,24,12,10,5,9,2,10
"Diante Garrett","UTA",71,1047,120,277,83,37,42,19,22,15,22
"Jordan Hamilton","HOU",60,1020,52,125,31,21,18,4,9,7,14
"Alonzo Gee","CLE",65,1020,47,107,34,13,10,13,11,4,9
"Chris Douglas-Roberts","CHA",49,1016,51,118,35,16,13,8,14,3,13
"Greg Stiemsma","NOP",55,1006,36,79,29,7,11,5,13,3,4
"Ish Smith","PHX",70,1006,179,429,108,71,70,7,31,19,52
"Luc Mbah a Moute","MIN",64,1003,36,82,26,10,19,3,4,2,8
"Rajon Rondo","BOS",30,998,294,668,214,80,99,33,82,21,59
"JJ Redick","LAC",35,987,78,180,54,24,39,6,9,11,13
"Dorell Wright","POR",68,984,64,154,38,26,19,9,10,12,14
"CJ Miles","CLE",51,984,52,121,35,17,16,10,9,6,11
"Marreese Speights","GSW",79,982,32,76,20,12,12,2,6,3,9
"Andre Miller","WAS",58,982,197,449,142,55,94,20,28,15,40
"Tyler Hansbrough","TOR",64,978,17,44,7,10,3,2,2,3,7
"Rashard Lewis","MIA",60,971,57,139,32,25,17,5,10,9,16
"Omer Asik","HOU",48,968,25,62,13,12,8,2,3,1,11
"Jeff Adrien","MIL",53,962,38,82,32,6,16,5,11,1,5
"Al Horford","ATL",29,958,76,181,47,29,29,7,11,10,19
"James Johnson","MEM",52,956,111,242,91,20,51,23,17,10,10
"Ed Davis","MEM",63,956,27,59,22,5,12,3,7,1,4
"Jeff Ayres","SAS",73,952,60,141,39,21,18,6,15,8,13
"Donatas Motiejunas","HOU",62,952,34,93,9,25,6,2,1,5,20
"Alexis Ajinca","NOP",56,950,40,88,32,8,18,6,8,2,6
"Cory Joseph","SAS",68,936,114,262,80,34,28,18,34,5,29
"Pero Antic","ATL",49,925,58,136,38,20,21,11,6,4,16
"Jordan Farmar","LAL",41,912,199,478,119,80,61,30,28,27,53
"Kent Bazemore","LAL",67,911,91,206,67,24,40,15,12,7,17
"Xavier Henry","LAL",43,908,51,115,38,13,23,5,10,3,10
"Reggie Evans","SAC",54,899,21,50,13,8,7,2,4,3,5
"Ray McCallum","SAC",45,897,120,266,94,26,40,13,41,6,20
"Jermaine O'Neal","GSW",44,884,25,59,16,9,7,3,6,4,5
"Henry Sims","PHI",46,875,52,119,37,15,27,4,6,3,12
"Thomas Robinson","POR",70,873,34,80,22,12,12,4,6,4,8
"Cartier Martin","ATL",59,870,33,79,20,13,9,4,7,6,7
"Willie Green","LAC",55,869,50,125,25,25,8,2,15,6,19
"Nate Robinson","DEN",44,866,112,246,90,22,40,21,29,5,17
"Andrei Kirilenko","BKN",45,857,72,156,60,12,44,11,5,2,10
"Quincy Acy","SAC",63,848,28,64,20,8,10,2,8,2,6
"Danny Granger","LAC",41,848,41,97,26,15,14,4,8,7,8
"Michael Beasley","MIA",55,831,42,100,26,16,17,5,4,8,8
"Jason Smith","NOP",31,830,29,65,22,7,7,3,12,3,4
"Gorgui Dieng","MIN",60,818,39,89,28,11,17,2,9,3,8
"Devin Harris","DAL",40,818,178,418,116,62,66,29,21,15,47
"Ekpe Udoh","MIL",42,804,31,73,20,11,8,2,10,2,9
"Ryan Anderson","NOP",22,795,17,38,13,4,7,1,5,2,2
"Chris Johnson","BOS",40,789,31,72,21,10,6,3,12,1,9
"Quincy Miller","DEN",52,789,26,62,16,10,9,5,2,2,8
"Jan Vesely","DEN",54,776,21,47,16,5,12,2,2,2,3
"Earl Clark","NYK",54,768,18,38,16,2,7,3,6,2,0
"Perry Jones III","OKC",62,764,26,59,19,7,8,5,6,1,6
"Chuck Hayes","TOR",61,753,35,83,22,13,13,4,5,3,10
"Shawne Williams","LAL",36,751,30,78,12,18,4,3,5,4,14
"Chase Budinger","MIN",41,751,31,70,23,8,15,2,6,1,7
"Jonas Jerebko","DET",64,741,39,89,28,11,19,3,6,4,7
"Chris Kaman","LAL",39,736,58,139,35,23,22,3,10,10,13
"Joel Freeland","POR",52,727,36,94,14,22,7,1,6,5,17
"Darius Miller","NOP",45,723,43,95,34,9,19,7,8,1,8
"Doron Lamb","ORL",53,695,43,103,26,17,6,5,15,9,8
"Matt Bonner","SAS",61,690,31,77,16,15,7,2,7,4,11
"Jeff Withey","NOP",58,684,26,58,20,6,13,3,4,2,4
"Toney Douglas","MIA",51,675,68,159,45,23,25,2,18,4,19
"Alexey Shved","MIN",63,664,68,153,51,17,21,8,22,5,12
"Anthony Bennett","CLE",52,663,17,37,14,3,7,3,4,0,3
"Robbie Hummel","MIN",53,655,23,52,17,6,7,2,8,2,4
"Udonis Haslem","MIA",46,653,13,32,7,6,5,1,1,2,4
"Beno Udrih","MEM",41,643,116,263,85,31,39,11,35,12,19
"Jon Leuer","MEM",49,642,20,44,16,4,8,6,2,0,4
"Dennis Schroder","ATL",49,641,93,210,69,24,36,17,16,9,15
"Garrett Temple","WAS",75,638,72,173,43,29,21,8,14,9,20
"Kenyon Martin","NYK",32,633,50,110,40,10,19,5,16,1,9
"Jeffery Taylor","CHA",26,629,22,49,17,5,9,2,6,2,3
"Ronny Turiaf","MIN",31,606,24,59,13,11,5,1,7,1,10
"John Lucas III","UTA",42,591,42,95,31,11,20,8,3,2,9
"Larry Sanders","MIL",23,584,19,38,19,0,9,1,9,0,0
"Kevin Seraphin","WAS",53,578,17,42,9,8,5,1,3,1,7
"Brandon Davies","PHI",51,575,28,64,20,8,13,5,2,2,6
"Jason Terry","BKN",35,570,56,128,40,16,20,7,13,4,12
"Nazr Mohammed","CHI",80,562,20,46,14,6,7,0,7,1,5
"Steve Novak","TOR",54,540,13,32,7,6,6,0,1,2,4
"Brook Lopez","BKN",17,533,16,41,7,9,4,1,2,4,5
"Archie Goodwin","PHX",52,533,20,47,13,7,8,1,4,0,7
"Anthony Randolph","DEN",43,527,32,81,15,17,10,1,4,3,14
"Jimmer Fredette","CHI",49,519,64,140,52,12,29,8,15,5,7
"Andrew Bynum","IND",26,516,29,64,23,6,13,5,5,2,4
"Al Harrington","WAS",34,511,28,64,20,8,13,3,4,2,6
"Nando De Colo","TOR",47,494,65,152,43,22,24,11,8,9,13
"Aron Baynes","SAS",53,491,34,77,25,9,10,6,9,3,6
"Shane Larkin","DAL",48,489,71,165,48,23,16,9,23,5,18
"Jason Maxiell","ORL",34,488,9,20,7,2,6,0,1,1,1
"Vitor Faverani","BOS",37,488,16,36,12,4,9,2,1,3,1
"Ryan Hollins","LAC",61,482,8,18,6,2,5,1,0,1,1
"CJ McCollum","POR",38,476,27,64,17,10,6,3,8,3,7
"Luke Babbitt","NOP",27,473,29,68,19,10,14,3,2,3,7
"Miroslav Raduljica","MIL",48,465,23,49,20,3,12,3,5,0,3
"Marquis Teague","BKN",40,442,58,140,34,24,18,5,11,7,17
"Rudy Gobert","UTA",45,434,7,15,6,1,4,0,2,0,1
"Gustavo Ayon","ATL",26,429,28,65,19,9,12,5,2,2,7
"Brandon Rush","UTA",38,418,24,56,16,8,7,5,4,5,3
"Byron Mullens","PHI",45,414,14,36,6,8,3,1,2,2,6
"Andre Roberson","OKC",40,399,15,31,14,1,6,4,4,0,1
"Jeremy Tyler","NYK",41,397,8,21,3,5,1,0,2,1,4
"Reggie Bullock","LAC",43,395,12,27,9,3,5,2,2,1,2
"Drew Gooden","WAS",22,395,15,33,12,3,10,2,0,1,2
"Wayne Ellington","DAL",45,393,19,45,12,7,7,3,2,3,4
"Orlando Johnson","SAC",45,392,20,51,9,11,3,2,4,3,8
"Donald Sloan","IND",48,392,50,117,33,17,8,7,18,5,12
"Hedo Turkoglu","LAC",38,392,33,74,25,8,14,4,7,4,4
"Dewayne Dedmon","ORL",31,390,5,12,3,2,1,0,2,1,1
"Metta World Peace","NYK",29,388,17,43,8,9,4,2,2,1,8
"Will Barton","POR",41,387,33,77,22,11,15,3,4,3,8
"Rasual Butler","IND",50,378,17,39,12,5,8,1,3,2,3
"Ronnie Price","ORL",31,377,66,143,55,11,19,10,26,4,7
"Toure' Murry","NYK",51,372,49,110,37,12,26,4,7,0,12
"Leandro Barbosa","PHX",20,368,32,80,16,16,6,1,9,5,11
"Alex Len","PHX",41,362,4,10,2,2,1,1,0,1,1
"Meyers Leonard","POR",40,355,18,43,11,7,4,1,6,1,6
"Aaron Gray","SAC",36,354,22,48,18,4,14,1,3,0,4
"Jarvis Varnado","PHI",24,339,13,34,5,8,2,2,1,0,8
"Cole Aldrich","NYK",46,330,14,33,9,5,6,0,3,2,3
"Eric Maynor","PHI",31,327,52,124,32,20,16,4,12,6,14
"Landry Fields","TOR",30,322,20,47,13,7,9,2,2,3,4
"Otto Porter Jr.","WAS",37,319,10,23,7,3,2,2,3,0,3
"Josh Harrellson","DET",32,317,15,33,12,3,9,2,1,1,2
"MarShon Brooks","LAL",35,317,25,58,17,8,11,2,4,3,5
"Darius Morris","MEM",27,313,44,100,32,12,12,10,10,2,10
"Steve Nash","LAL",15,313,86,200,58,28,27,18,13,8,20
"Derrick Rose","CHI",10,311,43,95,34,9,20,6,8,3,6
"Chauncey Billups","DET",19,309,42,94,32,10,19,6,7,2,8
"Gal Mekel","DAL",31,292,63,151,38,25,21,11,6,3,22
