"Name","TeamAbbreviation","GamesPlayed","Minutes","Assists","AssistPoints","TwoPtAssists","ThreePtAssists","AtRimAssists","ShortMidRangeAssists","LongMidRangeAssists","Corner3Assists","Arc3Assists"
"Bonzi Wells","POR",75,1995,208,440,184,24,108,34,42,5,19
"Lorenzen Wright","ATL",71,1987,87,195,66,21,27,11,28,6,15
"Ervin Johnson","MIL",82,1984,40,98,22,18,17,2,3,2,16
"Maurice Taylor","HOU",69,1970,104,228,84,20,55,14,15,10,10
"LaPhonso Ellis","MIN",82,1947,93,199,80,13,37,7,36,2,11
"Joe Smith","DET",69,1942,79,177,60,19,23,5,32,7,12
"Vitaly Potapenko","BOS",82,1901,64,152,40,24,14,5,21,6,18
"Al Harrington","IND",78,1893,130,287,103,27,42,20,41,17,10
"Austin Croshere","IND",81,1874,92,201,75,17,23,21,31,5,12
"Chris Childs","TOR",77,1854,355,785,280,75,110,54,116,32,43
"Larry Hughes","GSW",50,1843,223,478,191,32,77,46,68,10,22
"Brian Shaw","LAL",80,1831,258,564,210,48,120,36,54,14,34
"Bryant Reeves","VAN",75,1829,80,174,66,14,24,13,29,2,12
"Kevin Willis","DEN",78,1829,50,113,37,13,14,5,18,7,6
"Kenny Thomas","HOU",74,1820,77,179,52,25,32,8,12,11,14
"Othella Harrington","NYK",74,1816,56,122,46,10,20,7,19,2,8
"Morris Peterson","TOR",80,1810,105,225,90,15,34,9,47,5,10
"Alan Henderson","ATL",73,1808,50,114,36,14,14,8,14,3,11
"Theo Ratliff","PHI",50,1802,58,133,41,17,21,6,14,5,12
"Chauncey Billups","MIN",77,1793,260,540,240,20,76,61,103,7,13
"Brent Barry","SEA",67,1781,225,489,186,39,108,39,39,14,25
"Eric Snow","PHI",50,1743,369,789,318,51,149,66,103,17,34
"Eric Williams","BOS",81,1743,112,263,73,39,30,11,32,6,33
"Keith Van Horn","NJN",49,1731,82,185,61,21,28,5,28,7,14
"Keon Clark","TOR",81,1720,72,158,58,14,34,6,18,6,8
"John Amaechi","ORL",82,1711,74,171,51,23,31,6,14,3,20
"Hubert Davis","WAS",66,1693,110,232,98,12,23,17,58,3,9
"Jim Jackson","CLE",56,1690,163,347,142,21,61,37,44,10,11
"Danny Ferry","SAS",80,1687,71,157,56,15,21,22,13,6,9
"Corliss Williamson","DET",69,1687,61,132,51,10,28,8,15,4,6
"Bob Sura","GSW",53,1682,242,519,207,35,90,35,82,12,23
"Terry Porter","SAS",80,1679,251,539,214,37,93,48,73,14,23
"Chris Gatling","CLE",74,1674,61,133,50,11,16,6,28,4,7
"Stephen Jackson","NJN",77,1663,140,286,134,6,89,12,33,0,6
"Scot Pollard","SAC",77,1661,47,110,31,16,14,2,15,2,14
"Christian Laettner","WAS",78,1659,124,262,110,14,47,25,38,5,9
"Moochie Norris","HOU",82,1651,283,657,192,91,100,24,68,27,64
"Bobby Jackson","SAC",79,1647,161,339,144,17,74,21,49,4,13
"Anthony Carter","MIA",72,1633,268,594,210,58,113,20,77,14,44
"Jacque Vaughn","UTA",82,1626,323,698,271,52,122,34,115,22,30
"Olden Polynice","UTA",81,1621,31,68,25,6,14,1,10,1,5
"Matt Harpring","CLE",56,1613,102,216,90,12,35,24,31,6,6
"Michael Smith","WAS",79,1612,101,221,82,19,34,19,29,4,15
"Jahidi White","WAS",68,1606,20,43,17,3,7,2,8,1,2
"Toni Kukoc","ATL",65,1598,199,427,170,29,91,28,51,8,21
"Robert Horry","LAL",79,1589,128,282,102,26,68,19,15,5,21
"Walt Williams","HOU",72,1583,97,208,83,14,51,15,17,7,7
"Marcus Fizer","CHI",72,1581,76,168,60,16,28,13,19,4,12
"Pat Garrity","ORL",76,1579,51,116,37,14,14,6,17,3,11
"Felipe Lopez","MIN",70,1566,107,225,96,11,38,23,35,5,6
"Tyrone Nesby","WAS",62,1556,76,163,65,11,28,15,22,5,6
"Sean Rooks","LAC",82,1552,77,170,61,16,37,9,15,5,11
"Hakeem Olajuwon","HOU",58,1543,72,161,55,17,36,8,11,3,14
"Chris Whitney","WAS",59,1533,248,519,225,23,80,75,70,8,15
"Desmond Mason","SEA",78,1523,63,150,39,24,21,5,13,5,19
"Grant Long","VAN",66,1511,83,188,61,22,21,8,32,7,15
"Mario Elie","PHX",68,1508,131,287,106,25,36,27,43,8,17
"Vonteego Cummings","GSW",66,1495,227,472,209,18,79,51,79,6,12
"Charlie Ward","NYK",61,1495,273,586,233,40,111,57,65,9,31
"Michael Curry","DET",68,1490,132,301,95,37,28,15,52,7,30
"Greg Ostertag","UTA",81,1488,22,49,17,5,6,2,9,1,4
"Brevin Knight","ATL",53,1462,311,676,257,54,97,49,111,8,46
"Adonal Foyle","GSW",58,1460,48,101,43,5,21,4,18,0,5
"Jason Caffey","MIL",70,1458,53,122,37,16,13,13,11,8,8
"Brad Miller","CHI",57,1437,107,227,94,13,31,11,52,1,12
"Damon Jones","VAN",71,1415,224,476,196,28,64,28,104,11,17
"A.C. Green","MIA",82,1412,39,84,33,6,17,3,13,1,5
"Marc Jackson","GSW",48,1407,59,133,44,15,20,10,14,8,7
"Matt Maloney","ATL",55,1401,154,335,127,27,33,26,68,9,18
"Michael Doleac","ORL",77,1396,65,151,44,21,20,7,17,2,19
"Courtney Alexander","WAS",65,1374,62,131,55,7,19,6,30,2,5
"Rod Strickland","POR",54,1372,303,636,273,30,112,75,86,11,19
"Corey Maggette","LAC",69,1361,82,181,65,17,31,17,17,4,13
"Quentin Richardson","LAC",76,1356,62,133,53,9,23,16,14,2,7
"Evan Eschmeyer","NJN",74,1335,40,85,35,5,20,2,13,2,3
"Stromile Swift","VAN",80,1313,28,64,20,8,5,2,13,3,5
"DerMarr Johnson","ATL",78,1310,64,135,57,7,19,12,26,2,5
"Corie Blount","GSW",68,1306,59,126,51,8,30,7,14,2,6
"Dan Majerle","MIA",53,1306,88,193,71,17,27,13,31,3,14
"Bryce Drew","CHI",48,1303,185,402,153,32,60,36,57,6,26
"Danny Manning","UTA",82,1300,92,203,73,19,42,11,20,5,14
"Arvydas Sabonis","POR",61,1295,91,196,77,14,46,7,24,2,12
"Emanual Davis","SEA",62,1290,137,293,118,19,62,31,25,5,14
"Avery Johnson","SAS",55,1288,237,526,185,52,69,32,84,28,24
"Scott Williams","MIL",66,1270,35,80,25,10,12,3,10,3,7
"Mateen Cleaves","DET",78,1266,207,452,169,38,93,21,55,13,25
"Robert Pack","DEN",74,1261,293,655,224,69,109,30,85,23,46
"Hedo Turkoglu","SAC",74,1249,69,154,53,16,28,5,20,6,10
"Keyon Dooling","LAC",76,1240,177,389,142,35,75,14,53,7,28
"Rasho Nesterovic","MIN",73,1239,45,100,35,10,8,4,23,4,6
"Shammond Williams","SEA",69,1239,190,415,155,35,75,28,52,6,29
"Randy Brown","BOS",54,1238,154,383,79,75,36,21,22,21,54
"Sean Elliott","SAS",52,1230,81,181,62,19,22,13,27,9,10
"Malik Rose","SAS",57,1218,48,106,38,10,20,4,14,6,4
"Mitch Richmond","WAS",37,1216,111,234,99,12,46,29,24,2,10
"Robert Traylor","CLE",70,1208,63,139,50,13,23,7,20,4,9
"Monty Williams","ORL",82,1208,79,171,66,13,34,8,24,1,12
"Isaiah Rider","LAL",67,1206,111,246,87,24,33,26,28,8,16
"Eddie Robinson","CHH",67,1202,59,120,57,2,26,8,23,0,2
"Stacey Augmon","POR",66,1184,98,217,77,21,35,14,28,3,18
"Jerome Williams","TOR",59,1182,45,99,36,9,16,7,13,5,4
"Chris Mihm","CLE",59,1165,16,35,13,3,4,3,6,0,3
"Tom Gugliotta","PHX",57,1160,55,123,42,13,14,4,24,3,10
"Jeff Foster","IND",71,1157,33,69,30,3,17,5,8,1,2
"Mikki Moore","DET",81,1151,33,78,21,12,5,1,15,3,9
"Chris Porter","GSW",51,1145,61,130,53,8,28,11,14,3,5
"Milt Palacio","BOS",58,1141,151,364,89,62,37,18,34,15,47
"Jelani McCoy","SEA",70,1140,57,127,44,13,17,11,16,4,9
"Ron Harper","LAL",47,1140,113,251,88,25,36,25,27,10,15
"Trajan Langdon","CLE",65,1116,81,171,72,9,34,15,23,5,4
"Mark Blount","BOS",64,1099,32,74,22,10,9,1,12,2,8
"Jamaal Magloire","CHH",74,1097,27,64,17,10,6,4,7,1,9
"Sherman Douglas","NJN",59,1090,144,302,130,14,59,22,49,4,10
"Shawn Kemp","POR",68,1084,65,144,51,14,27,7,17,2,12
"Dana Barros","DET",60,1082,110,234,96,14,38,16,42,7,7
"Cherokee Parks","LAC",65,1054,46,98,40,6,18,9,13,3,3
"Jamal Crawford","CHI",61,1047,141,292,131,10,64,30,37,0,10
"Erick Dampier","GSW",43,1042,59,132,45,14,18,7,20,3,11
"Jon Barry","SAC",62,1009,130,286,104,26,67,13,24,5,21
"Troy Hudson","ORL",75,1005,162,365,121,41,52,9,60,7,34
"Matt Bullard","HOU",61,1001,42,96,30,12,14,3,13,6,6
"Sam Perkins","IND",64,998,41,91,32,9,14,6,12,5,4
"Hanno Mottola","ATL",73,989,25,57,18,7,6,4,8,2,5
"Derrick McKey","IND",66,985,74,168,54,20,28,10,16,8,12
"Sam Mitchell","MIN",82,982,57,124,47,10,11,20,16,4,6
"Samaki Walker","SAS",61,966,29,67,20,9,5,4,11,3,6
"Cedric Henderson","CLE",55,961,79,166,71,8,34,16,21,5,3
"Wesley Person","CLE",44,959,64,133,59,5,24,8,27,4,1
"Dell Curry","TOR",71,957,75,157,68,7,30,10,28,0,7
"Jake Tsakalidis","PHX",57,947,19,40,17,2,3,4,10,0,2
"Mark Pope","MIL",63,941,38,89,25,13,4,9,12,5,8
"Khalid El-Amin","CHI",50,935,145,302,133,12,60,26,47,2,10
"Dion Glover","ATL",57,931,69,149,58,11,32,11,15,6,5
"Calvin Booth","DAL",55,929,42,90,36,6,22,6,8,2,4
"Kevin Ollie","PHI",70,925,146,313,125,21,52,17,56,7,14
"Vinny Del Negro","PHX",65,919,126,271,107,19,30,23,54,4,15
"Roshown McLeod","PHI",35,918,58,125,49,9,15,11,23,2,7
"Nazr Mohammed","ATL",58,915,19,41,16,3,13,2,1,1,2
"Chris Crawford","ATL",47,905,37,87,24,13,9,7,8,5,8
"Andrew DeClercq","ORL",67,900,32,73,23,9,12,1,10,1,8
"Kendall Gill","NJN",31,889,87,189,72,15,40,12,20,2,13
"Michael Ruffin","CHI",45,879,39,88,29,10,12,3,14,1,9
"Jumaine Jones","PHI",65,862,32,69,27,5,13,6,8,0,5
"Greg Anthony","POR",58,861,82,172,74,8,25,16,33,2,6
"Corey Benjamin","CHI",65,856,69,152,55,14,24,14,17,2,12
"Kenny Anderson","BOS",33,850,134,322,80,54,33,17,30,22,32
"Mike Penberthy","LAL",53,846,71,153,60,11,32,18,10,1,10
"Ike Austin","VAN",52,846,58,127,47,11,23,9,15,3,8
"Tony Battie","BOS",40,845,16,36,12,4,2,5,5,1,3
"Adam Keefe","GSW",67,842,36,78,30,6,11,7,12,1,5
"Dean Garrett","MIN",70,836,24,51,21,3,5,6,10,0,3
"Erick Strickland","VAN",50,828,95,210,75,20,25,13,37,7,13
"Greg Buckner","DAL",37,820,49,114,33,16,12,8,13,4,12
"Tony Massenburg","VAN",52,819,9,21,6,3,2,1,3,0,3
"Bimbo Coles","CLE",47,802,138,290,124,14,49,20,55,3,11
"Billy Owens","DET",45,796,55,117,48,7,18,8,22,2,5
"Zan Tabak","IND",55,774,33,71,28,5,15,3,10,1,4
"Don Reid","ORL",64,761,21,45,18,3,8,4,6,1,2
"Jud Buechler","DET",57,736,39,88,29,10,9,7,13,3,7
"Mark Strickland","NJN",55,722,24,53,19,5,11,0,8,1,4
"Derek Fisher","LAL",20,711,87,194,67,20,40,14,13,4,16
"Gerard King","WAS",45,705,31,68,25,6,12,6,7,1,5
"Ryan Bowen","DEN",57,698,30,62,28,2,9,7,12,1,1
"Lawrence Funderburke","SAC",59,698,17,41,10,7,6,0,4,3,4
"Reggie Slater","MIN",55,684,26,57,21,5,11,4,6,1,4
"Derrick Coleman","CHH",34,682,39,90,27,12,12,8,7,2,10
"Hersey Hawkins","CHH",59,679,72,147,69,3,27,16,26,1,2
"Vernon Maxwell","DAL",43,660,49,106,41,8,22,4,15,2,6
"Steve Kerr","SAS",55,652,57,125,46,11,14,9,23,7,4
"Eric Montross","TOR",54,649,19,45,12,7,4,1,7,1,6
"Otis Thorpe","CHH",49,649,29,64,23,6,9,8,6,0,6
"Popeye Jones","WAS",45,640,31,64,29,2,21,4,4,0,2
"Mark Madsen","LAL",69,637,24,50,22,2,7,1,14,0,2
"Kevin Edwards","VAN",46,633,52,112,44,8,19,8,17,5,3
"Larry Robinson","ATL",34,632,36,79,29,7,7,10,12,3,4
"A.J. Guyton","CHI",33,628,64,143,49,15,18,16,15,3,12
"Kelvin Cato","HOU",35,624,11,28,5,6,2,1,2,1,5
"Zydrunas Ilgauskas","CLE",24,614,18,39,15,3,6,3,6,0,3
"Chris Dudley","PHX",53,611,18,40,14,4,6,2,6,1,3
"Laron Profit","WAS",35,604,89,185,82,7,32,16,34,4,3
"Tracy Murray","TOR",52,600,23,50,19,4,9,2,8,0,4
"Dragan Tarlac","CHI",43,599,31,65,28,3,18,5,5,1,2
"Todd MacCulloch","PHI",63,596,10,21,9,1,4,2,3,0,1
"Paul McPherson","GSW",55,593,38,83,31,7,12,11,8,1,6
"Devean George","LAL",59,591,19,41,16,3,9,4,3,0,3
"Brian Skinner","LAC",39,583,18,40,14,4,5,3,6,0,4
"Daniel Santiago","PHX",54,580,11,22,11,0,6,2,3,0,0
"Jonathan Bender","IND",58,572,32,67,29,3,12,5,12,1,2
"Rodney Buford","PHI",47,572,17,37,14,3,6,3,5,0,3
"Cedric Ceballos","MIA",40,557,20,43,17,3,9,2,6,0,3
"Loy Vaught","WAS",51,548,23,49,20,3,6,4,10,0,3
"Carlos Rogers","HOU",39,547,9,20,7,2,3,2,2,0,2
"Eddie House","MIA",50,545,52,108,48,4,18,4,26,2,2
"Matt Geiger","PHI",35,544,14,30,12,2,4,2,6,2,0
"Darvin Ham","MIL",29,542,25,57,18,7,6,3,9,3,4
"John Wallace","DET",40,527,23,53,16,7,10,1,5,3,4
"Anthony Johnson","CLE",53,511,78,170,64,14,24,9,31,5,9
"Elliot Perry","PHX",49,498,79,173,64,15,24,7,33,4,11
"Chris Mills","GSW",15,494,18,38,16,2,7,7,2,0,2
"Derek Strong","LAC",28,492,7,15,6,1,1,2,3,0,1
"Mahmoud Abdul-Rauf","VAN",41,485,76,162,66,10,21,16,29,4,6
"Doug Overton","NJN",21,476,72,162,54,18,21,10,23,6,12
"Walter McCarty","BOS",60,474,39,92,25,14,11,7,7,5,9
"Tyronn Lue","LAL",38,468,45,100,35,10,26,4,5,4,6
"Lee Nailon","CHH",42,467,24,50,22,2,9,5,8,1,1
"William Avery","MIN",55,460,75,165,60,15,23,11,26,6,9
"Greg Foster","LAL",62,454,32,69,27,5,7,5,15,0,5
"David Benoit","UTA",49,444,22,48,18,4,10,2,6,1,3
"Eduardo Najera","DAL",40,433,27,58,23,4,11,1,11,0,4
"Tariq Abdul-Wahad","DEN",29,421,22,45,21,1,14,2,5,0,1
"David Vanterpool","WAS",22,410,66,138,60,6,26,5,29,0,6
"Chris Herren","BOS",25,408,56,135,33,23,10,9,14,8,15
"Eldridge Recasner","CHH",43,406,39,79,38,1,8,9,21,0,1
"Quincy Lewis","UTA",35,400,18,38,16,2,9,4,3,1,1
"Detlef Schrempf","POR",26,396,44,93,39,5,14,7,18,3,2
"Duane Causwell","MIA",31,383,5,10,5,0,2,0,3,0,0
"Adrian Griffin","BOS",44,376,27,60,21,6,8,1,12,1,5
"Cal Bowdler","ATL",44,374,4,11,1,3,0,0,1,1,2
"Chris Mullin","GSW",20,373,19,42,15,4,4,5,6,1,3
"Todd Day","MIN",31,341,28,59,25,3,14,4,7,0,3
"Chucky Brown","CLE",26,340,11,24,9,2,7,1,1,0,2
"Gary Trent","DAL",33,322,10,21,9,1,4,2,3,0,1
"Chris Carr","BOS",35,307,11,27,6,5,4,0,2,2,3
"Alonzo Mourning","MIA",13,306,12,29,7,5,6,0,1,3,2
"Ruben Wolkowyski","SEA",34,303,3,8,1,2,0,0,1,2,0
"Luc Longley","NYK",25,299,7,17,4,3,1,1,2,2,1
"DeShawn Stevenson","UTA",40,296,18,37,17,1,13,2,2,0,1
"Rafer Alston","MIL",37,287,68,155,49,19,17,6,26,3,16
"Obinna Ekezie","DAL",33,282,9,21,6,3,4,1,1,0,3
"Vladimir Stepania","NJN",29,279,16,37,11,5,5,0,6,1,4
"Joel Przybilla","MIL",33,267,2,4,2,0,0,1,1,0,0
"John Crotty","UTA",31,264,35,77,28,7,15,4,9,5,2
"Tyus Edney","IND",24,261,54,115,47,7,18,5,24,2,5
"Dalibor Bagaric","CHI",35,260,10,24,6,4,3,1,2,0,4
"Travis Knight","NYK",45,254,5,11,4,1,4,0,0,0,1
"Jerome Kersey","MIL",22,245,15,34,11,4,8,2,1,4,0
"Dan Langhi","HOU",33,241,4,10,2,2,0,2,0,1,1
"Terry Davis","DEN",19,225,7,15,6,1,4,1,1,0,1
"Cory Alexander","ORL",26,223,36,80,28,8,12,1,15,2,6
"Soumaila Samake","NJN",34,223,1,2,1,0,0,0,1,0,0
"Olumide Oyedeji","SEA",30,220,2,4,2,0,1,0,1,0,0
"Jason Collier","HOU",23,219,6,14,4,2,2,1,1,1,1
"Kornel David","DET",27,208,7,18,3,4,2,0,1,1,3
"Rick Brunson","NYK",22,206,31,76,17,14,8,3,6,4,10
"Derrick Dial","SAS",33,204,21,49,14,7,2,6,6,4,3
"Danny Fortson","GSW",6,203,5,12,3,2,1,0,2,0,2
"Anthony Goldwire","DEN",20,200,34,77,25,9,15,1,9,4,5
"Tim James","CHH",30,199,8,17,7,1,2,0,5,0,1
"Jim McIlvaine","NJN",18,194,4,8,4,0,2,0,2,0,0
"Bill Curley","GSW",20,192,3,6,3,0,2,0,1,0,0
"Ira Newble","SAS",27,182,6,13,5,1,2,1,2,0,1
"Mike Smith","WAS",17,179,10,20,10,0,5,3,2,0,0
"Darrick Martin","SAC",31,175,14,32,10,4,8,1,1,1,3
"Doug West","VAN",15,173,14,32,10,4,5,2,3,2,2
"Nick Anderson","SAC",21,170,13,28,11,2,8,1,2,1,1
"Lavor Postell","NYK",26,168,5,12,3,2,1,1,1,1,1
"Dee Brown","ORL",7,156,12,27,9,3,2,0,7,3,0
"Calbert Cheaney","DEN",9,152,9,21,6,3,3,2,1,2,1
"Eddie Gill","NJN",8,152,24,51,21,3,7,1,13,2,1
"Earl Boykins","LAC",10,149,32,66,30,2,13,6,11,0,2
"Jamie Feick","NJN",6,149,5,11,4,1,2,1,1,1,0
"Chris Garner","GSW",8,148,18,36,18,0,10,2,6,0,0
"Pepe Sanchez","PHI",29,148,41,85,38,3,19,14,5,0,3
