"Name","TeamAbbreviation","GamesPlayed","Minutes","Assists","AssistPoints","TwoPtAssists","ThreePtAssists","AtRimAssists","ShortMidRangeAssists","LongMidRangeAssists","Corner3Assists","Arc3Assists"
"Rudy Gay","SAC",68,2408,250,562,188,62,116,26,46,32,30
"Paul Millsap","ATL",73,2390,223,529,140,83,72,22,46,36,47
"PJ Tucker","PHX",78,2383,122,280,86,36,52,16,18,10,26
"Solomon Hill","IND",82,2381,184,427,125,59,45,14,66,19,40
"Nicolas Batum","POR",71,2380,341,772,251,90,134,41,76,28,62
"Khris Middleton","MIL",79,2378,182,403,143,39,88,20,35,16,23
"Tobias Harris","ORL",68,2369,124,280,92,32,54,16,22,11,21
"Mario Chalmers","MIA",80,2368,307,711,210,97,131,32,47,41,56
"Blake Griffin","LAC",67,2356,354,852,210,144,116,31,63,55,89
"Courtney Lee","MEM",77,2354,151,336,117,34,45,30,42,9,25
"Harrison Barnes","GSW",82,2318,116,277,71,45,38,14,19,9,36
"Al Horford","ATL",76,2318,244,604,128,116,81,22,25,53,63
"Gerald Henderson","CHA",80,2315,206,451,167,39,65,40,62,10,29
"Danny Green","SAS",81,2311,158,352,122,36,69,23,30,14,22
"Nerlens Noel","PHI",75,2311,128,303,81,47,55,9,17,7,40
"Zach Randolph","MEM",71,2304,153,351,108,45,58,31,19,6,39
"Russell Westbrook","OKC",67,2302,574,1295,427,147,259,81,87,54,93
"Josh Smith","HOU",83,2301,277,673,158,119,136,4,18,65,54
"Trey Burke","UTA",76,2288,328,739,245,83,156,31,58,26,57
"Tyson Chandler","DAL",75,2286,84,181,71,13,24,9,38,3,10
"Dirk Nowitzki","DAL",77,2282,143,339,90,53,67,12,11,21,32
"Derrick Favors","UTA",74,2280,112,273,63,49,35,6,22,16,33
"Matt Barnes","LAC",76,2271,114,263,79,35,50,8,21,9,26
"Reggie Jackson","DET",77,2268,462,1055,331,131,190,63,78,46,85
"Evan Turner","BOS",82,2260,449,989,358,91,205,54,99,19,72
"Wesley Johnson","LAL",76,2245,124,273,99,25,50,18,31,6,19
"Jarrett Jack","BKN",80,2241,373,840,279,94,156,62,61,31,63
"Jeff Teague","ATL",73,2228,513,1184,355,158,200,40,115,46,112
"Tim Duncan","SAS",77,2227,230,513,177,53,110,36,31,19,34
"Mike Conley","MEM",70,2225,375,804,321,54,162,63,96,25,29
"Dion Waiters","OKC",80,2208,163,388,101,62,58,20,23,25,37
"Tristan Thompson","CLE",82,2194,39,105,12,27,5,2,5,4,23
"Gorgui Dieng","MIN",73,2193,146,323,115,31,61,12,42,5,26
"DeMarre Carroll","ATL",70,2189,118,285,69,49,37,10,22,12,37
"Chandler Parsons","DAL",66,2186,161,374,109,52,71,4,34,20,32
"Rudy Gobert","UTA",82,2158,109,262,65,44,38,6,21,11,33
"Patrick Patterson","TOR",81,2156,155,368,97,58,67,15,15,23,35
"Michael Carter-Williams","MIL",66,2150,442,1019,307,135,170,40,97,22,113
"Greg Monroe","DET",69,2137,142,336,90,52,64,10,16,14,38
"Enes Kanter","OKC",75,2136,55,132,33,22,16,3,14,9,13
"Kemba Walker","CHA",62,2119,318,706,248,70,117,47,84,19,51
"Serge Ibaka","OKC",64,2116,55,133,32,23,23,6,3,7,16
"Deron Williams","BKN",68,2114,448,1009,335,113,167,103,65,34,79
"Bradley Beal","WAS",63,2108,194,428,154,40,74,25,55,13,27
"Brook Lopez","BKN",72,2101,50,121,29,21,12,10,7,8,13
"DeMar DeRozan","TOR",60,2100,210,523,107,103,70,25,12,36,67
"Jonas Valanciunas","TOR",80,2096,39,95,22,17,16,2,4,6,11
"Terrence Ross","TOR",82,2092,86,200,58,28,32,15,11,10,18
"Corey Brewer","HOU",80,2087,173,396,123,50,81,29,13,14,36
"Kenneth Faried","DEN",75,2086,89,204,63,26,44,8,11,3,23
"JR Smith","CLE",70,2079,195,456,129,66,73,22,34,21,45
"Andre Iguodala","GSW",77,2068,228,527,157,71,95,28,34,25,46
"Joakim Noah","CHI",67,2049,312,709,227,85,134,27,66,10,75
"Timofey Mozgov","CLE",81,2046,55,131,34,21,16,9,9,3,18
"Marcus Morris","PHX",81,2045,133,305,94,39,51,17,26,25,14
"Donatas Motiejunas","HOU",71,2037,130,316,74,56,53,14,7,18,38
"Brandon Knight","PHX",63,2035,330,728,262,68,135,34,93,30,38
"Marvin Williams","CHA",78,2035,100,227,73,27,36,13,24,5,22
"Kawhi Leonard","SAS",64,2033,161,369,114,47,67,27,20,19,28
"Wesley Matthews","POR",60,2024,139,332,85,54,32,22,31,14,40
"Rajon Rondo","DAL",68,2019,538,1240,374,164,196,54,124,54,110
"Eric Gordon","NOP",61,2018,229,505,182,47,101,28,53,21,26
"Lou Williams","TOR",80,2015,164,390,102,62,56,27,19,27,35
"DeMarcus Cousins","SAC",59,2013,210,509,121,89,85,21,15,30,59
"Al Jefferson","CHA",65,1992,113,255,84,29,52,10,22,2,27
"Jason Thompson","SAC",81,1991,85,187,68,17,45,12,11,4,13
"Greivis Vasquez","TOR",82,1991,302,685,221,81,127,51,43,29,52
"Boris Diaw","SAS",81,1984,233,538,161,72,85,41,35,30,42
"Omer Asik","NOP",76,1982,72,168,48,24,23,8,17,7,17
"Mo Williams","CHA",68,1980,424,915,357,67,195,60,102,31,36
"Amir Johnson","TOR",75,1979,117,259,92,25,51,16,25,7,18
"Dwyane Wade","MIA",62,1971,299,689,208,91,143,24,41,38,53
"D.J. Augustin","OKC",82,1964,353,827,232,121,137,45,50,37,84
"Robert Covington","PHI",70,1956,105,244,71,34,43,10,18,10,24
"Tony Parker","SAS",68,1953,335,788,217,118,117,63,37,46,72
"Brandon Bass","BOS",82,1929,104,254,58,46,18,16,24,13,33
"Roy Hibbert","IND",76,1927,84,190,62,22,45,6,11,7,15
"Luc Mbah a Moute","PHI",67,1916,106,257,61,45,40,9,12,10,35
"Paul Pierce","WAS",73,1914,144,309,123,21,72,20,31,3,18
"Jeremy Lin","LAL",74,1907,339,733,284,55,165,42,77,20,35
"Zach LaVine","MIN",77,1902,276,592,236,40,99,47,90,9,31
"David West","IND",66,1896,223,510,159,64,83,47,29,28,36
"Aaron Brooks","CHI",82,1885,261,603,180,81,94,34,52,33,48
"Jordan Hill","LAL",70,1874,103,234,75,28,33,10,32,4,24
"Rodney Stuckey","IND",71,1873,219,506,151,68,56,20,75,31,37
"Channing Frye","ORL",75,1870,94,210,72,22,44,19,9,9,13
"Shane Larkin","NYK",76,1865,226,518,160,66,61,18,81,14,52
"Bojan Bogdanovic","BKN",78,1854,68,159,45,23,23,9,13,8,15
"CJ Miles","IND",70,1841,75,170,55,20,28,8,19,6,14
"Ed Davis","LAL",79,1840,94,218,64,30,31,5,28,6,24
"Mike Dunleavy","CHI",63,1838,114,254,88,26,49,9,30,5,21
"Norris Cole","NOP",75,1831,255,590,175,80,79,30,66,23,57
"Dante Exum","UTA",82,1817,198,459,135,63,104,13,18,21,42
"Marcus Smart","BOS",67,1808,208,471,153,55,85,16,52,12,43
"Anthony Morrow","OKC",74,1806,60,139,41,19,27,9,5,8,11
"Quincy Pondexter","NOP",75,1793,94,204,78,16,50,14,14,5,11
"Jason Smith","NYK",82,1785,140,326,94,46,39,21,34,8,38
"Hollis Thompson","PHI",71,1776,85,196,59,26,28,12,19,8,18
"Steven Adams","OKC",70,1771,66,159,39,27,14,7,18,7,20
"Alan Anderson","BKN",74,1744,83,191,58,25,35,10,13,12,13
"Kyle Singler","OKC",80,1744,85,198,57,28,29,17,11,11,17
"Mason Plumlee","BKN",82,1743,74,169,53,21,31,9,13,8,13
"Tyler Zeller","BOS",82,1731,113,254,85,28,27,5,53,3,25
"Zaza Pachulia","MIL",73,1730,178,391,143,35,86,15,42,10,25
"Patrick Beverley","HOU",56,1727,192,459,117,75,76,36,5,21,54
"Isaiah Thomas","BOS",67,1726,284,696,156,128,86,20,50,41,87
"Jerryd Bayless","MIL",77,1717,233,534,165,68,79,24,62,22,46
"Jared Dudley","MIL",72,1717,130,303,87,43,51,17,19,21,22
"Jamal Crawford","LAC",64,1703,158,368,106,52,73,14,19,17,35
"O.J. Mayo","MIL",71,1697,197,429,162,35,112,20,30,16,19
"Nene","WAS",67,1694,123,272,97,26,56,15,26,9,17
"Taj Gibson","CHI",62,1692,71,172,41,30,20,7,14,1,29
"Carlos Boozer","LAL",71,1692,95,210,75,20,33,15,27,4,16
"Devin Harris","DAL",76,1685,237,551,160,77,110,16,34,27,50
"Tim Hardaway Jr.","NYK",70,1681,127,277,104,23,46,12,46,6,17
"Ryan Anderson","NOP",61,1675,55,126,39,16,21,10,8,4,12
"Wayne Ellington","LAL",65,1675,105,233,82,23,44,16,22,7,16
"Joe Ingles","UTA",79,1672,182,415,131,51,102,11,18,28,23
"Evan Fournier","ORL",58,1661,120,280,80,40,40,19,21,15,25
"Luis Scola","IND",81,1659,105,248,67,38,37,12,18,9,29
"Nikola Mirotic","CHI",82,1654,97,225,66,31,43,11,12,9,22
"Dante Cunningham","NOP",66,1652,50,113,37,13,21,5,11,2,11
"Tony Allen","MEM",63,1648,86,186,72,14,47,14,11,7,7
"Jae Crowder","BOS",82,1647,94,223,59,35,38,5,16,8,27
"Jason Terry","HOU",77,1641,147,345,96,51,71,17,8,19,32
"Robin Lopez","POR",59,1638,55,134,31,24,10,4,17,4,20
"Caron Butler","DET",78,1623,79,184,53,26,30,16,7,12,14
"Kirk Hinrich","CHI",66,1610,148,335,109,39,50,24,35,12,27
"Michael Kidd-Gilchrist","CHA",55,1587,77,168,63,14,23,13,27,4,10
"Manu Ginobili","SAS",70,1587,293,675,204,89,140,42,22,31,58
"Andrew Bogut","GSW",67,1583,180,425,115,65,66,19,30,17,48
"Lance Stephenson","CHA",61,1573,240,539,181,59,77,44,60,19,40
"Jared Sullinger","BOS",58,1566,134,321,81,53,44,4,33,24,29
"Darren Collison","SAC",45,1565,252,545,211,41,102,40,69,10,31
"Trevor Booker","UTA",79,1564,83,204,45,38,31,4,10,10,28
"Austin Rivers","LAC",76,1563,155,366,99,56,56,10,33,15,41
"Chris Bosh","MIA",44,1556,95,213,72,23,35,12,25,8,15
"Iman Shumpert","CLE",62,1545,135,326,79,56,42,11,26,17,39
"Derrick Rose","CHI",51,1530,251,567,186,65,78,28,80,23,42
"Steve Blake","POR",81,1529,288,662,202,86,112,27,63,32,54
"Alex Len","PHX",69,1518,32,77,19,13,14,3,2,3,10
"Dennis Schroder","ATL",77,1516,317,761,190,127,80,46,64,34,93
"Rasual Butler","WAS",75,1504,63,132,57,6,25,12,20,2,4
"Beno Udrih","MEM",79,1494,220,497,163,57,82,31,50,18,39
"Lance Thomas","NYK",62,1491,69,163,44,25,13,4,27,4,21
"Cody Zeller","CHA",62,1487,100,216,84,16,38,16,30,2,14
"Jordan Clarkson","LAL",59,1476,206,454,164,42,94,27,43,12,30
"Shaun Livingston","GSW",78,1468,259,592,185,74,94,28,63,17,57
"Jodie Meeks","DET",60,1462,79,179,58,21,32,9,17,10,11
"Derrick Williams","SAC",74,1462,50,114,36,14,22,7,7,5,9
"Langston Galloway","NYK",45,1457,150,341,109,41,38,27,44,11,30
"Brandan Wright","PHX",75,1448,41,98,25,16,11,6,8,2,14
"Gerald Green","PHX",74,1446,91,217,56,35,37,7,12,16,19
"Cory Joseph","SAS",79,1444,188,448,116,72,51,39,26,14,58
"Ray McCallum","SAC",68,1436,188,410,154,34,90,19,45,15,19
"Anthony Tolliver","DET",76,1433,59,134,43,16,27,11,5,3,13
"Otto Porter Jr.","WAS",74,1432,65,142,53,12,27,11,15,4,8
"Carmelo Anthony","NYK",40,1428,122,284,82,40,39,12,31,9,31
"Danilo Gallinari","DEN",59,1426,83,191,58,25,42,5,11,5,20
"Kelly Olynyk","BOS",64,1423,109,248,79,30,42,13,24,8,22
"C.J. Watson","IND",57,1422,208,468,156,52,51,25,80,14,38
"Omri Casspi","SAC",67,1416,102,225,81,21,52,15,14,10,11
"Tony Snell","CHI",72,1412,62,143,43,19,30,3,10,7,12
"JJ Hickson","DEN",73,1411,57,140,31,26,18,5,8,10,16
"Jameer Nelson","DEN",63,1406,253,579,180,73,110,29,41,22,51
"Henry Sims","PHI",73,1399,79,178,59,20,43,6,10,4,16
"Chris Kaman","POR",74,1398,65,164,31,34,15,3,13,12,22
"Tayshaun Prince","DET",58,1397,93,208,71,22,38,14,19,5,17
"Marco Belinelli","SAS",62,1388,94,226,56,38,34,12,10,15,23
"Matthew Dellavedova","CLE",67,1380,204,486,126,78,79,25,22,20,58
"Jerami Grant","PHI",65,1377,79,187,50,29,34,6,10,7,22
"James Johnson","TOR",70,1370,95,225,60,35,41,16,3,20,15
"Al-Farouq Aminu","DAL",74,1366,59,143,34,25,22,2,10,8,17
"J.J. Barea","DAL",77,1362,263,598,191,72,117,25,49,17,55
"KJ McDaniels","HOU",62,1352,72,165,51,21,32,8,11,6,15
"Kosta Koufos","MEM",81,1348,37,82,29,8,8,2,19,4,4
"Kris Humphries","WAS",64,1345,57,130,41,16,16,7,18,5,11
"Brian Roberts","CHA",72,1330,162,376,110,52,46,15,49,16,36
"Kent Bazemore","ATL",75,1323,78,186,48,30,33,9,6,5,25
"Ersan Ilyasova","MIL",58,1319,56,132,36,20,22,4,10,6,14
"Jrue Holiday","NOP",40,1303,274,603,219,55,136,22,61,17,38
"Kevin Martin","MIN",39,1303,89,190,77,12,33,15,29,2,10
"Quincy Acy","NYK",68,1287,68,158,46,22,18,5,23,3,19
"Andre Roberson","OKC",67,1286,70,165,45,25,20,10,15,7,18
"Chase Budinger","MIN",67,1286,64,140,52,12,28,9,15,0,12
"Spencer Hawes","LAC",73,1274,88,215,49,39,24,8,17,10,29
"Jose Calderon","NYK",42,1270,198,446,148,50,55,48,45,14,36
"George Hill","IND",43,1267,220,499,161,59,40,37,84,18,41
"Andre Miller","SAC",81,1253,284,627,225,59,126,37,62,15,44
"Amar'e Stoudemire","DAL",59,1244,45,104,31,14,9,4,18,3,11
"Richard Jefferson","DAL",74,1244,61,146,37,24,17,9,11,5,19
"Bismack Biyombo","CHA",64,1243,16,41,7,9,3,0,4,2,7
"Kevin Seraphin","WAS",79,1235,59,130,47,12,24,6,17,2,10
"Ryan Kelly","LAL",52,1233,92,213,63,29,28,13,22,9,20
"Jonas Jerebko","BOS",75,1230,71,176,37,34,20,10,7,7,27
"John Henson","MIL",67,1228,59,133,44,15,27,6,11,8,7
"Dwight Howard","HOU",41,1223,50,126,24,26,17,3,4,6,20
"Kobe Bryant","LAL",35,1207,197,441,150,47,87,23,40,18,29
"Marreese Speights","GSW",76,1207,72,160,56,16,33,12,11,4,12
"Pablo Prigioni","HOU",67,1197,171,397,116,55,60,24,32,12,43
"Tarik Black","LAL",63,1195,42,99,27,15,10,3,14,2,13
"Miles Plumlee","MIL",73,1194,34,82,20,14,7,6,7,3,11
"Gary Neal","MIN",54,1192,100,235,65,35,26,15,24,8,27
"Carl Landry","SAC",70,1192,26,58,20,6,9,2,9,0,6
"Ramon Sessions","WAS",64,1188,182,408,138,44,80,20,38,11,33
"Brandon Jennings","DET",41,1173,272,617,199,73,120,34,45,26,47
"Kendrick Perkins","CLE",68,1148,51,120,33,18,19,3,11,3,15
"Ian Mahinmi","IND",61,1146,33,78,21,12,10,2,9,3,9
"Hassan Whiteside","MIA",48,1142,6,14,4,2,3,1,0,0,2
"Robert Sacre","LAL",67,1133,55,131,34,21,10,8,16,1,20
"Chris Andersen","MIA",60,1132,43,92,37,6,23,5,9,2,4
"JaKarr Sampson","PHI",74,1131,77,179,52,25,30,10,12,6,19
"Nik Stauskas","SAC",73,1126,67,144,57,10,28,14,15,4,6
"Mike Scott","ATL",68,1123,75,183,42,33,25,9,8,11,22
"Aron Baynes","SAS",70,1122,35,84,21,14,12,1,8,2,12
"Donald Sloan","IND",53,1107,190,438,132,58,32,19,81,19,39
"Jusuf Nurkic","DEN",62,1103,50,115,35,15,27,2,6,2,13
"Shawn Marion","CLE",57,1101,51,119,34,17,15,10,9,6,11
"Nick Collison","OKC",66,1101,90,206,64,26,41,11,12,9,17
"Vince Carter","MEM",66,1091,79,169,68,11,40,10,18,4,7
"Shawne Williams","DET",63,1087,44,103,29,15,12,4,13,6,9
"Randy Foye","DEN",50,1086,119,270,87,32,58,14,15,12,20
"Lavoy Allen","IND",63,1070,73,169,50,23,29,10,11,5,18
"Rodney Hood","UTA",50,1064,83,194,55,28,37,8,10,8,20
"Tyler Hansbrough","TOR",74,1058,21,53,10,11,2,6,2,4,7
"James Ennis III","MIA",62,1051,48,114,30,18,20,2,8,7,11
"Damjan Rudez","IND",68,1047,53,130,29,24,16,5,8,10,14
"Pero Antic","ATL",63,1037,49,120,27,22,16,6,5,8,14
"Tiago Splitter","SAS",52,1030,78,178,56,22,38,12,6,11,11
"Shabazz Napier","MIA",51,1012,130,308,82,48,40,14,28,21,27
"Nick Young","LAL",42,1000,41,89,34,7,19,5,10,1,6
"Udonis Haslem","MIA",62,995,46,105,33,13,20,5,8,4,9
"Darrell Arthur","DEN",58,988,57,133,38,19,25,10,3,7,12
"Will Barton","DEN",58,984,81,187,56,25,31,7,18,11,14
"Leandro Barbosa","GSW",66,982,99,231,66,33,37,7,22,10,23
"Ronnie Price","LAL",43,982,165,366,129,36,57,18,54,13,23
"Cole Aldrich","NYK",60,976,75,164,61,14,31,9,21,5,9
"Thabo Sefolosha","ATL",52,976,75,181,44,31,24,10,10,10,21
"CJ McCollum","POR",62,973,64,152,40,24,20,4,16,14,10
"Alexis Ajinca","NOP",68,956,47,100,41,6,20,7,14,1,5
"Kevin Garnett","MIN",47,952,77,176,55,22,35,15,5,4,18
"Willie Green","ORL",52,951,68,161,43,25,19,8,16,2,23
"Isaiah Canaan","PHI",47,938,98,240,54,44,35,10,9,16,28
"Lou Amundson","NYK",53,937,70,151,59,11,18,10,31,2,9
"Matt Bonner","SAS",72,935,47,110,31,16,12,6,13,2,14
"Elijah Millsap","UTA",47,924,58,137,37,21,27,4,6,7,14
"Kevin Durant","OKC",27,913,110,250,80,30,47,14,19,13,17
"David Lee","GSW",49,904,85,206,49,36,26,9,14,8,28
"Glen Davis","LAC",74,904,39,95,22,17,8,4,10,5,12
"Alec Burks","UTA",27,899,82,188,58,24,38,9,11,6,18
"Tony Wroten","PHI",30,895,157,368,103,54,72,15,16,13,41
"Anthony Bennett","MIN",57,894,48,109,35,13,22,4,9,3,10
"Mirza Teletovic","BKN",40,892,46,106,32,14,19,7,6,5,9
"Terrence Jones","HOU",33,889,36,90,18,18,13,4,1,7,11
"Jason Maxiell","CHA",61,878,19,42,15,4,6,2,7,1,3
"Shabazz Muhammad","MIN",38,866,44,96,36,8,18,8,10,2,6
"Drew Gooden","WAS",51,864,49,105,42,7,24,11,7,2,5
"Joey Dorsey","HOU",69,854,25,59,16,9,13,2,1,3,6
"Meyers Leonard","POR",55,847,32,80,16,16,7,2,7,5,11
"Dewayne Dedmon","ORL",59,845,9,19,8,1,6,1,1,0,1
"Nick Calathes","MEM",58,838,146,318,120,26,64,23,33,5,21
"Shelvin Mack","ATL",55,833,155,352,113,42,57,13,43,11,31
"Ish Smith","PHI",55,831,180,425,115,65,84,12,19,18,47
"Luke Babbitt","NOP",63,830,24,56,16,8,9,6,1,0,8
"Chris Copeland","IND",49,827,51,117,36,15,14,10,12,4,11
"Jon Leuer","MEM",63,824,46,101,37,9,19,11,7,3,6
"Kyle O'Quinn","ORL",51,824,59,129,48,11,33,6,9,3,8
"Nikola Pekovic","MIN",31,815,27,58,23,4,13,2,8,1,3
"Patty Mills","SAS",51,801,87,207,54,33,30,12,12,11,22
"Thomas Robinson","PHI",54,798,33,78,21,12,14,0,7,2,10
"Aaron Gordon","ORL",47,797,33,80,19,14,14,4,1,5,9
"Kostas Papanikolaou","HOU",43,795,85,205,50,35,42,5,3,12,23
"Ben Gordon","ORL",56,790,50,108,42,8,23,9,10,1,7
"Andrea Bargnani","NYK",29,785,46,99,39,7,19,8,12,1,6
"Markel Brown","BKN",47,781,39,90,27,12,16,5,6,5,7
"Alexey Shved","NYK",42,767,106,234,84,22,40,21,23,6,16
"Reggie Evans","SAC",47,764,32,71,25,7,15,6,4,2,5
"Robbie Hummel","MIN",45,742,27,63,18,9,12,2,4,2,7
"Adreian Payne","MIN",32,740,30,66,24,6,9,7,8,2,4
"Jabari Parker","MIL",25,739,42,94,32,10,24,4,4,5,5
"Garrett Temple","WAS",52,735,56,121,47,9,20,17,10,1,8
"Marcus Thornton","PHX",48,721,36,77,31,5,17,5,9,1,4
"Gary Harris","DEN",55,719,29,65,22,7,12,0,10,1,6
"Justin Hamilton","MIN",41,713,36,82,26,10,10,6,10,4,6
"Hedo Turkoglu","LAC",62,704,37,95,16,21,5,3,8,10,11
"Mike Miller","CLE",52,701,46,105,33,13,16,10,7,2,11
"Ricky Rubio","MIN",22,692,193,417,162,31,78,29,55,9,22
"PJ Hairston","CHA",45,687,21,48,15,6,8,2,5,2,4
"Allen Crabbe","POR",51,683,39,93,24,15,8,4,12,3,12
"Luke Ridnour","ORL",47,683,96,220,68,28,32,17,19,6,22
"Charlie Villanueva","DAL",64,678,19,44,13,6,7,2,4,2,4
"Maurice Harkless","ORL",45,674,25,55,20,5,15,2,3,2,3
"Travis Wear","NYK",51,672,40,94,26,14,14,2,10,0,14
"James Jones","CLE",57,669,24,57,15,9,7,4,4,5,4
"Alonzo Gee","POR",54,661,25,60,15,10,6,2,7,1,9
"Justin Holiday","GSW",59,657,48,108,36,12,22,4,10,2,10
"Cleanthony Early","NYK",39,647,36,84,24,12,6,5,13,3,9
"Anderson Varejao","CLE",26,636,35,77,28,7,25,2,1,2,5
"Jeremy Lamb","OKC",47,633,44,100,32,12,15,8,9,3,9
"Perry Jones III","OKC",43,631,18,45,9,9,5,1,3,4,5
"Henry Walker","MIA",24,628,29,64,23,6,14,2,7,3,3
"Joel Freeland","POR",48,617,16,43,5,11,2,2,1,4,7
"TJ Warren","PHX",40,614,25,60,15,10,8,3,4,2,8
"Danny Granger","MIA",30,613,17,42,9,8,3,3,3,4,4
"Tyler Johnson","MIA",32,603,42,98,28,14,16,3,9,5,9
"Phil Pressey","BOS",50,600,117,277,74,43,43,7,24,9,34
"Dorell Wright","POR",48,592,41,98,25,16,11,10,4,8,8
"Nate Robinson","LAC",42,591,97,225,66,31,37,10,19,13,18
"Larry Sanders","MIL",27,586,23,49,20,3,12,3,5,2,1
"Jabari Brown","LAL",19,568,40,94,26,14,12,3,11,3,11
"Sergey Karasev","BKN",32,555,46,104,34,12,17,9,8,5,7
"Lorenzo Brown","MIN",29,549,90,209,61,29,25,19,17,12,17
"Samuel Dalembert","NYK",32,544,29,63,24,5,12,1,11,1,4
"Furkan Aldemir","PHI",41,541,28,69,15,13,9,1,5,0,13
"Archie Goodwin","PHX",41,535,44,97,35,9,23,5,7,3,6
"Cory Jefferson","BKN",50,531,16,38,10,6,7,2,1,3,3
"Jordan Farmar","LAC",36,529,67,149,52,15,33,7,12,9,6
"Chris Johnson","UTA",29,527,15,32,13,2,8,3,2,1,1
"Jimmer Fredette","NOP",50,509,58,132,42,16,28,5,9,1,15
"Michael Beasley","MIA",24,505,32,74,22,10,16,3,3,3,7
"E'Twaun Moore","CHI",56,504,33,77,22,11,14,3,5,3,8
"Festus Ezeli","GSW",46,504,9,24,3,6,1,1,1,0,6
"Mike Muscala","ATL",40,502,25,59,16,9,8,2,6,4,5
"Joe Harris","CLE",51,493,26,65,13,13,8,2,3,4,9
"Andrew Nicholson","ORL",40,492,22,52,14,8,5,3,6,2,6
"Elton Brand","ATL",36,486,22,54,12,10,6,2,4,3,7
"Mitch McGary","OKC",32,485,14,34,8,6,7,1,0,2,4
"Spencer Dinwiddie","DET",34,455,104,244,68,36,39,9,20,9,27
"Ryan Hollins","SAC",46,441,14,29,13,1,6,3,4,0,1
"Jeffery Taylor","CHA",29,430,22,50,16,6,8,3,5,3,3
"Brandon Davies","BKN",27,423,30,72,18,12,12,0,6,2,10
"Kendall Marshall","MIL",28,417,86,191,67,19,44,8,15,6,13
"Jason Richardson","PHI",19,416,38,90,24,14,16,1,7,4,10
"Tyler Ennis","MIL",33,411,73,168,51,22,26,4,21,6,16
"Erick Green","DEN",43,410,39,88,29,10,15,8,6,2,8
"Joel Anthony","DET",48,406,5,13,2,3,1,0,1,1,2
"Troy Daniels","CHA",47,397,22,52,14,8,7,4,3,2,6
"Jerome Jordan","BKN",44,383,13,28,11,2,6,4,1,0,2
