"Name","TeamAbbreviation","GamesPlayed","Minutes","Assists","AssistPoints","TwoPtAssists","ThreePtAssists","AtRimAssists","ShortMidRangeAssists","LongMidRangeAssists","Corner3Assists","Arc3Assists"
"Carlos Boozer","UTA",81,2827,233,489,210,23,123,19,68,4,19
"Carmelo Anthony","DEN",77,2807,259,567,210,49,130,26,54,18,31
"Brandon Roy","POR",74,2792,430,985,305,125,88,44,173,55,70
"Tyson Chandler","NOH",79,2783,81,189,54,27,26,7,21,4,23
"Steve Nash","PHX",81,2780,898,1959,735,163,478,88,169,76,87
"Dirk Nowitzki","DAL",77,2769,266,610,188,78,95,22,71,24,54
"Kevin Durant","SEA",80,2768,192,407,169,23,77,30,62,4,19
"Marvin Williams","ATL",80,2765,137,297,114,23,62,15,37,9,14
"Marcus Camby","DEN",79,2758,259,547,230,29,148,24,58,6,23
"Josh Howard","DAL",76,2757,164,378,114,50,47,15,52,19,31
"Samuel Dalembert","PHI",82,2724,45,95,40,5,32,2,6,0,5
"Andrew Bogut","MIL",78,2720,199,436,161,38,80,24,57,9,29
"Emeka Okafor","CHA",82,2718,70,161,49,21,22,6,21,5,16
"Peja Stojakovic","NOH",77,2711,96,227,61,35,29,8,24,19,16
"Michael Redd","MIL",72,2702,247,547,194,53,101,26,67,21,32
"Cuttino Mobley","LAC",77,2702,202,440,166,36,64,34,68,7,29
"Tayshaun Prince","DET",82,2694,268,602,202,66,71,30,101,17,49
"Amar'e Stoudemire","PHX",79,2677,118,266,88,30,47,3,38,12,18
"Tim Duncan","SAS",78,2651,218,506,148,70,77,14,57,28,42
"LaMarcus Aldridge","POR",76,2649,122,294,72,50,31,7,34,10,40
"Raja Bell","PHX",75,2646,168,374,130,38,58,20,52,14,24
"Anthony Parker","TOR",82,2634,183,401,148,35,70,23,55,8,27
"Ray Allen","BOS",73,2624,225,501,174,51,78,31,65,15,36
"Jason Terry","DAL",82,2579,264,596,196,68,63,31,102,15,53
"DeShawn Stevenson","WAS",82,2564,252,571,185,67,98,34,53,15,52
"Al Horford","ATL",81,2540,124,273,99,25,56,11,32,7,18
"Rafer Alston","HOU",74,2526,392,866,310,82,133,69,108,21,61
"Chauncey Billups","DET",78,2522,529,1179,408,121,151,44,213,36,85
"John Salmons","SAC",81,2517,208,486,138,70,64,15,59,25,45
"Brad Miller","SAC",72,2513,264,582,210,54,143,20,47,24,30
"Corey Maggette","LAC",70,2502,189,412,155,34,35,32,88,9,25
"Jose Calderon","TOR",82,2484,678,1554,480,198,194,62,224,67,131
"Mike Miller","MEM",70,2474,240,548,172,68,93,34,45,23,45
"Bruce Bowen","SAS",81,2448,91,213,60,31,12,11,37,16,15
"Tracy McGrady","HOU",66,2440,387,892,269,118,185,43,41,43,75
"Ryan Gomes","MIN",82,2434,145,330,105,40,45,27,33,14,26
"Chris Bosh","TOR",67,2425,171,408,105,66,46,17,42,17,49
"Richard Hamilton","DET",72,2424,299,671,226,73,118,22,86,23,50
"Steve Blake","POR",81,2424,413,930,309,104,109,61,139,44,60
"Leandro Barbosa","PHX",82,2421,216,507,141,75,75,20,46,30,45
"Mo Williams","MIL",66,2410,419,922,335,84,170,66,99,27,57
"Mehmet Okur","UTA",72,2390,145,315,120,25,64,15,41,6,19
"Mikki Moore","SAC",82,2385,84,195,57,27,21,4,32,7,20
"Kirk Hinrich","CHI",75,2380,452,984,372,80,129,40,203,33,47
"Gerald Wallace","CHA",62,2376,216,491,157,59,106,19,32,31,28
"David Lee","NYK",81,2356,95,227,58,37,42,8,8,12,25
"Pau Gasol","LAL",66,2351,211,497,136,75,82,16,38,23,52
"Rasheed Wallace","DET",77,2346,137,299,112,25,41,21,50,7,18
"Kevin Garnett","BOS",71,2328,244,560,172,72,122,15,35,21,51
"Shawn Marion","MIA",63,2315,138,334,80,58,42,7,31,23,35
"Caron Butler","WAS",58,2314,284,633,219,65,140,31,48,18,47
"Tony Parker","SAS",69,2312,411,980,253,158,104,44,105,84,74
"Boris Diaw","PHX",82,2308,317,750,201,116,98,31,72,48,68
"Rajon Rondo","BOS",77,2306,393,925,254,139,118,26,110,44,95
"Manu Ginobili","SAS",74,2299,332,742,254,78,130,45,79,52,26
"Ben Gordon","CHI",72,2291,213,480,159,54,83,17,59,17,37
"Antonio McDyess","DET",78,2285,89,200,67,22,26,11,30,9,13
"Josh Childress","ATL",76,2274,117,257,94,23,47,15,32,9,14
"Earl Watson","SEA",78,2269,531,1120,473,58,203,60,210,21,37
"Jeff Green","SEA",80,2253,119,253,104,15,42,11,51,8,7
"Derek Fisher","LAL",82,2249,239,532,185,54,119,26,40,15,39
"Zach Randolph","NYK",69,2244,140,315,105,35,82,12,11,5,30
"Jarrett Jack","POR",82,2229,313,696,243,70,97,31,115,33,37
"Brendan Haywood","WAS",80,2228,71,168,45,26,17,7,21,5,21
"Nick Collison","SEA",78,2223,113,253,86,27,52,9,25,6,21
"Zydrunas Ilgauskas","CLE",73,2222,104,238,74,30,48,10,16,6,24
"Grant Hill","PHX",70,2222,203,460,149,54,82,27,40,16,38
"Andrei Kirilenko","UTA",72,2217,285,605,250,35,158,26,66,11,24
"Kevin Martin","SAC",61,2216,129,297,90,39,44,11,35,10,29
"Ben Wallace","CLE",72,2205,105,239,76,29,38,7,31,7,22
"Michael Finley","SAS",82,2204,114,252,90,24,34,33,23,9,15
"Keith Bogans","ORL",82,2198,104,241,71,33,38,24,9,14,19
"Al Harrington","GSW",81,2190,132,306,90,42,61,4,25,9,33
"Marko Jaric","MIN",75,2188,311,682,251,60,113,70,68,14,46
"Travis Outlaw","POR",82,2186,106,261,57,49,20,12,25,24,25
"Metta World Peace","SAC",57,2172,199,460,137,62,83,13,41,15,47
"Jamario Moon","TOR",78,2166,90,211,59,31,31,12,16,16,15
"Antonio Daniels","WAS",71,2161,340,792,228,112,108,38,82,32,80
"Kenyon Martin","DEN",71,2159,90,196,74,16,50,9,15,6,10
"Al Thornton","LAC",79,2158,98,210,84,14,27,14,43,8,6
"Martell Webster","POR",75,2132,90,199,71,19,27,12,32,10,9
"Luol Deng","CHI",63,2128,155,348,117,38,58,19,40,9,29
"Drew Gooden","CHI",69,2122,81,180,63,18,38,3,22,5,13
"Juan Carlos Navarro","MEM",82,2117,177,401,130,47,88,14,28,14,33
"Troy Murphy","IND",75,2106,165,406,89,76,38,9,42,18,58
"Francisco Garcia","SAC",79,2096,128,285,99,29,43,14,42,8,21
"Kyle Lowry","MEM",82,2089,296,724,164,132,85,22,57,26,106
"Ronnie Brewer","UTA",76,2088,134,286,116,18,64,13,39,4,14
"Chris Kaman","LAC",56,2083,107,240,81,26,27,10,44,2,24
"Beno Udrih","SAC",65,2080,282,645,201,81,105,7,89,31,50
"Andris Biedrins","GSW",76,2079,75,169,56,19,29,7,20,4,15
"Yao Ming","HOU",55,2044,129,309,78,51,52,10,16,10,41
"Luis Scola","HOU",82,2024,106,262,56,50,30,10,16,16,34
"Devin Harris","NJN",64,2022,369,810,297,72,156,39,102,26,46
"Andres Nocioni","CHI",82,2020,95,222,63,32,33,7,23,8,24
"Larry Hughes","CHI",68,2020,181,400,143,38,86,19,38,15,23
"Rashad McCants","MIN",75,2020,162,350,136,26,70,28,38,5,21
"Matt Carroll","CHA",80,2016,73,162,57,16,18,11,28,9,7
"Willie Green","PHI",74,1970,151,326,127,24,78,15,34,10,14
"Jameer Nelson","ORL",69,1961,383,947,202,181,141,29,32,71,110
"Anthony Carter","DEN",70,1960,388,842,322,66,185,36,101,19,47
"Dwyane Wade","MIA",51,1954,354,782,280,74,139,43,98,34,40
"Tim Thomas","LAC",63,1940,171,375,138,33,52,29,57,8,25
"Sebastian Telfair","MIN",60,1933,355,811,254,101,112,57,85,23,78
"Carlos Delfino","TOR",82,1928,145,326,109,36,45,19,45,21,15
"Kendrick Perkins","BOS",78,1912,84,186,66,18,42,8,16,4,14
"Linas Kleiza","DEN",79,1889,95,223,62,33,36,6,20,9,24
"Jason Williams","MIA",67,1886,307,659,262,45,95,24,143,12,33
"Jeff Foster","IND",77,1884,129,298,89,40,23,11,55,5,35
"Nate Robinson","NYK",72,1883,212,469,167,45,86,26,55,16,29
"Reggie Evans","PHI",81,1879,65,140,55,10,26,7,22,5,5
"Lou Williams","PHI",80,1862,253,562,197,56,118,24,55,24,32
"Andrea Bargnani","TOR",78,1861,89,207,60,29,23,10,27,12,17
"Damien Wilkins","SEA",76,1843,150,326,124,26,47,21,56,5,21
"Quentin Richardson","NYK",65,1841,116,264,84,32,41,17,26,14,18
"Charlie Villanueva","MIL",76,1829,78,172,62,16,39,11,12,13,3
"James Posey","BOS",74,1821,114,266,76,38,36,7,33,12,26
"Joel Przybilla","POR",77,1820,27,64,17,10,6,4,7,4,6
"Udonis Haslem","MIA",49,1806,68,153,51,17,26,7,18,3,14
"Corey Brewer","MIN",79,1802,111,242,91,20,52,24,15,6,14
"Morris Peterson","NOH",76,1796,67,156,45,22,27,9,9,11,11
"Josh Boone","NJN",70,1773,55,123,42,13,19,4,19,5,8
"Jason Maxiell","DET",82,1768,46,106,32,14,8,6,18,4,10
"Daniel Gibson","CLE",58,1765,145,332,103,42,52,16,35,25,17
"Devin Brown","CLE",78,1762,175,392,133,42,69,18,46,15,27
"Fred Jones","NYK",70,1756,166,368,130,36,68,24,38,20,16
"Erick Dampier","DAL",72,1755,63,140,49,14,20,6,23,4,10
"Hakim Warrick","MEM",75,1754,53,125,34,19,21,6,7,3,16
"Shaquille O'Neal","PHX",61,1748,93,207,72,21,41,6,25,0,21
"Chris Wilcox","SEA",62,1739,74,164,58,16,35,5,18,4,12
"Wally Szczerbiak","CLE",75,1736,104,227,85,19,37,15,33,4,15
"Kyle Korver","UTA",75,1733,101,219,84,17,42,13,29,3,14
"Kelenna Azubuike","GSW",81,1732,75,182,43,32,28,5,10,14,18
"Luke Walton","LAL",74,1729,218,480,174,44,108,25,41,13,31
"Joe Smith","CLE",77,1726,66,153,45,21,19,5,21,6,15
"Maurice Evans","ORL",75,1721,81,183,60,21,35,17,8,4,17
"Roger Mason Jr.","WAS",80,1707,134,305,97,37,35,21,41,6,31
"Desmond Mason","MIL",59,1702,121,257,106,15,46,14,46,6,9
"Paul Millsap","UTA",82,1702,81,185,58,23,25,6,27,6,17
"Jordan Farmar","LAL",82,1690,225,524,151,74,78,21,52,29,45
"Andray Blatche","WAS",82,1674,92,212,64,28,40,10,14,7,21
"Brevin Knight","LAC",74,1674,328,719,265,63,125,46,94,10,53
"Eduardo Najera","DEN",78,1664,95,223,62,33,29,5,28,9,24
"Darko Milicic","MEM",70,1663,58,137,37,21,21,2,14,5,16
"Bostjan Nachbar","NJN",75,1659,88,195,69,19,39,5,25,4,15
"Nazr Mohammed","CHA",82,1650,72,157,59,13,42,2,15,4,9
"Yi Jianlian","MIL",66,1647,55,133,32,23,12,7,13,12,11
"Fabricio Oberto","SAS",82,1644,95,225,60,35,36,6,18,15,20
"Charlie Bell","MIL",68,1628,210,476,154,56,76,24,54,16,40
"Kurt Thomas","SAS",70,1584,67,152,49,18,27,9,13,6,12
"Chuck Hayes","HOU",79,1575,91,211,62,29,32,7,23,3,26
"Mike Bibby","ATL",48,1574,290,635,235,55,136,39,60,20,35
"Bonzi Wells","NOH",73,1561,97,213,78,19,50,12,16,1,18
"Brandon Bass","DAL",79,1556,58,127,47,11,14,7,26,5,6
"Thaddeus Young","PHI",74,1554,58,130,44,14,36,4,4,4,10
"Darius Songaila","WAS",80,1554,135,308,97,38,55,12,30,7,31
"Craig Smith","MIN",77,1546,60,134,46,14,17,12,17,4,10
"Marquis Daniels","IND",74,1546,137,335,76,61,40,12,24,18,43
"Mark Blount","MIA",69,1542,41,97,26,15,17,3,6,5,10
"Joakim Noah","CHI",74,1534,84,185,67,17,35,9,23,2,15
"Delonte West","CLE",61,1534,229,492,195,34,93,32,70,13,21
"Eddy Curry","NYK",59,1530,32,83,13,19,8,0,5,3,16
"Anthony Johnson","SAC",69,1530,262,550,236,26,131,31,74,7,19
"Jason Kapono","TOR",81,1530,65,153,42,23,20,8,14,11,12
"Bobby Simmons","MIL",70,1521,80,175,65,15,34,20,11,2,13
"Quinton Ross","LAC",76,1505,88,188,76,12,16,13,47,0,12
"Kareem Rush","IND",71,1504,89,214,53,36,26,9,18,9,27
"Jannero Pargo","NOH",80,1497,192,442,134,58,81,15,38,22,36
"Chris Duhon","CHI",66,1490,263,574,215,48,83,31,101,15,33
"Rasho Nesterovic","TOR",71,1486,82,184,62,20,24,3,35,4,16
"Vladimir Radmanovic","LAL",65,1483,123,278,91,32,45,20,26,9,23
"Eddie House","BOS",78,1480,152,334,122,30,67,19,36,14,16
"Ronny Turiaf","LAL",78,1458,128,305,79,49,45,8,26,15,34
"Daequan Cook","MIA",59,1441,75,181,44,31,18,6,20,6,25
"Royal Ivey","MIL",75,1437,160,367,113,47,48,18,47,19,28
"Thabo Sefolosha","CHI",69,1436,129,306,81,48,34,7,40,13,35
"JR Smith","DEN",74,1421,128,299,85,43,56,13,16,16,27
"Matt Barnes","GSW",73,1414,139,326,91,48,60,8,23,16,32
"Jerry Stackhouse","DAL",58,1412,145,329,106,39,32,14,60,12,27
"Jeff McInnis","CHA",54,1410,220,500,160,60,83,25,52,21,39
"Bobby Jackson","HOU",72,1389,139,314,103,36,59,11,33,8,28
"Jared Dudley","CHA",73,1384,81,190,53,28,36,4,13,11,17
"Mike Conley","MEM",53,1381,222,529,137,85,80,13,44,21,64
"Luther Head","HOU",73,1379,138,308,106,32,52,25,29,9,23
"Matt Harpring","UTA",76,1374,82,178,68,14,45,9,14,6,8
"Tony Allen","BOS",75,1373,114,266,76,38,55,6,15,13,25
"Travis Diener","IND",66,1356,251,621,132,119,66,13,53,35,84
"Channing Frye","POR",78,1342,57,135,36,21,13,9,14,7,14
"Chris Quinn","MIA",60,1340,178,414,120,58,25,14,81,19,39
"Damon Jones","CLE",67,1336,126,291,87,39,34,13,40,20,19
"Keyon Dooling","ORL",72,1334,133,333,66,67,44,11,11,21,46
"Tyrus Thomas","CHI",74,1330,90,194,76,14,46,7,23,2,12
"Jared Jeffries","NYK",73,1325,66,149,49,17,26,4,19,3,14
"Anderson Varejao","CLE",48,1320,53,115,44,9,26,6,12,2,7
"Ime Udoka","SAS",73,1316,63,141,48,15,19,8,21,8,7
"Mickael Pietrus","GSW",66,1316,49,110,37,12,30,1,6,3,9
"Johan Petro","SEA",72,1310,32,67,29,3,14,3,12,1,2
"DeSagana Diop","NJN",79,1296,40,86,34,6,18,5,11,0,6
"Jamaal Tinsley","IND",39,1293,326,760,218,108,132,31,55,15,93
"Jarvis Hayes","DET",82,1287,62,132,54,8,16,12,26,3,5
"Sasha Vujacic","LAL",72,1279,72,171,45,27,27,5,13,9,18
"Sean Williams","NJN",73,1278,28,62,22,6,9,2,11,1,5
"James Jones","POR",58,1276,34,78,24,10,9,6,9,3,7
"Sam Cassell","BOS",55,1273,214,480,162,52,64,28,70,8,44
"Carlos Arroyo","ORL",62,1269,219,541,116,103,86,14,16,28,75
"Randy Foye","MIN",39,1259,164,355,137,27,64,21,52,8,19
"Antoine Wright","DAL",56,1231,80,173,67,13,28,9,30,7,6
"Josh Powell","LAC",64,1227,47,99,42,5,20,5,17,2,3
"Luke Ridnour","SEA",61,1223,241,522,201,40,94,34,73,16,24
"Jermaine O'Neal","IND",42,1206,93,218,61,32,40,9,12,6,26
"T.J. Ford","TOR",51,1199,313,691,248,65,111,26,111,22,43
"Sasha Pavlovic","CLE",51,1188,82,184,62,20,33,8,21,14,6
"Jason Collins","MEM",74,1172,25,55,20,5,9,2,9,1,4
"Nick Young","WAS",75,1158,63,142,47,16,20,10,17,3,13
"Jacque Vaughn","SAS",74,1139,159,379,98,61,38,15,45,29,32
"Jason Smith","PHI",76,1106,20,48,12,8,7,1,4,5,3
"Dorell Wright","MIA",44,1104,60,131,49,11,25,5,19,4,7
"Malik Allen","DAL",73,1096,44,105,27,17,10,6,11,8,9
"Rodney Stuckey","DET",57,1081,160,360,120,40,61,15,44,15,25
"Dan Dickau","LAC",67,1040,172,378,138,34,46,34,58,8,26
"Rodney Carney","PHI",70,1038,32,68,28,4,10,4,14,3,1
"Damon Stoudamire","SAS",60,1037,165,380,115,50,61,23,31,14,36
"Andrew Bynum","LAL",35,1008,61,134,49,12,29,6,14,4,8
"Arron Afflalo","DET",75,970,52,113,43,9,27,3,13,3,6
"Shawne Williams","IND",65,967,59,138,39,20,18,9,12,2,18
"Renaldo Balkman","NYK",65,952,40,95,25,15,16,1,8,2,13
"Zaza Pachulia","ATL",62,944,36,79,29,7,17,3,9,2,5
"Glen Davis","BOS",69,940,28,66,18,10,11,1,6,2,8
"Spencer Hawes","SAC",71,931,44,99,33,11,26,1,6,1,10
"Kris Humphries","TOR",70,925,28,67,17,11,4,0,13,6,5
"Eddie Jones","DAL",47,922,69,157,50,19,17,9,24,10,9
"Antoine Walker","MIN",46,892,45,98,37,8,21,9,7,1,7
"Earl Barron","MIA",46,889,29,66,21,8,12,1,8,5,3
"Quincy Douby","SAC",74,876,53,115,44,9,22,2,20,2,7
"Rasual Butler","NOH",51,875,36,82,26,10,16,2,8,5,5
"Flip Murray","IND",42,873,144,325,107,37,61,9,37,8,29
"Acie Law","ATL",56,865,113,239,100,13,60,11,29,3,10
"Marcus Williams","NJN",53,854,140,312,108,32,48,15,45,16,16
"Matt Bonner","SAS",68,852,32,71,25,7,7,2,16,3,4
"Stromile Swift","NJN",56,845,26,57,21,5,17,0,4,2,3
"Brian Skinner","PHX",66,844,15,39,6,9,3,2,1,4,5
"Gordan Giricek","PHX",56,831,62,136,50,12,19,14,17,5,7
"Devean George","DAL",53,821,35,83,22,13,9,5,8,2,11
"Francisco Elson","SEA",63,813,24,56,16,8,8,6,2,2,6
"Nenad Krstic","NJN",45,812,27,65,16,11,10,1,5,3,8
"Leon Powe","BOS",56,809,15,37,8,7,5,0,3,1,6
"Stephon Marbury","NYK",24,805,113,253,86,27,45,18,23,12,15
"Shelden Williams","SAC",64,776,19,40,17,2,8,2,7,0,2
"Adonal Foyle","ORL",82,774,18,40,14,4,10,1,3,1,3
"Trenton Hassell","NJN",63,773,41,100,23,18,12,0,11,7,11
"Amir Johnson","DET",62,764,29,62,25,4,12,5,8,1,3
"Kirk Snyder","MIN",36,761,64,145,47,17,26,10,11,3,14
"Tyronn Lue","DAL",50,736,74,160,62,12,31,6,25,3,9
"Hilton Armstrong","NOH",65,732,23,50,19,4,9,2,8,0,4
"Mike James","NOH",54,720,60,130,50,10,24,10,16,0,10
"Kwame Brown","MEM",38,713,45,96,39,6,23,5,11,0,6
"Carl Landry","HOU",42,711,21,50,13,8,4,1,8,2,6
"David Harrison","IND",55,702,14,33,9,5,5,0,4,1,4
"Jarron Collins","UTA",70,702,37,79,32,5,13,3,16,2,3
"Ira Newble","LAL",49,698,18,38,16,2,7,1,8,1,1
"Dominic McGuire","WAS",70,695,40,94,26,14,17,5,4,5,9
"CJ Miles","UTA",60,689,53,116,43,10,30,7,6,2,8
"Wilson Chandler","NYK",35,685,33,75,24,9,6,10,8,5,4
"Javaris Crittenton","MEM",50,678,51,121,32,19,25,5,2,6,13
"Juan Dixon","DET",53,668,97,211,80,17,39,7,34,1,16
"Ryan Bowen","NOH",53,660,25,58,17,8,7,1,9,1,7
"Julian Wright","NOH",57,640,40,89,31,9,23,1,7,3,6
"Mardy Collins","NYK",46,634,89,202,65,24,29,8,28,6,18
"Michael Ruffin","MIL",46,632,24,53,19,5,8,3,8,1,4
"Brian Cook","ORL",51,629,27,62,19,8,13,3,3,2,6
"Sergio Rodriguez","POR",72,628,123,279,90,33,33,6,51,24,9
"Melvin Ely","NOH",52,621,22,49,17,5,7,4,6,2,3
"Dikembe Mutombo","HOU",39,619,5,13,2,3,0,0,2,0,3
"Aaron Gray","CHI",61,613,41,92,31,10,23,4,4,3,7
"Aaron Brooks","HOU",51,608,87,206,55,32,21,14,20,11,21
"Jason Hart","UTA",57,606,86,189,69,17,20,7,42,2,15
"Smush Parker","LAC",28,592,84,174,78,6,35,20,23,2,4
"Ronnie Price","UTA",61,588,78,173,61,17,24,9,28,5,12
"Robert Horry","SAS",45,583,47,109,32,15,15,5,12,9,6
"Earl Boykins","CHA",36,577,96,217,71,25,32,14,25,10,15
"Marcus Banks","MIA",36,569,61,141,42,19,16,7,19,4,15
"Chris Richard","MIN",52,556,18,40,14,4,7,3,4,0,4
"Brent Barry","SAS",31,554,54,125,37,17,21,6,10,3,14
"Alexander Johnson","MIA",43,549,13,28,11,2,5,2,4,0,2
"Darrell Armstrong","NJN",50,548,73,163,56,17,33,4,19,5,12
"Casey Jacobsen","MEM",53,547,20,49,11,9,8,0,3,4,5
"Trevor Ariza","LAL",35,546,44,103,29,15,16,2,11,4,11
"Yakhouba Diawara","DEN",54,542,37,93,18,19,11,0,7,3,16
"Dan Gadzuric","MIL",51,534,11,24,9,2,8,0,1,0,2
"Ryan Hollins","CHA",60,531,14,30,12,2,7,1,4,0,2
"Bobby Jones","DEN",46,530,28,70,14,14,7,1,6,5,9
"Greg Buckner","MIN",31,519,39,86,31,8,14,8,9,1,7
"Brian Scalabrine","BOS",48,512,40,97,23,17,12,3,8,3,14
"Joel Anthony","MIA",24,498,3,9,0,3,0,0,0,3,0
"Malik Rose","NYK",49,494,28,62,22,6,14,0,8,3,3
"Primoz Brezec","TOR",50,475,11,26,7,4,3,1,3,0,4
"Dwayne Jones","CLE",56,472,10,24,6,4,6,0,0,0,4
"Mickael Gelabale","SEA",39,465,33,75,24,9,7,8,9,3,6
"J.J. Barea","DAL",44,460,58,135,39,19,11,13,15,8,11
"Austin Croshere","GSW",44,457,30,74,16,14,9,1,6,8,6
"Ramon Sessions","MIL",17,450,127,281,100,27,45,18,37,8,19
"Brian Cardinal","MEM",37,440,22,55,11,11,9,1,1,5,6
"Theo Ratliff","DET",26,437,14,32,10,4,5,2,3,0,4
"Gilbert Arenas","WAS",13,425,66,147,51,15,31,5,15,4,11
"Salim Stoudamire","ATL",35,401,28,58,26,2,12,4,10,2,0
"Derek Anderson","CHA",28,396,44,94,38,6,20,6,12,3,3
"Andre Owens","IND",31,392,47,114,27,20,11,4,12,4,16
"Alonzo Mourning","MIA",25,389,7,17,4,3,3,0,1,1,2
"Jake Voskuhl","MIL",44,386,13,27,12,1,6,2,4,1,0
"Brandan Wright","GSW",38,376,9,24,3,6,1,0,2,2,4
"Walter Herrmann","DET",45,373,18,42,12,6,5,2,5,2,4
"C.J. Watson","GSW",32,368,35,86,19,16,10,4,5,3,13
"Gerald Green","HOU",30,361,29,71,16,13,6,4,6,2,11
"Juwan Howard","DAL",50,352,17,38,13,4,5,2,6,0,4
"Chucky Atkins","DEN",24,352,47,104,37,10,30,2,5,3,7
"Donyell Marshall","SEA",26,340,10,21,9,1,6,1,2,0,1
"Joey Graham","TOR",38,331,15,33,12,3,8,0,4,1,2
"Ruben Patterson","LAC",20,327,17,36,15,2,8,2,5,1,1
"DJ Mbenga","LAL",42,326,10,22,8,2,3,2,3,0,2
"Anfernee Hardaway","MIA",16,325,35,72,33,2,19,8,6,0,2
"Jermareo Davidson","CHA",38,322,13,30,9,4,5,2,2,1,3
"Oleksiy Pecherov","WAS",35,320,7,15,6,1,3,1,2,1,0
"Adrian Griffin","SEA",35,307,27,62,19,8,10,3,6,1,7
"Eric Snow","CLE",22,305,42,95,31,11,15,3,13,5,6
"Ike Diogu","IND",30,305,10,25,5,5,2,0,3,3,2
"Kasib Powell","MIA",11,304,18,45,9,9,3,0,6,1,8
"Stephane Lasme","MIA",16,303,3,8,1,2,0,0,1,1,1
"Kevin Ollie","PHI",40,300,38,82,32,6,13,9,10,2,4
"Aaron Williams","LAC",30,297,9,19,8,1,4,1,3,0,1
"Raef LaFrentz","POR",39,291,6,14,4,2,2,0,2,0,2
"Andre Brown","MEM",33,286,8,18,6,2,2,2,2,0,2
"Jamaal Magloire","DAL",31,286,7,15,6,1,2,0,4,0,1
"Pat Garrity","ORL",31,284,13,32,7,6,2,2,3,2,4
"Kenny Thomas","SAC",23,281,13,29,10,3,5,2,3,2,1
"Chris Mihm","LAL",23,278,13,30,9,4,2,2,5,2,2
"JJ Redick","ORL",34,276,16,37,11,5,6,0,5,2,3
"Elton Brand","LAC",8,274,16,38,10,6,3,0,7,1,5
"DJ Strawberry","PHX",33,270,30,66,24,6,8,3,13,1,5
"Nick Fazekas","LAC",26,269,11,27,6,5,1,0,5,0,5
"Mario West","ATL",64,268,13,27,12,1,7,2,3,0,1
"Nene","DEN",16,266,15,35,10,5,8,1,1,0,5
"Steve Novak","HOU",35,264,6,15,3,3,1,1,1,0,3
"Awvee Storey","MIL",26,258,16,33,15,1,8,2,5,1,0
"Michael Doleac","MIN",24,257,7,15,6,1,3,2,1,0,1
"Marco Belinelli","GSW",33,241,15,35,10,5,6,1,3,2,3
"Shannon Brown","CHI",21,240,17,41,10,7,5,0,5,3,4
"Luke Jackson","MIA",14,228,17,39,12,5,5,2,5,1,4
"Lindsey Hunter","DET",24,215,33,72,27,6,13,3,11,0,6
"P.J. Brown","BOS",18,209,10,22,8,2,3,2,3,0,2
"Dahntay Jones","SAC",25,206,12,26,10,2,5,1,4,1,1
"Calvin Booth","PHI",31,204,8,18,6,2,4,0,2,1,1
"Steve Francis","HOU",10,199,30,68,22,8,10,4,8,4,4
