"Name","TeamAbbreviation","GamesPlayed","Minutes","Assists","AssistPoints","TwoPtAssists","ThreePtAssists","AtRimAssists","ShortMidRangeAssists","LongMidRangeAssists","Corner3Assists","Arc3Assists"
"Jeremy Lamb","CHA",80,1967,186,442,116,70,75,28,13,13,57
"Josh Jackson","PHX",77,1959,119,282,75,44,64,8,3,24,20
"Marco Belinelli","PHI",80,1947,148,350,94,54,51,15,28,22,32
"Darius Miller","NOP",82,1944,111,261,72,39,46,15,11,11,28
"James Johnson","MIA",73,1943,280,706,134,146,101,19,14,37,109
"Kyrie Irving","BOS",60,1931,306,739,179,127,104,42,33,36,91
"Rondae Hollis-Jefferson","BKN",68,1921,167,440,61,106,42,10,9,23,83
"Joel Embiid","PHI",63,1912,199,471,126,73,71,16,39,18,55
"Aaron Gordon","ORL",58,1909,136,312,96,40,70,16,10,11,29
"Dirk Nowitzki","DAL",77,1900,120,283,77,43,48,19,10,15,28
"Stanley Johnson","DET",69,1894,112,277,59,53,48,6,5,15,38
"Jordan Clarkson","CLE",81,1887,221,519,144,77,108,19,17,14,63
"Tim Hardaway Jr.","NYK",57,1885,155,367,98,57,52,24,22,19,38
"Devin Booker","PHX",54,1865,253,594,165,88,133,21,11,29,59
"Caris LeVert","BKN",71,1864,299,716,181,118,131,37,13,32,86
"Michael Kidd-Gilchrist","CHA",74,1850,71,176,37,34,19,9,9,7,27
"Lance Stephenson","IND",82,1850,235,521,184,51,110,31,43,14,37
"Chris Paul","HOU",58,1847,457,1178,193,264,163,21,9,69,195
"Evan Fournier","ORL",57,1837,165,392,103,62,66,18,19,23,39
"Myles Turner","IND",65,1836,87,212,49,38,34,5,10,18,20
"Frank Kaminsky","CHA",79,1835,129,308,79,50,45,12,22,16,34
"Enes Kanter","NYK",71,1830,105,241,74,31,30,18,26,2,29
"Jeff Green","CLE",78,1828,99,242,55,44,40,3,12,7,37
"Rudy Gobert","UTA",56,1816,80,190,50,30,26,4,20,5,25
"George Hill","CLE",67,1812,186,446,112,74,57,29,26,19,55
"Pau Gasol","SAS",77,1812,238,526,188,50,117,30,41,6,44
"Domantas Sabonis","IND",74,1810,151,371,82,69,37,8,37,20,49
"Elfrid Payton","PHX",63,1809,393,933,246,147,159,47,40,31,116
"Danny Green","SAS",70,1791,110,247,83,27,34,22,27,14,13
"Kent Bazemore","ATL",65,1789,228,519,165,63,123,20,22,23,40
"John Collins","ATL",74,1785,98,238,56,42,33,3,20,9,33
"Lonzo Ball","LAL",52,1780,376,870,258,118,180,47,31,30,88
"Kelly Olynyk","MIA",76,1779,207,519,102,105,72,11,19,33,72
"Doug McDermott","DAL",81,1768,79,189,48,31,22,14,12,7,24
"D.J. Augustin","ORL",75,1760,287,666,195,92,107,51,37,27,65
"Anthony Tolliver","DET",79,1757,90,205,65,25,39,11,15,7,18
"Dejounte Murray","SAS",81,1743,231,540,153,78,70,44,39,26,52
"DeMarcus Cousins","NOP",48,1737,257,598,173,84,111,36,26,42,42
"Brook Lopez","LAL",74,1735,126,288,90,36,55,16,19,9,27
"Reggie Bullock","DET",62,1732,95,229,56,39,35,14,7,12,27
"Ersan Ilyasova","PHI",69,1730,90,212,58,32,28,10,20,13,19
"Jonas Valanciunas","TOR",77,1727,81,202,41,40,27,8,6,8,32
"Ryan Anderson","HOU",66,1725,60,155,25,35,22,1,2,8,27
"T.J. McConnell","PHI",76,1706,303,727,182,121,130,22,30,29,92
"Frank Ntilikina","NYK",78,1706,250,583,167,83,100,37,30,13,70
"Rajon Rondo","NOP",65,1705,533,1209,390,143,248,88,54,35,108
"Robin Lopez","CHI",64,1690,124,300,72,52,37,12,23,7,45
"Jerian Grant","CHI",74,1686,342,824,202,140,106,50,46,34,106
"Nikola Vucevic","ORL",57,1683,191,456,117,74,83,16,18,15,59
"Justise Winslow","MIA",68,1680,148,351,93,55,66,15,12,18,37
"Pascal Siakam","TOR",81,1679,159,387,90,69,75,11,4,20,49
"Dwight Powell","DAL",79,1672,91,225,48,43,31,8,9,4,39
"Jarell Martin","MEM",73,1661,73,173,46,27,26,7,13,7,20
"Tyler Ulis","PHX",71,1658,311,737,196,115,157,20,19,28,87
"Mario Hezonja","ORL",75,1657,106,241,77,29,57,14,6,6,23
"Michael Beasley","NYK",74,1653,123,285,84,39,52,8,24,16,23
"Jamal Crawford","MIN",80,1653,185,408,147,38,102,22,23,6,32
"Kevin Love","CLE",59,1651,103,242,67,36,56,6,5,12,24
"Jerami Grant","OKC",81,1647,57,153,18,39,13,2,3,13,26
"David Nwaba","CHI",70,1646,104,246,66,38,46,10,10,6,32
"Tomas Satoransky","WAS",73,1643,286,660,198,88,86,60,52,21,67
"Bobby Portis","CHI",73,1642,123,304,65,58,37,15,13,10,48
"Stephen Curry","GSW",51,1631,310,713,217,93,152,31,34,21,72
"Andre Iguodala","GSW",64,1622,210,485,145,65,81,28,36,11,54
"Troy Daniels","PHX",79,1622,48,111,33,15,19,11,3,4,11
"Rodney Hood","CLE",60,1615,95,235,50,45,36,11,3,23,22
"Garrett Temple","SAC",65,1615,124,281,91,33,59,21,11,14,19
"Marcus Smart","BOS",54,1614,259,611,166,93,112,20,34,30,63
"Tyreke Evans","MEM",52,1607,269,630,177,92,124,25,28,23,69
"James Ennis III","DET",72,1604,71,162,51,20,35,11,5,7,13
"J.J. Barea","DAL",69,1603,434,995,307,127,194,41,72,26,101
"Kyle Korver","CLE",73,1574,88,196,68,20,54,8,6,7,13
"Luc Mbah a Moute","HOU",61,1564,55,139,26,29,20,5,1,14,15
"Dante Cunningham","BKN",73,1562,48,124,20,28,17,3,0,6,22
"Kristaps Porzingis","NYK",48,1553,57,140,31,26,14,7,10,6,20
"Jarrett Jack","NYK",62,1548,348,794,250,98,142,59,49,34,64
"Dewayne Dedmon","ATL",62,1542,90,223,47,43,24,5,18,9,34
"JaMychal Green","MEM",55,1542,79,180,57,22,36,10,11,4,18
"Dwyane Wade","MIA",67,1536,228,540,144,84,110,11,23,24,60
"Shabazz Napier","POR",74,1535,150,366,84,66,56,12,16,15,51
"Marquese Chriss","PHX",72,1527,83,193,56,27,22,14,20,6,21
"Kris Dunn","CHI",52,1525,310,740,190,120,106,40,44,27,93
"Jakob Poeltl","TOR",82,1524,57,147,24,33,15,5,4,11,22
"Fred VanVleet","TOR",76,1520,243,573,156,87,115,31,10,37,50
"Bryn Forbes","SAS",80,1517,80,191,49,31,25,12,12,11,20
"Zach Randolph","SAC",59,1508,127,291,90,37,50,22,18,9,28
"Justin Jackson","SAC",68,1506,74,182,40,34,23,11,6,14,20
"Bismack Biyombo","ORL",82,1495,66,148,50,16,23,8,19,3,13
"Nikola Mirotic","NOP",55,1494,80,181,59,21,35,9,15,4,17
"Pat Connaughton","POR",82,1488,91,225,48,43,22,16,10,10,33
"Wesley Johnson","LAC",74,1486,61,147,36,25,31,3,2,6,19
"Aron Baynes","BOS",81,1485,93,226,53,40,27,11,15,8,32
"OG Anunoby","TOR",74,1482,55,135,30,25,17,9,4,9,16
"Ed Davis","POR",78,1471,40,104,16,24,8,3,5,8,16
"Tyus Jones","MIN",82,1467,232,545,151,81,82,35,34,26,55
"Luke Kennard","DET",73,1463,124,304,68,56,45,15,8,18,38
"Josh Hart","LAL",63,1460,80,196,44,36,32,10,2,7,29
"Ian Clark","NOP",74,1454,110,255,75,35,55,9,11,6,29
"Marcus Morris","BOS",54,1442,72,174,42,30,27,9,6,11,19
"Jarrett Allen","BKN",72,1441,49,122,25,24,16,6,3,6,18
"Mason Plumlee","DEN",74,1440,142,336,90,52,69,14,7,16,36
"Malcolm Brogdon","MIL",48,1436,152,348,108,44,61,21,26,11,33
"Avery Bradley","LAC",46,1433,94,226,56,38,38,13,5,9,29
"Delon Wright","TOR",69,1433,200,497,103,97,76,19,8,35,62
"Mario Chalmers","MEM",66,1421,197,454,137,60,102,15,20,8,52
"Larry Nance Jr.","CLE",66,1421,82,196,50,32,33,8,9,7,25
"John Wall","WAS",41,1410,393,930,249,144,149,49,51,32,112
"Mike Scott","WAS",76,1406,80,192,48,32,30,10,8,8,24
"Alex Len","PHX",69,1395,82,196,50,32,25,8,17,10,22
"Nick Young","GSW",80,1393,36,87,21,15,9,8,4,4,11
"Kosta Koufos","SAC",71,1391,87,209,52,35,13,10,29,6,29
"Trey Lyles","DEN",73,1391,91,221,52,39,37,10,5,4,35
"Kyle O'Quinn","NYK",77,1387,158,340,134,24,95,16,23,5,19
"Nemanja Bjelica","MIN",67,1371,86,195,63,23,35,16,12,10,13
"Bam Adebayo","MIA",69,1368,101,260,43,58,19,5,19,14,44
"Shelvin Mack","ORL",69,1365,272,648,168,104,101,37,30,17,87
"Raymond Felton","OKC",82,1365,203,493,116,87,84,14,18,28,59
"Hassan Whiteside","MIA",54,1364,54,130,32,22,14,11,7,2,20
"Quincy Acy","BKN",70,1359,57,145,26,31,16,4,6,6,25
"Lance Thomas","NYK",73,1353,44,103,29,15,12,8,9,5,10
"Devin Harris","DEN",71,1340,152,357,99,53,63,17,19,12,41
"CJ Miles","TOR",70,1336,55,121,44,11,36,2,6,5,6
"Gorgui Dieng","MIN",79,1333,71,175,38,33,22,8,8,7,26
"Andrew Harrison","MEM",56,1326,177,415,116,61,57,18,41,14,47
"Manu Ginobili","SAS",65,1299,163,373,116,47,78,23,15,14,33
"Montrezl Harrell","LAC",76,1293,74,170,52,22,30,11,11,6,16
"Patrick Patterson","OKC",82,1270,57,151,20,37,15,1,4,7,30
"Maurice Harkless","POR",59,1264,53,131,28,25,16,6,6,7,18
"Emmanuel Mudiay","NYK",64,1244,206,485,133,73,81,27,25,23,50
"Skal Labissiere","SAC",60,1240,72,177,39,33,16,5,18,8,25
"Thon Maker","MIL",74,1238,46,104,34,12,28,0,6,4,8
"D'Angelo Russell","BKN",48,1234,249,595,152,97,122,19,11,19,78
"Rudy Gay","SAS",57,1231,73,174,45,28,32,9,4,8,20
"Corey Brewer","OKC",72,1208,65,151,44,21,33,4,7,3,18
"Maxi Kleber","DAL",72,1206,51,133,20,31,8,4,8,5,26
"Joe Johnson","HOU",55,1205,83,210,39,44,32,2,5,20,24
"Reggie Jackson","DET",45,1201,238,582,132,106,88,22,22,32,74
"Amir Johnson","PHI",74,1170,118,269,85,33,44,9,32,2,31
"Isaiah Taylor","ATL",67,1167,206,522,96,110,58,18,20,28,82
"Trevor Booker","IND",68,1158,82,210,36,46,18,8,10,9,37
"Sindarius Thornwell","LAC",73,1156,68,149,55,13,43,4,8,2,11
"Tyson Chandler","PHX",46,1151,53,114,45,8,17,12,16,1,7
"Semi Ojeleye","BOS",73,1150,20,47,13,7,7,1,5,0,7
"Royce O'Neale","UTA",69,1149,95,228,57,38,38,9,10,19,19
"Ian Mahinmi","WAS",77,1145,53,120,39,14,21,7,11,2,12
"Paul Millsap","DEN",38,1144,105,260,55,50,36,11,8,11,39
"Milos Teodosic","LAC",45,1134,209,479,148,61,117,21,10,16,45
"Alex Abrines","OKC",75,1134,28,66,18,10,11,5,2,3,7
"Jonas Jerebko","UTA",74,1134,42,104,22,20,12,6,4,2,18
"Shaun Livingston","GSW",71,1129,140,323,97,43,47,21,29,8,35
"Jodie Meeks","WAS",77,1119,70,158,52,18,22,16,14,4,14
"Tyler Zeller","MIL",66,1113,47,118,23,24,14,6,3,5,19
"Ben McLemore","MEM",56,1091,51,119,34,17,15,10,9,3,14
"Davis Bertans","SAS",77,1086,74,176,46,28,27,10,9,12,16
"Tristan Thompson","CLE",53,1072,33,77,22,11,9,6,7,3,8
"Tony Parker","SAS",55,1071,195,463,122,73,56,25,41,26,47
"Norman Powell","TOR",70,1061,89,218,49,40,33,7,9,14,26
"Mike Muscala","ATL",53,1060,51,130,23,28,14,4,5,7,21
"Alec Burks","UTA",64,1059,67,160,41,26,28,4,9,11,15
"Treveon Graham","CHA",63,1049,59,139,38,21,20,11,7,8,13
"Zach Collins","POR",66,1046,52,125,31,21,15,10,6,6,15
"Greg Monroe","BOS",51,1041,114,266,76,38,55,8,13,8,30
"Andre Roberson","OKC",39,1037,46,107,31,15,19,6,6,5,10
"Vince Carter","SAC",58,1026,69,162,45,24,29,9,7,5,19
"Wes Iwundu","ORL",62,1020,57,138,33,24,23,4,6,2,22
"Malcolm Delaney","ATL",54,1014,163,394,95,68,49,23,23,33,35
"Jameer Nelson","DET",50,1013,179,433,104,75,66,19,19,21,54
"David West","GSW",73,999,138,307,107,31,64,24,19,10,21
"Frank Mason","SAC",52,984,147,346,95,52,47,22,26,21,31
"Josh Huestis","OKC",69,981,20,52,8,12,5,1,2,3,9
"Cristiano Felicio","CHI",55,977,55,134,31,24,19,6,6,5,19
"Tyler Dorsey","ATL",56,974,79,190,47,32,18,17,12,10,22
"Zaza Pachulia","GSW",69,972,109,264,63,46,34,10,19,7,39
"Patrick McCaw","GSW",57,961,81,194,49,32,23,11,15,7,25
"Deyonta Davis","MEM",62,943,40,100,20,20,10,2,8,2,18
"Daniel Theis","BOS",63,936,56,141,27,29,15,7,5,5,24
"Gerald Green","HOU",41,929,25,62,13,12,11,2,0,4,8
"Jerryd Bayless","PHI",39,925,54,128,34,20,15,9,10,4,16
"Dion Waiters","MIA",30,918,113,284,55,58,40,6,9,19,39
"Miles Plumlee","ATL",55,918,45,105,30,15,10,6,14,4,11
"Jose Calderon","CLE",57,914,117,278,73,44,55,12,6,13,31
"Kevon Looney","GSW",66,910,42,100,26,16,15,4,7,3,13
"Sam Dekker","LAC",73,883,38,84,30,8,23,5,2,3,5
"Noah Vonleh","CHI",54,876,34,82,20,14,11,4,5,0,14
"Langston Galloway","DET",58,863,58,144,30,28,19,6,5,5,23
"Isaiah Thomas","LAL",32,862,153,360,99,54,77,13,9,17,37
"Malik Monk","CHA",63,853,91,201,72,19,40,22,10,5,14
"Tyrone Wallace","LAC",30,851,71,159,54,17,41,10,3,6,11
"Tim Frazier","WAS",59,838,194,457,125,69,55,29,41,14,55
"Michael Carter-Williams","CHA",52,835,116,276,72,44,39,16,17,10,34
"Paul Zipser","CHI",54,824,46,115,23,23,13,5,5,12,11
"Jason Terry","MIL",51,814,59,136,41,18,26,9,6,7,11
"Ekpe Udoh","UTA",63,810,53,133,26,27,15,4,7,9,18
"Jordan Bell","GSW",57,809,102,230,76,26,40,15,21,2,24
"Timothe Luwawu-Cabarrot","PHI",52,807,54,122,40,14,29,7,4,3,11
"Thabo Sefolosha","UTA",38,806,33,79,20,13,18,1,1,6,7
"Eric Moreland","DET",67,805,78,186,48,30,21,11,16,4,26
"Trey Burke","NYK",36,785,170,394,116,54,77,23,16,17,37
"Jawun Evans","LAC",48,778,100,224,76,24,56,11,9,8,16
"Sterling Brown","MIL",54,776,25,64,11,14,8,0,3,5,9
"Shane Larkin","BOS",54,775,98,233,61,37,29,11,21,6,31
"Terrance Ferguson","OKC",61,763,19,46,11,8,7,2,2,3,5
"Nene","HOU",52,758,45,118,17,28,16,1,0,8,20
"Richaun Holmes","PHI",48,746,61,143,40,21,18,4,18,1,20
"Jabari Parker","MIL",31,743,59,133,44,15,30,6,8,4,11
"Omri Casspi","GSW",53,742,51,115,38,13,19,8,11,1,12
"Quinn Cook","GSW",33,740,89,207,60,29,28,15,17,5,24
"Salah Mejri","DAL",61,729,35,89,16,19,5,2,9,3,16
"DeAndre Liggins","NOP",57,723,48,114,30,18,20,2,8,5,13
"Luke Babbitt","MIA",50,715,31,80,13,18,7,3,3,7,11
"Dwayne Bacon","CHA",53,713,38,99,15,23,12,2,1,4,19
"Matthew Dellavedova","MIL",38,712,145,331,104,41,77,16,11,13,28
"C.J. Williams","LAC",38,706,43,97,32,11,20,6,6,3,8
"Channing Frye","LAL",53,695,38,96,18,20,16,1,1,5,15
"Chandler Parsons","MEM",36,691,69,160,47,22,33,7,7,3,19
"Wayne Selden","MEM",35,691,66,147,51,15,33,6,12,4,11
"Mike James","NOP",36,686,126,303,75,51,52,12,11,14,37
"Jared Dudley","PHX",48,686,78,182,52,26,37,7,8,7,19
"Tyler Ennis","LAL",54,683,105,249,66,39,39,12,15,10,29
"Arron Afflalo","ORL",53,682,30,76,14,16,9,2,3,5,11
"Marreese Speights","ORL",52,675,40,93,27,13,20,3,4,4,9
"Cedi Osman","CLE",61,672,41,100,23,18,17,4,2,6,12
"Danilo Gallinari","LAC",21,671,41,94,29,12,21,4,4,5,7
"Zach LaVine","CHI",24,656,72,169,47,25,28,16,3,8,17
"Kobi Simmons","MEM",32,643,68,161,43,25,25,5,13,7,18
"Sean Kilpatrick","CHI",52,640,46,116,22,24,13,5,4,10,14
"Torrey Craig","DEN",39,629,25,59,16,9,10,4,2,1,8
"Cody Zeller","CHA",33,627,31,75,18,13,8,5,5,2,11
"JaVale McGee","GSW",65,616,33,77,22,11,9,4,9,2,9
"Terrence Ross","ORL",24,600,38,89,25,13,15,7,3,3,10
"Malik Beasley","DEN",62,583,31,79,14,17,13,1,0,4,13
"Cameron Payne","CHI",25,582,113,278,61,52,47,6,8,9,43
"Cheick Diallo","NOP",52,581,19,45,12,7,7,4,1,1,6
"Khem Birch","ORL",42,578,34,82,20,14,8,7,5,0,14
"Brandon Paul","SAS",64,576,37,88,23,14,13,4,6,6,8
"Alex Caruso","LAL",37,562,75,175,50,25,40,7,3,4,21
"Joe Young","IND",53,558,39,91,26,13,16,8,2,6,7
"Tarik Black","HOU",51,536,13,32,7,6,4,2,1,1,5
"Jonathan Isaac","ORL",27,535,18,44,10,8,3,5,2,2,6
"Joffrey Lauvergne","SAS",55,534,41,93,30,11,18,7,5,5,6
"Nik Stauskas","BKN",41,523,39,95,22,17,13,5,4,7,10
"Abdel Nader","BOS",48,522,26,63,15,11,8,3,4,4,7
"Justin Anderson","PHI",38,519,25,58,17,8,13,1,3,1,7
"Tyler Cavanaugh","ATL",39,518,27,69,12,15,4,1,7,3,12
"Ivan Rabb","MEM",36,516,32,71,25,7,16,1,8,1,6
"Raul Neto","UTA",41,498,75,185,40,35,26,6,8,13,22
"Willy Hernangomez","CHA",48,494,33,81,18,15,7,5,6,4,11
"Al Jefferson","IND",36,484,30,68,22,8,9,5,8,4,4
"Kyle Collinsworth","DAL",32,480,56,132,36,20,23,6,7,6,14
"Damyean Dotson","NYK",44,474,31,72,21,10,16,4,1,1,9
"Nerlens Noel","DAL",29,472,20,46,14,6,7,4,3,1,5
"Kenneth Faried","DEN",32,461,18,42,12,6,7,3,2,1,5
"TJ Leaf","IND",53,459,9,22,5,4,1,2,2,1,3
"DeAndre' Bembry","ATL",26,455,49,115,32,17,20,7,5,8,9
"Dorian Finney-Smith","DAL",21,448,26,66,12,14,6,4,2,5,9
"Willie Reed","DET",42,428,10,22,8,2,4,1,3,2,0
"Dwight Buycks","DET",29,427,59,144,33,26,16,12,5,9,17
"Isaiah Canaan","PHX",20,422,76,187,41,35,32,6,3,16,19
"Derrick Rose","MIN",25,419,37,87,24,13,14,5,5,5,8
"Shabazz Muhammad","MIL",43,418,14,34,8,6,4,2,2,0,6
"Lucas Nogueira","TOR",49,418,22,56,10,12,8,0,2,4,8
"Ivica Zubac","LAL",43,410,25,58,17,8,7,5,5,0,8
"Damion Lee","ATL",15,404,29,71,16,13,11,5,0,1,12
"Danuel House Jr.","PHX",23,403,25,61,14,11,11,1,2,1,10
"Ramon Sessions","WAS",28,392,77,181,50,27,23,20,7,6,21
"Ron Baker","NYK",29,385,47,104,37,10,27,7,3,2,8
"Shaquille Harrison","PHX",23,384,55,134,31,24,22,5,4,4,20
"Brandan Wright","HOU",28,381,13,31,8,5,3,2,3,1,4
"Johnny O'Bryant III","CHA",36,379,14,35,7,7,5,1,1,2,5
"Myke Henry","MEM",20,378,22,51,15,7,7,5,3,3,4
"Mike Conley","MEM",12,373,49,120,27,22,17,6,4,6,16
