"Name","TeamAbbreviation","GamesPlayed","Minutes","Assists","AssistPoints","TwoPtAssists","ThreePtAssists","AtRimAssists","ShortMidRangeAssists","LongMidRangeAssists","Corner3Assists","Arc3Assists"
"Pascal Siakam","TOR",80,2548,248,624,120,128,77,27,16,58,70
"De'Aaron Fox","SAC",81,2546,590,1400,370,220,263,67,40,42,178
"Karl-Anthony Towns","MIN",77,2545,259,597,180,79,138,20,22,22,57
"Andrew Wiggins","MIN",73,2543,184,454,98,86,53,25,20,31,55
"Josh Richardson","MIA",73,2539,298,715,179,119,118,44,17,38,81
"Harrison Barnes","SAC",77,2533,115,287,58,57,44,8,6,10,47
"Nikola Vucevic","ORL",80,2510,307,744,177,130,125,27,25,44,86
"Nikola Jokic","DEN",80,2504,580,1333,407,173,265,99,43,51,122
"Trae Young","ATL",81,2503,653,1569,390,263,336,35,19,104,159
"Thaddeus Young","IND",81,2489,204,478,134,70,92,19,23,24,46
"Jayson Tatum","BOS",79,2455,168,412,92,76,61,13,18,20,56
"D'Angelo Russell","BKN",81,2448,563,1322,367,196,311,44,12,50,146
"Jamal Murray","DEN",75,2447,363,861,228,135,129,79,20,32,103
"Cedi Osman","CLE",76,2444,195,471,114,81,69,34,11,25,56
"Marc Gasol","TOR",79,2436,349,840,207,142,133,48,26,44,98
"Mikal Bridges","PHX",82,2417,173,393,126,47,89,27,10,16,31
"Jrue Holiday","NOP",67,2402,518,1197,357,161,272,64,21,51,110
"Khris Middleton","MIL",77,2394,331,770,223,108,191,23,9,26,82
"JJ Redick","PHI",76,2379,206,470,148,58,110,29,9,13,45
"CJ McCollum","POR",70,2375,207,499,122,85,93,16,13,22,63
"Giannis Antetokounmpo","MIL",72,2358,424,1093,179,245,135,27,17,66,179
"Nicolas Batum","CHA",75,2354,247,599,142,105,89,35,18,33,72
"Trevor Ariza","WAS",69,2349,252,591,165,87,115,26,24,29,58
"Mike Conley","MEM",70,2342,449,1041,306,143,196,60,50,40,103
"Stephen Curry","GSW",69,2331,361,843,240,121,153,48,39,39,82
"Brook Lopez","MIL",81,2322,98,241,53,45,37,10,6,11,34
"Luka Doncic","DAL",72,2318,429,1048,239,190,193,31,15,80,110
"Dennis Schroder","OKC",79,2314,323,765,204,119,167,23,14,29,90
"Kyle Kuzma","LAL",70,2314,178,418,116,62,100,12,4,17,45
"Joe Harris","BKN",76,2293,181,436,107,74,82,18,7,25,49
"Bryn Forbes","SAS",82,2292,175,400,125,50,60,34,31,12,38
"Al-Farouq Aminu","POR",81,2292,104,243,69,35,48,13,8,6,29
"Reggie Jackson","DET",82,2289,344,821,211,133,158,41,12,47,86
"Eric Bledsoe","MIL",78,2272,430,1026,264,166,226,22,16,34,132
"D.J. Augustin","ORL",81,2269,426,994,284,142,162,69,53,37,105
"Jeremy Lamb","CHA",79,2250,172,414,102,70,76,15,11,18,52
"Clint Capela","HOU",67,2249,96,243,45,51,28,14,3,22,29
"Julius Randle","NOP",73,2232,229,555,132,97,83,25,24,19,78
"Devin Booker","PHX",64,2230,433,1032,267,166,190,60,17,55,111
"Danny Green","TOR",80,2216,126,305,73,53,48,14,11,17,36
"Jordan Clarkson","CLE",81,2214,196,486,102,94,73,23,6,35,59
"Kyrie Irving","BOS",67,2214,464,1093,299,165,167,58,74,39,126
"Kyle Lowry","TOR",65,2213,564,1282,410,154,244,105,61,60,94
"Willie Cauley-Stein","SAC",81,2213,194,458,124,70,68,21,35,19,51
"Marcus Smart","BOS",80,2200,321,763,200,121,126,36,38,20,101
"Jimmy Butler","PHI",65,2185,263,632,157,106,94,39,24,34,72
"Deandre Ayton","PHX",71,2183,125,310,65,60,39,14,12,16,44
"Shai Gilgeous-Alexander","LAC",82,2174,270,654,156,114,114,32,10,29,85
"Zach LaVine","CHI",63,2171,283,653,196,87,106,64,26,23,64
"Jae Crowder","UTA",80,2166,133,328,71,62,56,7,8,20,42
"Tomas Satoransky","WAS",80,2164,399,949,248,151,187,34,27,40,111
"Montrezl Harrell","LAC",82,2158,162,381,105,57,58,23,24,21,36
"Eric Gordon","HOU",68,2158,129,318,69,60,59,9,1,34,26
"Kevin Knox","NYK",75,2158,82,203,43,39,29,5,9,8,31
"Joel Embiid","PHI",64,2154,234,562,140,94,58,22,60,15,79
"Terrence Ross","ORL",81,2150,135,314,91,44,55,17,19,15,29
"Darren Collison","IND",76,2143,459,1067,310,149,167,66,77,31,118
"Patrick Beverley","LAC",78,2137,300,719,181,119,113,46,22,30,89
"Marvin Williams","CHA",75,2133,92,224,52,40,35,7,10,12,28
"Myles Turner","IND",74,2119,115,267,78,37,50,16,12,14,23
"Jeff Green","WAS",77,2097,137,331,80,57,61,8,11,10,47
"Jarrett Allen","BKN",80,2096,110,283,47,63,31,12,4,11,52
"Wesley Matthews","IND",69,2091,160,380,100,60,78,12,10,19,41
"Marcus Morris","BOS",75,2091,109,259,68,41,45,13,10,14,27
"Draymond Green","GSW",66,2065,454,1069,293,161,178,43,72,39,122
"Cory Joseph","IND",82,2063,321,748,215,106,135,40,40,28,78
"Danilo Gallinari","LAC",68,2059,178,419,115,63,67,30,18,23,40
"Tim Hardaway Jr.","DAL",65,2057,159,387,90,69,64,13,13,18,51
"Kevin Huerter","ATL",75,2048,214,524,118,96,92,20,6,33,63
"DeAndre Jordan","NYK",69,2047,156,364,104,52,62,22,20,12,40
"Garrett Temple","LAC",75,2041,106,248,70,36,34,24,12,6,30
"Kawhi Leonard","TOR",60,2040,199,501,96,103,68,19,9,42,61
"Kentavious Caldwell-Pope","LAL",82,2035,110,251,79,31,66,11,2,11,20
"Austin Rivers","HOU",76,2028,167,422,79,88,49,14,16,32,56
"Serge Ibaka","TOR",74,2010,99,257,40,59,26,3,11,18,41
"Dario Saric","MIN",81,2010,127,299,82,45,50,19,13,19,26
"Damyean Dotson","NYK",73,2004,135,337,68,67,43,16,9,16,51
"Jonathan Isaac","ORL",75,1996,80,183,57,23,28,15,14,5,18
"Lou Williams","LAC",75,1993,402,917,289,113,242,37,10,32,81
"Dorian Finney-Smith","DAL",81,1985,95,236,49,46,34,10,5,8,38
"Josh Jackson","PHX",79,1976,183,396,153,30,124,24,5,8,22
"Jusuf Nurkic","POR",72,1974,233,528,171,62,123,16,32,10,52
"Al Horford","BOS",68,1973,283,689,160,123,109,27,24,34,89
"Monte Morris","DEN",82,1970,297,717,174,123,123,39,12,29,94
"Ryan Arcidiacono","CHI",81,1961,269,633,174,95,102,45,27,28,67
"Justise Winslow","MIA",66,1960,282,680,166,116,119,35,12,36,80
"Bogdan Bogdanovic","SAC",70,1947,267,633,168,99,110,38,20,27,72
"LeBron James","LAL",55,1937,454,1054,308,146,245,45,18,41,105
"DeAndre' Bembry","ATL",82,1931,202,496,110,92,97,10,3,36,56
"Terrance Ferguson","OKC",74,1931,72,177,39,33,27,9,3,19,14
"Kelly Oubre Jr.","PHX",69,1923,84,196,56,28,31,17,8,5,23
"Spencer Dinwiddie","BKN",68,1914,311,747,186,125,130,46,10,46,79
"Jaylen Brown","BOS",74,1913,100,243,57,43,36,11,10,8,35
"Bam Adebayo","MIA",82,1913,184,458,94,90,53,20,21,28,62
"Patty Mills","SAS",82,1908,245,580,155,90,68,49,38,19,71
"Avery Bradley","MEM",63,1905,152,353,103,49,73,22,8,7,42
"Ricky Rubio","UTA",68,1899,416,979,269,147,215,30,24,54,93
"Paul Millsap","DEN",70,1895,141,342,81,60,54,13,14,12,48
"Rodney Hood","POR",72,1893,126,302,76,50,53,15,8,10,40
"Dwyane Wade","MIA",72,1885,301,704,199,102,148,41,10,33,69
"Reggie Bullock","LAL",63,1879,129,307,80,49,53,21,6,17,32
"Malik Beasley","DEN",81,1879,97,225,66,31,45,19,2,7,24
"Gordon Hayward","BOS",72,1863,244,592,140,104,91,28,21,26,78
"Chris Paul","HOU",58,1857,473,1181,238,235,195,28,15,75,160
"Anthony Davis","NOP",56,1850,218,516,138,80,100,26,12,16,64
"Rudy Gay","SAS",69,1842,182,421,125,57,62,43,20,17,40
"Domantas Sabonis","IND",74,1838,212,493,143,69,85,22,36,18,51
"Malcolm Brogdon","MIL",64,1832,205,500,115,90,91,19,5,29,61
"John Collins","ATL",61,1829,121,288,75,46,54,17,4,18,28
"Marco Belinelli","SAS",79,1815,132,321,75,57,41,20,14,19,38
"Kelly Olynyk","MIA",79,1812,140,348,72,68,50,15,7,28,40
"Landry Shamet","LAC",79,1802,117,275,76,41,52,15,9,11,30
"Larry Nance Jr.","CLE",67,1795,214,520,122,92,75,21,26,24,68
"Terry Rozier","BOS",79,1791,231,569,124,107,77,30,17,21,86
"Nemanja Bjelica","SAC",77,1788,147,350,91,56,61,16,14,21,35
"Derrick Favors","UTA",76,1766,89,222,45,44,36,5,4,18,26
"Brandon Ingram","LAL",52,1760,154,356,106,48,79,22,5,14,34
"Fred VanVleet","TOR",64,1760,307,731,190,117,97,56,37,47,70
"Darius Miller","NOP",69,1758,146,336,102,44,68,25,9,15,29
"Josh Okogie","MIN",74,1745,91,204,69,22,49,7,13,12,10
"Langston Galloway","DET",80,1745,85,205,50,35,33,13,4,15,20
"Mason Plumlee","DEN",82,1731,243,569,160,83,96,40,24,22,61
"Derrick White","SAS",67,1728,263,598,191,72,102,52,37,22,50
"Jabari Parker","WAS",64,1724,152,369,87,65,67,13,7,24,41
"Noah Vonleh","NYK",68,1722,129,315,72,57,31,10,31,4,53
"Josh Hart","LAL",67,1715,93,231,48,45,37,8,3,17,28
"DeMarre Carroll","BKN",67,1703,85,205,50,35,37,11,2,10,25
"Delon Wright","MEM",75,1698,248,622,122,126,64,35,23,49,77
"Miles Bridges","CHA",80,1696,95,224,61,34,40,17,4,7,27
"Taj Gibson","MIN",70,1686,84,200,52,32,28,15,9,5,27
"Otto Porter Jr.","CHI",56,1684,120,275,85,35,71,11,3,10,25
"Lauri Markkanen","CHI",52,1682,75,179,46,29,29,8,9,9,20
"Hassan Whiteside","MIA",72,1674,56,131,37,19,19,15,3,2,17
"Royce O'Neale","UTA",82,1671,124,307,65,59,55,5,5,26,33
"JaVale McGee","LAL",75,1671,52,124,32,20,24,3,5,4,16
"Dwight Powell","DAL",77,1662,112,271,65,47,33,13,19,11,36
"Kent Bazemore","ATL",67,1643,152,368,88,64,68,15,5,24,40
"Enes Kanter","POR",67,1640,116,273,75,41,42,14,19,5,36
"Gary Harris","DEN",57,1639,127,298,83,44,57,20,6,7,37
"Davis Bertans","SAS",76,1632,100,236,64,36,32,22,10,14,22
"Justin Jackson","DAL",81,1613,96,218,70,26,45,13,12,4,22
"Dewayne Dedmon","ATL",64,1609,90,214,56,34,41,10,5,7,27
"Emmanuel Mudiay","NYK",59,1607,228,564,120,108,94,15,11,27,81
"Robin Lopez","CHI",74,1606,89,207,60,29,32,9,19,8,21
"Evan Turner","POR",73,1606,283,696,153,130,113,19,21,19,111
"Jalen Brunson","DAL",73,1591,230,555,135,95,91,28,16,27,68
"Andre Iguodala","GSW",68,1578,216,505,143,73,90,20,33,23,50
"Marvin Bagley III","SAC",62,1567,62,146,40,22,26,10,4,6,16
"Tyus Jones","MIN",68,1560,327,781,200,127,121,33,46,23,104
"Taurean Prince","ATL",55,1552,118,283,71,47,52,14,5,25,22
"Rodney McGruder","MIA",66,1550,112,265,71,41,55,9,7,8,33
"Alex Len","ATL",77,1544,86,205,53,33,34,8,11,4,29
"Tyler Johnson","PHX",57,1529,166,396,102,64,64,28,10,25,39
"Jaren Jackson Jr.","MEM",58,1515,64,152,40,24,26,8,6,7,17
"Dennis Smith Jr.","NYK",53,1508,252,619,137,115,102,19,16,33,82
"Torrey Craig","DEN",75,1503,72,176,40,32,25,10,5,9,23
"Maxi Kleber","DAL",71,1502,70,180,30,40,24,6,0,9,31
"Thomas Bryant","WAS",72,1496,92,218,58,34,42,7,9,8,26
"Kevon Looney","GSW",80,1481,123,300,69,54,21,17,31,16,38
"Iman Shumpert","HOU",62,1481,112,266,70,42,46,11,13,14,28
"Gerald Green","HOU",73,1473,40,99,21,19,18,2,1,11,8
"T.J. McConnell","PHI",76,1470,258,615,159,99,116,24,19,21,78
"E'Twaun Moore","NOP",53,1463,102,235,71,31,49,11,11,7,24
"Allonzo Trier","NYK",64,1458,119,286,71,48,52,10,9,10,38
"Bruce Brown","DET",74,1449,91,228,45,46,33,8,4,12,34
"Ed Davis","BKN",81,1446,61,156,27,34,14,4,9,3,31
"Wayne Selden","CHI",75,1438,109,244,83,26,57,17,9,10,16
"Luke Kennard","DET",63,1437,114,285,57,57,42,12,3,19,38
"Jeremy Lin","TOR",74,1436,231,546,147,84,107,28,12,34,50
"Shaquille Harrison","CHI",73,1430,139,329,88,51,57,21,10,21,30
"Lonzo Ball","LAL",47,1423,255,571,194,61,160,20,14,16,45
"Maurice Harkless","POR",60,1415,74,175,47,27,24,14,9,7,20
"Tyreke Evans","IND",69,1402,166,374,124,42,76,22,26,19,23
"Seth Curry","POR",74,1399,66,161,37,29,23,7,7,6,23
"Mike Scott","PHI",79,1396,66,151,47,19,36,7,4,5,14
"Kris Dunn","CHI",46,1389,277,662,169,108,105,47,17,28,80
"Derrick Rose","MIN",51,1380,220,505,155,65,104,30,21,14,51
"Alec Burks","SAC",64,1375,128,303,81,47,57,16,8,16,31
"JaMychal Green","LAC",65,1371,50,111,39,11,25,10,4,2,9
"Rajon Rondo","LAL",46,1369,367,861,240,127,180,24,36,32,95
"Mitchell Robinson","NYK",66,1360,37,83,28,9,7,7,14,1,8
"Juancho Hernangomez","DEN",70,1358,55,135,30,25,19,9,2,6,19
"Zach Collins","POR",77,1356,71,166,47,24,33,5,9,3,21
"OG Anunoby","TOR",67,1352,47,113,28,19,18,8,2,8,11
"T.J. Warren","PHX",43,1348,64,159,33,31,26,2,5,10,21
"Doug McDermott","IND",77,1340,67,151,50,17,32,12,6,3,14
"Kyle Korver","UTA",70,1334,81,188,55,26,45,5,5,10,16
"Vince Carter","ATL",76,1330,87,209,52,35,39,11,2,8,27
"Jake Layman","POR",71,1327,53,132,27,26,18,6,3,7,19
"Mike Muscala","LAL",64,1306,76,186,42,34,32,3,7,5,29
"Tony Snell","MIL",74,1304,68,156,48,20,38,6,4,7,13
"George Hill","MIL",60,1302,135,316,89,46,60,17,12,17,29
"Bobby Portis","WAS",50,1298,72,161,55,17,39,6,10,4,13
"Wayne Ellington","DET",53,1297,72,165,51,21,40,9,2,8,13
"Rodions Kurucs","BKN",63,1294,52,123,33,19,28,4,1,3,16
"Kyle Anderson","MEM",43,1281,128,295,89,39,60,18,11,15,24
"Jakob Poeltl","SAS",77,1273,93,219,60,33,17,18,25,8,25
"Markieff Morris","OKC",58,1271,79,190,47,32,38,5,4,10,22
"Jeff Teague","MIN",42,1264,343,805,224,119,144,51,29,35,84
"Pat Connaughton","MIL",61,1261,122,297,69,53,48,11,10,14,39
"Malik Monk","CHA",73,1258,117,260,91,26,70,16,5,5,21
"Ish Smith","DET",56,1251,203,512,97,106,69,15,13,37,69
"Elfrid Payton","NOP",42,1250,320,743,217,103,138,57,22,22,81
"Shelvin Mack","CHA",57,1247,183,427,122,61,63,40,19,16,45
"Nikola Mirotic","MIL",46,1245,55,127,38,17,27,8,3,4,13
"Cody Zeller","CHA",49,1243,102,244,62,40,38,8,16,9,31
"Rondae Hollis-Jefferson","BKN",59,1234,96,246,42,54,36,3,3,16,38
"Wes Iwundu","ORL",68,1233,73,172,47,26,25,11,11,6,20
"Ersan Ilyasova","MIL",67,1231,52,129,27,25,21,3,3,6,19
"James Ennis III","PHI",58,1230,41,96,27,14,19,5,3,4,10
"Jared Dudley","BKN",59,1220,83,203,46,37,36,8,2,9,28
"Jonas Jerebko","GSW",73,1218,96,231,57,39,21,13,23,7,32
"Stanley Johnson","NOP",66,1207,88,220,44,44,28,8,8,15,29
"Mario Hezonja","NYK",58,1206,88,201,63,25,53,4,6,6,19
"Robert Covington","MIN",35,1203,46,109,29,17,19,7,3,7,10
"Jamal Crawford","PHX",64,1199,229,501,186,43,140,32,14,13,30
"Tristan Thompson","CLE",43,1198,86,203,55,31,27,11,17,2,29
"Will Barton","DEN",43,1189,124,286,86,38,51,24,11,15,23
"Richaun Holmes","PHX",70,1184,60,143,37,23,19,8,10,3,20
"Michael Kidd-Gilchrist","CHA",64,1179,61,159,24,37,19,3,2,6,31
"Wilson Chandler","LAC",51,1176,82,192,54,28,38,10,6,5,23
"Frank Jackson","NOP",61,1169,69,158,49,20,27,15,7,4,16
"James Johnson","MIA",55,1164,135,336,69,66,50,12,7,12,54
"Derrick Jones Jr.","MIA",60,1153,37,96,15,22,10,2,3,9,13
"Victor Oladipo","IND",36,1147,186,429,129,57,73,29,27,24,33
"Dion Waiters","MIA",44,1138,121,302,61,60,41,12,8,24,36
"Allen Crabbe","BKN",43,1133,46,107,31,15,21,7,3,5,10
"Norman Powell","TOR",60,1126,91,219,54,37,31,16,7,13,24
"Trey Burke","DAL",58,1124,159,386,91,68,58,16,17,10,58
"Lance Stephenson","LAL",68,1123,140,321,99,41,74,16,9,11,30
"Trey Lyles","DEN",63,1120,87,203,58,29,39,15,4,5,24
"Tim Frazier","MIL",59,1120,248,585,159,89,112,29,18,22,67
"Wendell Carter Jr.","CHI",44,1110,78,195,39,39,27,8,4,12,27
"John Wall","WAS",32,1104,279,659,178,101,122,23,33,33,68
"Jonas Valanciunas","MEM",49,1091,70,166,44,26,24,10,10,7,19
"Ante Zizic","CLE",59,1082,53,132,27,26,13,7,7,3,23
"Kenrich Williams","NOP",46,1079,83,196,53,30,36,13,4,9,21
"Devin Harris","DAL",68,1071,122,297,69,53,46,11,12,13,40
"Anthony Tolliver","MIN",65,1067,46,102,36,10,18,8,10,4,6
"Yogi Ferrell","SAC",71,1067,137,330,81,56,41,26,14,12,44
"Jonathon Simmons","PHI",56,1064,128,311,73,55,35,19,19,7,48
"Caris LeVert","BKN",40,1063,156,392,76,80,54,18,4,13,67
"Quinn Cook","GSW",74,1059,116,261,87,29,44,15,28,9,20
"Nerlens Noel","OKC",77,1055,45,112,23,22,19,2,2,4,18
"Ivica Zubac","LAC",59,1039,63,146,43,20,20,8,15,2,18
"Sterling Brown","MIL",58,1034,84,198,54,30,43,7,4,6,24
"Gorgui Dieng","MIN",76,1031,72,172,44,28,27,10,7,5,23
"Nik Stauskas","CLE",68,1015,81,193,50,31,38,10,2,15,16
"Alfonzo McKinnie","GSW",72,1003,31,76,17,14,11,1,5,2,12
"Tony Parker","CHA",56,1003,207,502,119,88,76,24,19,23,65
"Goran Dragic","MIA",36,991,174,404,118,56,87,25,6,13,43
"David Nwaba","CLE",51,984,54,132,30,24,22,7,1,4,20
"De'Anthony Melton","PHX",50,984,159,367,110,49,71,20,19,17,32
"Shabazz Napier","BKN",56,983,143,337,92,51,73,15,4,12,39
"Danuel House Jr.","HOU",39,979,40,101,19,21,16,3,0,8,13
"Ian Clark","NOP",60,973,94,210,72,22,46,19,7,8,14
"Thon Maker","DET",64,972,45,107,28,17,17,8,3,7,10
"Shaun Livingston","GSW",64,967,114,275,67,47,37,18,12,12,35
"Elie Okobo","PHX",53,958,127,298,83,44,55,16,12,7,37
"Jerian Grant","ORL",60,939,156,366,102,54,42,17,43,11,43
"Jahlil Okafor","NOP",59,935,40,89,31,9,20,7,4,4,5
"Dante Cunningham","SAS",64,928,50,113,37,13,17,9,11,1,12
"Daniel Theis","BOS",66,908,68,166,38,30,19,9,10,7,23
"Frank Ntilikina","NYK",43,904,121,284,79,42,51,15,13,7,35
"Cheick Diallo","NOP",64,896,33,81,18,15,13,2,3,3,12
"Chandler Hutchison","CHI",44,895,34,78,24,10,16,4,4,2,8
"D.J. Wilson","MIL",48,882,52,132,24,28,14,3,7,8,20
"Solomon Hill","NOP",44,878,55,129,36,19,23,11,2,1,18
"Zaza Pachulia","DET",68,878,91,206,67,24,33,13,21,4,20
"Meyers Leonard","POR",61,878,75,181,44,31,25,9,10,5,26
"Tyson Chandler","LAL",55,875,37,88,23,14,11,4,8,4,10
"Patrick Patterson","OKC",63,861,31,72,21,10,14,1,6,0,10
"CJ Miles","MEM",53,856,36,78,30,6,23,4,3,2,4
"Antonio Blakeney","CHI",57,829,42,101,25,17,15,6,4,0,17
"Dragan Bender","PHX",46,826,56,138,30,26,20,7,3,4,22
"Aron Baynes","BOS",51,821,57,144,27,30,7,9,11,1,29
"Harry Giles III","SAC",58,820,85,190,65,20,46,10,9,6,14
"Matthew Dellavedova","CLE",48,812,181,416,127,54,101,17,9,15,39
"Willy Hernangomez","CHA",58,812,60,144,36,24,26,5,5,8,16
"Omari Spellman","ATL",46,805,47,116,25,22,20,2,3,4,18
"Bruno Caboclo","MEM",34,800,50,120,30,20,20,8,2,5,15
"Dirk Nowitzki","DAL",51,795,35,83,22,13,12,7,3,4,9
"Sam Dekker","WAS",47,789,46,107,31,15,18,8,5,2,13
"Jordan Bell","GSW",68,788,76,181,47,29,21,9,17,11,18
"Luke Kornet","NYK",46,784,54,126,36,18,20,7,9,5,13
"Lance Thomas","NYK",46,783,27,63,18,9,13,2,3,2,7
"Bismack Biyombo","CHA",54,783,33,78,21,12,6,5,10,3,9
"DeMarcus Cousins","GSW",30,771,107,255,66,41,47,6,13,5,36
"Mo Bamba","ORL",47,766,39,89,28,11,5,10,13,1,10
"Troy Daniels","PHX",51,760,26,59,19,7,14,5,0,2,5
"Dwayne Bacon","CHA",43,759,47,120,21,26,14,4,3,7,19
"Frank Kaminsky","CHA",47,755,63,150,39,24,24,5,10,12,12
"J.J. Barea","DAL",38,752,211,500,133,78,112,15,6,17,61
"Marcin Gortat","LAC",47,751,65,148,47,18,25,4,18,4,14
"Cristiano Felicio","CHI",60,746,37,84,27,10,14,6,7,2,8
"Chasson Randle","WAS",49,743,97,228,63,34,42,13,8,9,25
"Brandon Knight","CLE",39,737,71,179,34,37,21,8,5,11,26
"Troy Brown Jr.","WAS",52,730,80,183,57,23,39,10,8,4,19
"Kenneth Faried","HOU",37,728,20,53,7,13,5,2,0,4,9
"Ivan Rabb","MEM",49,721,54,128,34,20,27,1,6,4,16
"Treveon Graham","BKN",35,715,34,83,19,15,13,5,1,4,11
"Cameron Payne","CLE",40,712,106,243,75,31,54,9,12,15,16
"Tyler Dorsey","MEM",48,698,56,138,30,26,24,5,1,11,15
"Abdel Nader","OKC",61,694,20,46,14,6,8,5,1,1,5
"Joakim Noah","MEM",42,693,89,200,67,22,37,13,17,7,15
"Boban Marjanovic","PHI",57,681,54,119,43,11,26,11,6,3,8
"Furkan Korkmaz","PHI",48,679,52,126,30,22,21,8,1,6,16
"Devonte' Graham","CHA",46,676,121,278,85,36,59,18,8,9,27
"Timothe Luwawu-Cabarrot","CHI",50,669,26,54,24,2,15,8,1,2,0
"Dante Exum","UTA",42,664,110,260,70,40,57,4,9,13,27
"Jerryd Bayless","MIN",34,657,119,289,68,51,47,10,11,11,40
"Aaron Holiday","IND",50,646,87,195,66,21,39,18,9,9,12
"Khem Birch","ORL",50,643,38,88,26,12,11,6,9,3,9
"Gary Clark","HOU",51,641,18,48,6,12,6,0,0,3,9
"Jonah Bolden","PHI",44,639,40,97,23,17,11,7,5,1,16
"Jose Calderon","DET",48,632,115,282,63,52,45,13,5,21,31
"Isaiah Canaan","MIL",30,628,84,198,54,30,29,12,13,10,20
"Tyrone Wallace","LAC",62,628,42,98,28,14,18,6,4,3,11
"Glenn Robinson III","DET",47,610,21,56,7,14,4,2,1,5,9
"Thabo Sefolosha","UTA",50,609,27,70,11,16,11,0,0,3,13
"Kevin Love","CLE",22,598,48,112,32,16,25,6,1,4,12
"Semi Ojeleye","BOS",56,594,23,58,11,12,6,2,3,2,10
"Alex Abrines","OKC",31,588,20,52,8,12,5,2,1,3,9
"Jevon Carter","MEM",39,577,69,165,42,27,27,8,7,3,24
"Isaiah Briscoe","ORL",39,559,87,221,40,47,20,7,13,8,39
"Nene","HOU",42,546,26,70,8,18,4,2,2,5,13
"Wesley Johnson","WAS",38,534,23,49,20,3,12,2,6,1,2
"Alex Caruso","LAL",25,531,77,173,58,19,41,10,7,3,16
"Amir Johnson","PHI",51,529,60,143,37,23,13,9,15,7,16
"Hamidou Diallo","OKC",51,526,17,42,9,8,8,1,0,4,4
"TJ Leaf","IND",58,522,24,57,15,9,8,6,1,3,6
"Omri Casspi","MEM",36,520,26,58,20,6,11,4,5,3,3
"Georges Niang","UTA",59,516,35,81,24,11,19,3,2,3,8
"Keita Bates-Diop","MIN",30,503,17,37,14,3,9,3,2,1,2
"Kosta Koufos","SAC",42,502,36,94,14,22,3,8,3,7,15
"Marquese Chriss","CLE",43,499,22,56,10,12,6,2,2,1,11
"Ian Mahinmi","WAS",34,498,25,58,17,8,12,2,3,2,6
"Chandler Parsons","MEM",25,496,43,104,25,18,16,5,4,10,8
"Corey Brewer","SAC",31,492,39,90,27,12,16,8,3,2,10
"Greg Monroe","PHI",43,480,24,54,18,6,13,3,2,3,3
"Raul Neto","UTA",37,474,93,231,48,45,37,4,7,17,28
"Justin Anderson","ATL",48,463,23,57,12,11,7,3,2,3,8
"Ryan Broekhoff","DAL",42,453,22,52,14,8,11,2,1,2,6
"Moritz Wagner","LAL",43,446,24,57,15,9,9,3,3,3,6
"Svi Mykhailiuk","DET",42,440,37,81,30,7,22,7,1,3,4
"Jaron Blossomgame","CLE",27,439,13,34,5,8,4,1,0,0,8
"Frank Mason","SAC",38,435,84,196,56,28,31,16,9,2,26
"Courtney Lee","DAL",34,428,37,95,16,21,8,5,3,6,15
"Jaylen Adams","ATL",34,428,65,164,31,34,25,4,2,10,24
"Markelle Fultz","PHI",19,427,59,145,32,27,20,6,6,7,20
"Grayson Allen","UTA",38,416,25,58,17,8,10,5,2,2,6
