"Name","TeamAbbreviation","GamesPlayed","Minutes","Assists","AssistPoints","TwoPtAssists","ThreePtAssists","AtRimAssists","ShortMidRangeAssists","LongMidRangeAssists","Corner3Assists","Arc3Assists"
"Aaron McKie","PHI",80,2377,278,596,238,40,118,51,69,11,29
"Donyell Marshall","CHI",78,2376,137,295,116,21,65,20,31,4,17
"Tim Thomas","MIL",80,2360,102,238,68,34,28,14,26,14,20
"Calbert Cheaney","UTA",81,2353,163,343,146,17,57,27,62,5,12
"Eric Williams","BOS",82,2350,140,330,90,50,51,18,21,11,39
"Darrell Armstrong","ORL",82,2349,323,740,229,94,107,22,100,12,82
"Robert Horry","LAL",80,2344,233,519,180,53,79,33,68,11,42
"Jerome Williams","TOR",71,2343,95,214,71,24,31,8,32,7,17
"Keith Van Horn","PHI",74,2341,93,196,83,10,41,12,30,2,8
"Rasho Nesterovic","MIN",77,2338,114,244,98,16,38,9,51,2,14
"Chauncey Billups","DET",74,2330,287,619,242,45,91,44,107,13,32
"Malik Allen","MIA",80,2320,54,123,39,15,17,5,17,4,11
"Michael Redd","MIL",82,2319,117,267,84,33,50,11,23,10,23
"Metta World Peace","IND",69,2317,198,438,156,42,56,21,79,12,30
"Dale Davis","POR",78,2281,94,217,65,29,29,11,25,7,22
"John Stockton","UTA",82,2274,629,1313,574,55,280,67,227,19,36
"Brad Miller","IND",73,2271,193,412,167,26,87,24,56,7,19
"Nene","DEN",80,2258,149,319,128,21,49,20,59,4,17
"Joe Johnson","PHX",82,2253,210,460,170,40,70,35,65,13,27
"Stephen Jackson","SAS",80,2252,183,401,148,35,86,29,33,19,16
"Howard Eisley","NYK",82,2245,444,995,337,107,85,76,176,40,67
"Anthony Peeler","MIN",82,2243,244,512,220,24,89,63,68,9,15
"Jamaal Tinsley","IND",73,2238,548,1176,468,80,231,97,140,21,59
"Andrei Kirilenko","UTA",80,2214,138,293,121,17,74,15,32,4,13
"Christian Laettner","WAS",76,2212,235,506,199,36,60,32,107,10,26
"Jumaine Jones","CLE",80,2201,112,238,98,14,47,19,32,3,11
"Mike Miller","MEM",65,2185,170,381,129,41,46,13,70,11,30
"Rick Fox","LAL",76,2183,253,539,220,33,127,44,49,11,22
"Gordan Giricek","ORL",76,2154,137,302,109,28,46,13,50,5,23
"Larry Hughes","WAS",67,2137,205,429,186,19,86,23,77,8,11
"Reggie Miller","IND",70,2121,170,366,144,26,65,42,37,10,16
"Anthony Mason","MIL",65,2118,209,491,136,73,44,38,54,6,67
"Kendall Gill","MIN",82,2070,156,322,146,10,56,32,58,4,6
"Corliss Williamson","DET",82,2061,104,254,58,46,26,12,20,17,29
"Carlos Boozer","CLE",81,2048,106,224,94,12,40,17,37,4,8
"Nick Van Exel","DAL",73,2033,312,726,210,102,105,21,84,29,73
"Clar. Weatherspoon","NYK",79,2026,68,154,50,18,27,10,13,8,10
"Darius Miles","CLE",67,2006,176,370,158,18,83,21,54,6,12
"Corey Maggette","LAC",64,2005,123,263,106,17,45,31,30,1,16
"Junior Harrington","DEN",82,2000,277,577,254,23,98,39,117,5,18
"Trenton Hassell","CHI",82,1997,151,343,110,41,61,24,25,14,27
"Jamal Crawford","CHI",80,1988,334,715,287,47,131,51,105,22,25
"Tyronn Lue","WAS",75,1987,263,556,233,30,58,34,141,12,18
"Lorenzen Wright","MEM",70,1984,80,179,61,19,24,14,23,4,15
"Predrag Drobnjak","SEA",82,1982,86,198,60,26,20,10,30,11,15
"Kenny Thomas","PHI",66,1980,112,244,92,20,54,10,28,4,16
"Erick Dampier","GSW",82,1977,58,136,38,20,13,6,19,3,17
"Milt Palacio","CLE",80,1974,259,563,214,45,109,31,74,17,28
"Lucious Harris","NJN",77,1971,155,340,125,30,71,15,39,6,24
"Jay Williams","CHI",75,1961,350,748,302,48,141,73,88,15,33
"Kerry Kittles","NJN",65,1955,170,372,138,32,65,25,48,5,27
"Walter McCarty","BOS",82,1949,106,249,69,37,38,17,14,5,32
"Wesley Person","MEM",66,1939,112,252,84,28,38,18,28,10,18
"Brendan Haywood","WAS",81,1930,29,63,24,5,8,3,13,2,3
"Voshon Lenard","TOR",63,1928,144,320,112,32,55,23,34,9,23
"Ira Newble","ATL",73,1927,99,220,77,22,29,17,31,3,19
"Greg Ostertag","UTA",81,1927,55,119,46,9,20,1,25,2,7
"Malik Rose","SAS",79,1926,124,273,99,25,62,24,13,11,14
"Scottie Pippen","POR",64,1912,285,625,230,55,118,49,63,14,41
"Vladimir Radmanovic","SEA",72,1910,97,213,78,19,38,11,29,7,12
"Kevin Ollie","SEA",82,1900,291,699,174,117,74,35,65,29,88
"Antonio Davis","TOR",53,1898,131,291,102,29,44,12,46,12,17
"Jason Collins","NJN",81,1898,87,185,76,11,27,10,39,4,7
"Baron Davis","NOH",50,1893,320,700,260,60,131,41,88,21,39
"Dion Glover","ATL",76,1888,141,318,105,36,37,29,39,20,16
"Eddie Griffin","HOU",77,1882,86,193,65,21,31,21,13,6,15
"Shammond Williams","DEN",78,1876,266,601,197,69,79,36,82,14,55
"Drew Gooden","ORL",70,1876,83,181,68,15,34,14,20,4,11
"Tony Delk","BOS",67,1873,146,344,94,52,50,15,29,20,32
"Othella Harrington","NYK",74,1846,62,150,36,26,15,10,11,12,14
"Mike Bibby","SAC",55,1835,285,611,244,41,124,27,93,17,24
"Wally Szczerbiak","MIN",52,1834,136,291,117,19,35,30,52,5,14
"Tyson Chandler","CHI",75,1825,76,162,66,10,37,14,15,3,7
"Travis Best","MIA",72,1805,255,566,199,56,59,26,114,23,33
"Bo Outlaw","PHX",80,1800,112,243,93,19,51,13,29,7,12
"Eddie Jones","MIA",47,1788,173,376,143,30,57,21,65,9,21
"Adonal Foyle","GSW",82,1786,37,76,35,2,13,7,15,0,2
"Keon Clark","SAC",80,1779,80,179,61,19,40,4,17,8,11
"Kwame Brown","WAS",80,1778,58,125,49,9,21,3,25,6,3
"Anfernee Hardaway","PHX",58,1777,235,497,208,27,106,40,62,15,12
"Derrick Coleman","PHI",64,1742,87,183,78,9,47,15,16,3,6
"Shandon Anderson","NYK",82,1729,87,193,68,19,32,14,22,6,13
"Shawn Bradley","DAL",81,1729,54,118,44,10,26,6,12,1,9
"Mike James","MIA",78,1723,246,542,196,50,51,25,120,19,31
"Toni Kukoc","MIL",63,1702,230,522,168,62,95,33,40,18,44
"Jacque Vaughn","ORL",80,1690,232,529,167,65,71,13,83,12,53
"Tony Battie","BOS",67,1685,49,120,27,22,14,2,11,5,17
"Lamar Odom","LAC",49,1678,178,382,152,26,72,43,37,8,18
"Bobby Jackson","SAC",59,1673,182,396,150,32,63,16,71,14,18
"David Robinson","SAS",64,1672,61,132,51,10,40,4,7,5,5
"Ron Mercer","IND",72,1670,112,256,80,32,31,13,36,2,30
"Ruben Patterson","POR",78,1657,101,220,83,18,47,13,23,2,16
"Shawn Kemp","ORL",79,1630,55,121,44,11,21,2,21,5,6
"Donnell Harvey","DEN",77,1614,100,211,89,11,35,13,41,2,9
"Devean George","LAL",71,1612,92,209,67,25,28,12,27,5,20
"Raef LaFrentz","DAL",69,1610,54,120,42,12,20,8,14,1,11
"Aaron Williams","NJN",81,1601,88,192,72,16,32,10,30,5,11
"Vladimir Stepania","MIA",79,1594,24,54,18,6,10,1,7,2,4
"Eddy Curry","CHI",81,1576,37,84,27,10,8,8,11,2,8
"Rodney White","DEN",72,1565,121,255,108,13,46,22,40,3,10
"Michael Curry","DET",78,1555,104,240,72,32,18,12,42,9,23
"Glen Rice","HOU",62,1534,65,141,54,11,22,18,14,3,8
"Greg Buckner","PHI",75,1516,96,205,83,13,43,12,28,3,10
"Rasual Butler","MIA",72,1515,93,205,74,19,27,14,33,6,13
"J.R. Bremer","BOS",64,1501,164,392,100,64,47,17,36,22,42
"George Lynch","NOH",81,1496,104,224,88,16,36,14,38,5,11
"Alan Henderson","ATL",82,1493,41,86,37,4,19,6,12,1,3
"Jon Barry","DET",80,1476,206,458,160,46,76,50,34,17,29
"Stromile Swift","MEM",67,1474,45,96,39,6,16,7,16,4,2
"Vince Carter","TOR",43,1470,143,321,108,35,70,8,30,18,17
"Mark Jackson","UTA",82,1469,375,789,336,39,142,33,161,5,34
"Charlie Ward","NYK",66,1467,306,684,234,72,82,41,111,25,47
"Manu Ginobili","SAS",69,1434,138,307,107,31,65,13,29,12,19
"Mark Blount","BOS",81,1407,56,124,44,12,28,4,12,2,10
"Chucky Atkins","DET",65,1398,175,395,130,45,53,27,50,11,34
"Bryon Russell","WAS",70,1389,72,157,59,13,16,17,26,1,12
"Dajuan Wagner","CLE",47,1385,130,280,110,20,44,22,44,13,7
"Brian Skinner","PHI",77,1385,19,39,18,1,10,6,2,1,0
"Marko Jaric","LAC",66,1384,193,433,146,47,85,33,28,15,32
"Maurice Taylor","HOU",67,1380,66,142,56,10,39,14,3,1,9
"Vincent Yarbrough","DEN",59,1379,130,270,120,10,37,30,53,3,7
"Moochie Norris","HOU",82,1376,196,446,142,54,63,19,60,18,36
"Adrian Griffin","DAL",74,1370,105,239,76,29,28,8,40,8,21
"Michael Olowokandi","LAC",36,1370,47,118,23,24,8,2,13,3,21
"Reggie Evans","SEA",67,1369,34,80,22,12,9,3,10,4,8
"Quentin Richardson","LAC",59,1368,52,117,39,13,18,12,9,2,11
"Jelani McCoy","TOR",67,1367,43,96,33,10,13,5,15,4,6
"Mehmet Okur","DET",72,1366,71,173,40,31,18,11,11,8,23
"Earl Watson","MEM",79,1362,225,496,179,46,81,32,66,16,30
"Eric Piatkowski","LAC",62,1361,70,154,56,14,27,17,12,3,11
"Courtney Alexander","NOH",66,1359,79,176,61,18,24,13,24,2,16
"Eddie Robinson","CHI",64,1354,66,144,54,12,27,18,9,2,10
"Tyrone Hill","PHI",56,1353,41,90,33,8,10,10,13,1,7
"Sean Rooks","LAC",70,1343,69,151,56,13,35,15,6,2,11
"Andrew DeClercq","ORL",77,1330,52,117,39,13,15,2,22,1,12
"Scott Padgett","UTA",82,1322,86,189,69,17,34,7,28,8,9
"Earl Boykins","GSW",68,1321,221,495,168,53,71,27,70,16,37
"Nikoloz Tskitishvili","DEN",81,1320,91,192,81,10,38,18,25,1,9
"Damon Stoudamire","POR",59,1314,204,458,154,50,79,24,51,15,35
"Jeff McInnis","POR",75,1312,170,367,143,27,76,24,43,7,20
"Michael Bradley","TOR",67,1311,67,149,52,15,31,2,19,4,11
"Jim Jackson","SAC",63,1310,118,272,82,36,37,13,32,13,23
"Rodney Rogers","NJN",68,1307,107,235,86,21,47,10,29,7,14
"Mike Dunleavy","GSW",82,1306,106,230,88,18,37,23,28,6,12
"Zach Randolph","POR",77,1301,41,87,36,5,20,7,9,0,5
"Erick Strickland","IND",71,1277,209,456,171,38,63,38,70,5,33
"Kelvin Cato","HOU",73,1252,20,43,17,3,8,3,6,1,2
"Mike Batiste","MEM",75,1249,52,112,44,8,23,5,16,3,5
"Samaki Walker","LAL",67,1244,64,139,53,11,22,3,28,1,10
"Gary Trent","MIN",80,1223,77,167,64,13,19,9,36,0,13
"Arvydas Sabonis","POR",78,1203,142,303,123,19,70,26,27,4,15
"Hedo Turkoglu","SAC",67,1178,87,196,65,22,30,6,29,12,10
"Raja Bell","DAL",75,1174,57,134,37,20,14,3,20,9,11
"Ervin Johnson","MIL",69,1171,24,55,17,7,7,2,8,1,6
"Walt Williams","DAL",66,1162,59,136,41,18,22,13,6,5,13
"Casey Jacobsen","PHX",72,1145,73,162,57,16,20,10,27,8,8
"Kenny Anderson","NOH",61,1135,198,428,166,32,63,28,75,9,23
"Bob Sura","GSW",55,1130,177,394,137,40,54,30,53,11,29
"Joe Smith","MIN",54,1118,38,84,30,8,8,3,19,1,7
"Smush Parker","CLE",66,1101,162,345,141,21,85,15,41,9,12
"Eduardo Najera","DAL",48,1101,47,110,31,16,12,4,15,2,14
"Chris Whitney","ORL",51,1050,145,307,128,17,42,37,49,6,11
"Marc Jackson","MIN",77,1041,37,78,33,4,9,3,21,0,4
"Michael Doleac","NYK",75,1040,42,107,19,23,9,4,6,5,18
"Steven Smith","SAS",53,1032,70,156,54,16,22,14,18,5,11
"Eddie House","MIA",55,1025,87,190,71,16,31,14,26,8,8
"Jeryl Sasser","ORL",75,1024,65,136,59,6,24,12,23,2,4
"Ryan Bowen","DEN",62,996,54,113,49,5,21,13,15,1,4
"Rafer Alston","TOR",47,982,192,419,157,35,78,17,62,9,26
"Keyon Dooling","LAC",55,970,89,198,69,20,32,20,17,2,18
"Rod Strickland","MIN",47,956,215,455,190,25,61,43,86,7,18
"Steve Kerr","SAS",75,950,70,159,51,19,21,13,17,7,12
"Jake Voskuhl","PHX",65,947,36,75,33,3,20,6,7,1,2
"DeSagana Diop","CLE",80,946,43,90,39,4,19,5,15,0,4
"Vin Baker","BOS",52,945,29,73,14,15,5,4,5,1,14
"Brevin Knight","MEM",55,928,233,494,205,28,101,36,68,16,12
"Darvin Ham","ATL",75,925,38,86,28,10,15,4,9,6,4
"Anthony Carter","MIA",49,913,203,439,170,33,74,21,75,17,16
"Chris Andersen","DEN",59,902,32,69,27,5,13,3,11,1,4
"Brian Shaw","LAL",72,898,103,229,80,23,36,21,23,4,19
"Jason Caffey","MIL",51,895,38,85,29,9,16,7,6,0,9
"Scott Williams","PHX",69,875,22,47,19,3,10,3,6,1,2
"Kareem Rush","LAL",76,875,68,150,54,14,25,16,13,2,12
"Antonio Daniels","POR",67,870,85,187,68,17,38,8,22,6,11
"Elden Campbell","SEA",56,868,51,112,41,10,19,9,13,1,9
"Stacey Augmon","NOH",70,860,69,156,51,18,15,11,25,6,12
"Robert Traylor","NOH",69,847,50,103,47,3,21,3,23,1,2
"Anthony Johnson","NJN",66,843,86,186,72,14,32,9,31,2,12
"Kevin Willis","SAS",71,842,24,59,13,11,7,1,5,2,9
"Grant Hill","ORL",29,841,122,279,87,35,36,7,44,9,26
"Corie Blount","CHI",50,836,50,109,41,9,19,12,10,2,7
"Jonathan Bender","IND",46,819,42,88,38,4,14,5,19,0,4
"Todd MacCulloch","PHI",42,809,20,43,17,3,10,5,2,0,3
"Marcus Fizer","CHI",38,808,48,106,38,10,18,7,13,3,7
"Chris Mihm","CLE",52,806,28,60,24,4,15,3,6,1,3
"Melvin Ely","LAC",52,803,15,36,9,6,5,1,3,1,5
"Jeff Foster","IND",77,802,51,112,41,10,21,6,14,1,9
"Tony Massenburg","UTA",58,790,17,37,14,3,4,0,10,1,2
"Fred Hoiberg","CHI",63,786,70,152,58,12,21,14,23,3,9
"Pat Burke","ORL",62,786,23,52,17,6,8,2,7,3,3
"Mark Madsen","LAL",54,783,38,86,28,10,12,5,11,0,10
"LaPhonso Ellis","MIA",55,781,15,35,10,5,2,2,6,2,3
"Jerome James","SEA",51,765,27,55,26,1,14,0,12,0,1
"DeShawn Stevenson","UTA",61,761,40,84,36,4,16,1,19,1,3
"Dan Gadzuric","MIL",49,759,9,21,6,3,2,1,3,0,3
"Brian Scalabrine","NJN",59,721,46,99,39,7,25,5,9,1,6
"Damon Jones","SAC",49,711,80,176,64,16,32,6,26,8,8
"Bimbo Coles","BOS",35,690,72,153,63,9,16,17,30,2,7
"Mike Wilks","MIN",46,690,92,204,72,20,19,15,38,2,18
"Lonny Baxter","CHI",55,684,16,34,14,2,7,3,4,1,1
"Juaquin Hawkins","HOU",58,681,47,100,41,6,22,8,11,0,6
"Lindsey Hunter","TOR",29,672,71,159,54,17,28,8,18,8,9
"Kedrick Brown","BOS",51,667,20,48,12,8,6,2,4,1,7
"Chris Jefferies","TOR",51,667,22,50,16,6,12,0,4,3,3
"Juan Dixon","WAS",42,648,40,84,36,4,15,7,14,2,2
"Cherokee Parks","LAC",30,646,21,43,20,1,11,2,7,0,1
"Jerome Moiso","NOH",51,636,22,49,17,5,6,1,10,2,3
"Terence Morris","HOU",49,632,25,56,19,6,11,3,5,3,3
"Austin Croshere","IND",49,631,56,121,47,9,17,13,17,1,8
"Slava Medvedenko","LAL",58,620,18,41,13,5,3,3,7,1,4
"Marcus Camby","DEN",29,615,47,99,42,5,26,7,9,2,3
"Danny Ferry","SAS",64,600,21,51,12,9,4,3,5,4,5
"Calvin Booth","SEA",46,575,12,27,9,3,1,1,7,1,2
"Tremaine Fowlkes","LAC",37,573,23,52,17,6,10,3,4,2,4
"Gerald Wallace","SAC",47,573,23,57,12,11,8,1,3,6,5
"Jermaine Jackson","ATL",53,555,74,166,56,18,26,11,19,3,15
"Joel Przybilla","MIL",32,543,12,27,9,3,5,1,3,0,3
"Jake Tsakalidis","PHX",33,542,13,26,13,0,8,0,5,0,0
"Greg Foster","TOR",29,539,13,29,10,3,2,2,6,1,2
"Dan Langhi","PHX",60,538,21,47,16,5,7,5,4,2,3
"Dan Dickau","ATL",50,518,85,182,73,12,26,17,30,5,7
"Charles Oakley","WAS",42,515,40,90,30,10,10,1,19,5,5
"Dikembe Mutombo","NJN",24,515,19,45,12,7,6,0,6,1,6
"Etan Thomas","WAS",38,514,3,7,2,1,0,0,2,0,1
"Kenny Satterfield","PHI",39,499,68,142,62,6,30,12,20,3,3
"John Salmons","PHI",64,495,47,98,43,4,18,8,17,3,1
"Zeljko Rebraca","DET",30,490,9,21,6,3,4,2,0,0,3
"Grant Long","BOS",41,490,25,55,20,5,10,2,8,0,5
"Sean Lampley","MIA",35,488,31,66,27,4,11,4,12,2,2
"Chris Wilcox","LAC",46,480,21,44,19,2,14,1,4,1,1
"John Amaechi","UTA",50,475,21,44,19,2,14,0,5,0,2
"Speedy Claxton","SAS",30,469,75,182,43,32,22,8,13,16,16
"Nazr Mohammed","ATL",35,450,6,12,6,0,4,2,0,0,0
"Steven Hunter","ORL",33,447,6,14,4,2,1,1,2,0,2
"Ansu Sesay","SEA",44,445,23,52,17,6,4,6,7,2,4
"Tom Gugliotta","PHX",27,445,31,67,26,5,12,3,11,1,4
"Ryan Humphrey","MEM",48,443,11,23,10,1,5,0,5,1,0
"Marcus Haislip","MIL",39,441,9,22,5,4,4,0,1,0,4
"Robert Pack","NOH",28,438,81,182,61,20,21,7,33,9,11
"Tayshaun Prince","DET",42,435,24,54,18,6,5,6,7,2,4
"Avery Johnson","DAL",48,427,64,146,46,18,22,5,19,6,12
"Jarron Collins","UTA",22,421,14,29,13,1,7,1,5,0,1
"Wang Zhi-zhi","LAC",41,411,10,22,8,2,5,1,2,0,2
"Lee Nailon","NYK",38,406,26,58,20,6,11,3,6,2,4
"Vitaly Potapenko","SEA",26,401,4,11,1,3,1,0,0,0,3
"Bobby Simmons","WAS",36,374,20,41,19,1,5,5,9,0,1
"Mamadou N'diaye","TOR",22,366,7,17,4,3,3,1,0,0,3
"Loren Woods","MIN",38,351,19,39,18,1,5,5,8,0,1
"Emanual Davis","ATL",24,340,36,76,32,4,13,6,13,2,2
"Jannero Pargo","LAL",34,339,39,88,29,10,14,5,10,2,8
"Qyntel Woods","POR",53,335,12,25,11,1,7,1,3,1,0
"Scot Pollard","SAC",23,324,6,13,5,1,0,0,5,0,1
"Hubert Davis","DET",43,323,29,72,15,14,6,3,6,2,12
"Jared Jeffries","WAS",20,290,16,36,12,4,5,1,6,2,2
"Travis Knight","NYK",32,287,14,31,11,3,6,2,3,0,3
"Carlos Arroyo","UTA",44,284,53,109,50,3,28,7,15,0,3
"Monty Williams","PHI",21,276,26,56,22,4,13,6,3,1,3
"Tamar Slay","NJN",36,274,14,30,12,2,6,1,5,0,2
"Chris Mills","GSW",21,264,22,48,18,4,6,3,9,2,2
"Randy Brown","PHX",32,260,35,73,32,3,16,5,11,2,1
"Predrag Savovic","DEN",27,256,22,47,19,3,7,4,8,1,2
"Michael Stewart","CLE",47,251,6,14,4,2,2,0,2,2,0
"Igor Rakocevic","MIN",42,240,33,69,30,3,18,1,11,1,2
"Jahidi White","WAS",16,230,2,5,1,1,1,0,0,1,0
"Jiri Welsch","GSW",37,230,27,59,22,5,10,4,8,1,4
"Lawrence Funderburke","SAC",27,228,8,17,7,1,1,2,4,0,1
"Sean Marks","MIA",23,224,3,6,3,0,2,0,1,0,0
"Popeye Jones","DAL",26,223,8,20,4,4,1,0,3,0,4
"Danny Fortson","GSW",17,221,12,26,10,2,4,2,4,0,2
"Art Long","TOR",26,210,6,14,4,2,3,0,1,1,1
"Tariq Abdul-Wahad","DAL",14,204,21,52,11,10,5,2,4,3,7
"Rick Brunson","CHI",17,194,36,75,33,3,14,11,8,3,0
"Tracy Murray","LAL",31,189,12,26,10,2,5,2,3,1,1
"John Crotty","DEN",12,180,29,63,24,5,2,9,13,4,1
"Tierre Brown","CLE",15,168,39,87,30,9,16,8,6,7,2
"Frank Williams","NYK",21,167,34,76,26,8,10,3,13,3,5
"Ken Johnson","MIA",16,156,0,0,0,0,0,0,0,0,0
"Corey Benjamin","ATL",9,150,10,24,6,4,2,2,2,1,3
"Olumide Oyedeji","ORL",27,144,5,11,4,1,1,1,2,0,1
"Efthimios Rentzias","PHI",35,143,7,16,5,2,3,0,2,1,1
"Reggie Slater","MIN",26,142,4,8,4,0,3,0,1,0,0
"Bruno Sundov","BOS",26,139,7,15,6,1,3,3,0,0,1
"Evan Eschmeyer","DAL",17,135,6,16,2,4,0,0,2,1,3
"Tim Hardaway","IND",10,126,24,49,23,1,6,6,11,1,0
"Damone Brown","TOR",5,115,3,6,3,0,2,0,1,0,0
"Roger Mason Jr.","CHI",17,114,12,27,9,3,3,3,3,0,3
"Fred Jones","IND",19,112,5,13,2,3,1,1,0,1,2
"Adam Harrington","DEN",19,110,12,25,11,1,6,1,4,0,1
"Primoz Brezec","IND",22,108,4,8,4,0,2,1,1,0,0
"Chris Childs","NJN",12,105,16,33,15,1,8,1,6,0,1
"Jason Collier","HOU",13,105,1,2,1,0,1,0,0,0,0
"Maceo Baston","TOR",16,104,0,0,0,0,0,0,0,0,0
"Oscar Torres","GSW",16,104,3,7,2,1,1,0,1,0,1
"Matt Maloney","ATL",14,103,17,40,11,6,4,2,5,1,5
"Mark Bryant","BOS",16,99,4,10,2,2,0,0,2,1,1
