"Name","TeamAbbreviation","GamesPlayed","Minutes","Assists","AssistPoints","TwoPtAssists","ThreePtAssists","AtRimAssists","ShortMidRangeAssists","LongMidRangeAssists","Corner3Assists","Arc3Assists"
"Chris Andersen","MEM",27,403,12,28,8,4,6,0,2,1,3
"Kendall Marshall","PHI",30,400,73,169,50,23,32,9,9,8,15
"Sergey Karasev","BKN",40,399,35,81,24,11,14,5,5,6,5
"Salah Mejri","DAL",34,397,10,24,6,4,3,0,3,1,3
"Lamar Patterson","ATL",35,395,39,91,26,13,18,6,2,3,10
"Joe Young","IND",41,383,65,141,54,11,21,10,23,5,6
"Darrun Hilliard","DET",38,383,27,66,15,12,5,7,3,3,9
"Jarell Martin","MEM",27,380,15,35,10,5,6,2,2,1,4
"Montrezl Harrell","HOU",39,379,17,43,8,9,8,0,0,2,7
"Mike Miller","DEN",46,373,40,93,27,13,21,4,2,1,12
"JaVale McGee","DAL",34,370,3,6,3,0,1,0,2,0,0
"Michael Beasley","HOU",20,363,16,36,12,4,7,4,1,2,2
"Chris McCullough","BKN",24,362,9,20,7,2,3,0,4,2,0
"Tyler Hansbrough","CHA",44,343,8,20,4,4,3,1,0,1,3
"James Ennis III","NOP",22,328,21,42,21,0,14,4,3,0,0
"Cristiano Felicio","CHI",31,321,26,64,14,12,11,1,2,2,10
"Robert Sacre","LAL",25,320,14,34,8,6,2,2,4,1,5
"RJ Hunter","BOS",36,314,13,27,12,1,7,0,5,0,1
"Terry Rozier","BOS",39,311,37,92,19,18,10,2,7,3,15
"Axel Toupane","DEN",21,305,15,35,10,5,3,5,2,4,1
"Drew Gooden","WAS",30,305,13,31,8,5,2,3,3,1,4
"Jordan Hamilton","NOP",11,304,25,59,16,9,10,1,5,2,7
"Kostas Papanikolaou","DEN",26,294,16,38,10,6,7,1,2,1,5
"Jordan Farmar","MEM",12,291,37,83,28,9,16,4,8,4,5
"Phil Pressey","PHX",23,283,75,184,41,34,29,6,6,6,28
"Bryce Dejean-Jones","NOP",14,279,15,34,11,4,8,2,1,0,4
"Damjan Rudez","MIN",33,277,11,24,9,2,4,4,1,2,0
"Henry Sims","BKN",14,263,9,19,8,1,5,2,1,1,0
"James Michael McAdoo","GSW",41,262,17,41,10,7,4,4,2,0,7
"Udonis Haslem","MIA",37,260,14,31,11,3,6,2,3,0,3
"Jeremy Evans","DAL",30,251,2,4,2,0,1,0,1,0,0
"Devyn Marble","ORL",28,249,12,30,6,6,4,1,1,3,3
"Xavier Munford","MEM",14,244,22,47,19,3,13,0,6,0,3
"KJ McDaniels","HOU",37,235,10,22,8,2,4,1,3,1,1
"Delon Wright","TOR",27,229,31,75,18,13,10,3,5,6,7
"Elton Brand","PHI",17,225,18,47,7,11,5,0,2,3,8
"Lucas Nogueira","TOR",29,225,7,16,5,2,4,1,0,0,2
"DeJuan Blair","WAS",29,218,11,27,6,5,4,1,1,0,5
"Brandan Wright","MEM",12,212,6,14,4,2,2,0,2,1,1
"Matt Bonner","SAS",30,206,9,22,5,4,4,1,0,1,3
"Michael Kidd-Gilchrist","CHA",7,205,9,24,3,6,2,0,1,2,4
"Lou Amundson","NYK",29,204,12,25,11,1,3,1,7,1,0
"James Young","BOS",29,199,9,23,4,5,3,0,1,1,4
"Jordan McRae","CLE",22,196,25,59,16,9,13,3,0,6,3
"Alan Anderson","WAS",13,192,14,31,11,3,8,2,1,2,1
"Greg Smith","MIN",18,192,6,13,5,1,1,0,4,0,1
"Caron Butler","SAC",17,176,10,24,6,4,4,1,1,3,1
"Elijah Millsap","UTA",20,173,19,47,10,9,4,3,3,4,5
"Briante Weber","MIA",7,169,21,48,15,6,12,1,2,1,5
"CJ Wilcox","LAC",23,167,10,22,8,2,2,1,5,0,2
"Spencer Dinwiddie","DET",12,159,22,50,16,6,8,5,3,1,5
"Damien Inglis","MIL",20,156,10,22,8,2,5,1,2,1,1
"Nikola Pekovic","MIN",12,156,11,27,6,5,1,2,3,2,3
"Chris Copeland","MIL",24,156,11,26,7,4,5,1,1,1,3
"Cleanthony Early","NYK",17,154,6,14,4,2,3,0,1,0,2
"Jarell Eddie","WAS",26,147,5,11,4,1,4,0,0,0,1
"Christian Wood","PHI",17,145,3,7,2,1,2,0,0,0,1
"Tony Wroten","PHI",8,144,20,46,14,6,11,2,1,4,2
"Pat Connaughton","POR",34,143,10,25,5,5,3,0,2,1,4
"Chris Kaman","POR",16,112,11,25,8,3,4,0,4,1,2
"Jeff Ayres","LAC",17,107,5,11,4,1,4,0,0,0,1
"Cameron Bairstow","CHI",18,103,6,13,5,1,5,0,0,1,0
"Orlando Johnson","NOP",7,102,2,4,2,0,1,1,0,0,0
"Joel Anthony","DET",19,96,1,2,1,0,1,0,0,0,0
"Sasha Kaun","CLE",25,95,3,7,2,1,1,0,1,0,1
"Aaron Harrison","CHA",21,93,2,4,2,0,1,1,0,0,0
"Anthony Bennett","TOR",19,84,0,0,0,0,0,0,0,0,0
"Tibor Pleiss","UTA",12,82,2,5,1,1,1,0,0,0,1
"Edy Tavares","ATL",11,73,3,7,2,1,2,0,0,0,1
"Mitch McGary","OKC",20,72,3,7,2,1,0,0,2,1,0
"Alex Stepheson","MEM",8,72,2,5,1,1,1,0,0,0,1
"Alan Williams","PHX",10,68,5,12,3,2,3,0,0,0,2
"Russ Smith","MEM",15,66,11,26,7,4,3,2,2,2,2
"Jorge Gutierrez","CHA",12,63,17,42,9,8,2,2,5,3,5
"Lorenzo Brown","PHX",8,61,11,25,8,3,6,1,1,1,2
"Jordan Mickey","BOS",16,57,1,3,0,1,0,0,0,0,1
"Josh Huestis","OKC",5,55,0,0,0,0,0,0,0,0,0
"Cory Jefferson","PHX",7,50,0,0,0,0,0,0,0,0,0
"Andrew Goudelock","HOU",8,50,4,9,3,1,3,0,0,0,1
"Eric Moreland","SAC",8,48,1,3,0,1,0,0,0,0,1
"Elliot Williams","MEM",5,45,4,9,3,1,1,1,1,0,1
"Steve Novak","MIL",10,44,0,0,0,0,0,0,0,0,0
"Jodie Meeks","DET",3,43,3,7,2,1,2,0,0,1,0
"Bruno Caboclo","TOR",6,43,1,3,0,1,0,0,0,0,1
"Dahntay Jones","CLE",1,42,2,5,1,1,1,0,0,0,1
"Erick Green","UTA",9,42,3,9,0,3,0,0,0,1,2
"Luis Montero","POR",12,42,1,2,1,0,1,0,0,0,0
"Shayne Whittington","IND",7,41,3,7,2,1,1,1,0,0,1
"Bryce Cotton","MEM",8,39,3,7,2,1,0,0,2,0,1
"Cliff Alexander","POR",8,36,0,0,0,0,0,0,0,0,0
"Justin Harper","DET",5,35,0,0,0,0,0,0,0,0,0
"Branden Dawson","LAC",6,29,0,0,0,0,0,0,0,0,0
"Keith Appling","ORL",5,27,1,3,0,1,0,0,0,0,1
"Duje Dukan","SAC",1,24,1,2,1,0,1,0,0,0,0
"Chuck Hayes","HOU",2,24,2,4,2,0,2,0,0,0,0
"Nate Robinson","NOP",2,23,4,9,3,1,0,2,1,0,1
"Kevon Looney","GSW",5,21,0,0,0,0,0,0,0,0,0
"Nazr Mohammed","OKC",5,19,0,0,0,0,0,0,0,0,0
"Jarnell Stokes","MIA",7,19,1,3,0,1,0,0,0,0,1
"Jimmer Fredette","NYK",6,18,1,3,0,1,0,0,0,0,1
"Joe Harris","CLE",5,15,2,5,1,1,0,1,0,0,1
"Jordan Adams","MEM",2,15,3,6,3,0,2,0,1,0,0
"JJ O'Brien","UTA",2,6,0,0,0,0,0,0,0,0,0
"Thanasis Antetokounmpo","NYK",2,6,0,0,0,0,0,0,0,0,0
"Sam Dekker","HOU",3,6,0,0,0,0,0,0,0,0,0
"Rakeem Christmas","IND",1,6,0,0,0,0,0,0,0,0,0
"Coty Clarke","BOS",3,6,0,0,0,0,0,0,0,0,0
