"Name","TeamAbbreviation","GamesPlayed","Minutes","Assists","AssistPoints","TwoPtAssists","ThreePtAssists","AtRimAssists","ShortMidRangeAssists","LongMidRangeAssists","Corner3Assists","Arc3Assists"
"Brendan Haywood","WAS",77,1740,47,101,40,7,18,2,20,1,6
"Paul Pierce","BOS",47,1740,194,426,156,38,89,22,45,12,26
"Jeff Foster","IND",75,1740,57,122,49,8,14,3,32,2,6
"Maurice Evans","LAL",76,1732,74,177,45,29,21,6,18,8,21
"David Lee","NYK",58,1731,104,231,81,23,55,10,16,10,13
"Antonio McDyess","DET",82,1729,72,172,44,28,17,7,20,6,22
"Nene","DEN",64,1715,77,180,51,26,31,3,17,6,20
"Chuck Hayes","HOU",78,1714,47,119,22,25,11,4,7,7,18
"Jannero Pargo","NOK",82,1710,203,451,158,45,82,17,59,15,30
"Jamaal Magloire","POR",81,1703,30,71,19,11,8,3,8,6,5
"Quinton Ross","LAC",81,1700,86,189,69,17,20,20,29,6,11
"Rasho Nesterovic","TOR",80,1676,74,161,61,13,32,2,27,5,8
"Jason Richardson","GSW",51,1675,172,401,115,57,82,10,23,19,38
"Dahntay Jones","MEM",78,1671,68,152,52,16,27,8,17,3,13
"Devin Brown","NOK",58,1662,149,326,121,28,67,13,41,5,23
"Eduardo Najera","DEN",75,1658,64,143,49,15,21,5,23,3,12
"Brent Barry","SAS",75,1631,138,305,109,29,51,18,40,18,11
"Andrea Bargnani","TOR",65,1629,50,113,37,13,21,3,13,9,4
"Jarvis Hayes","WAS",81,1626,80,184,56,24,23,11,22,9,15
"Yao Ming","HOU",48,1624,94,227,55,39,51,2,2,7,32
"Quentin Richardson","NYK",49,1621,108,241,83,25,54,12,17,10,15
"Jerry Stackhouse","DAL",67,1615,187,438,123,64,52,16,55,28,36
"Jose Calderon","TOR",77,1613,387,893,268,119,112,22,134,43,76
"Shaun Livingston","LAC",54,1611,274,593,229,45,96,45,88,9,36
"Steven Hunter","PHI",70,1605,26,54,24,2,12,1,11,1,1
"Eddie Jones","MIA",64,1594,109,242,85,24,44,24,17,7,17
"Sebastian Telfair","BOS",78,1578,218,508,146,72,61,20,65,23,49
"Kendrick Perkins","BOS",72,1577,94,202,80,14,52,7,21,5,9
"Tony Battie","ORL",66,1575,35,76,29,6,21,2,6,2,4
"Alonzo Mourning","MIA",77,1572,18,43,11,7,8,1,2,2,5
"Marko Jaric","MIN",70,1555,145,310,125,20,54,34,37,8,12
"Craig Smith","MIN",82,1537,49,110,37,12,12,7,18,4,8
"Sasha Pavlovic","CLE",67,1534,105,227,88,17,43,16,29,7,10
"Travis Outlaw","POR",67,1532,52,118,38,14,23,5,10,11,3
"Bostjan Nachbar","NJN",76,1531,61,149,34,27,15,1,18,9,18
"Brian Skinner","MIL",67,1523,58,125,49,9,18,8,23,1,8
"Morris Peterson","TOR",71,1515,47,106,35,12,12,7,16,5,7
"Shelden Williams","ATL",81,1513,44,94,38,6,18,2,18,1,5
"Johan Petro","SEA",81,1510,45,101,34,11,19,5,10,5,6
"Joe Smith","PHI",65,1503,49,107,40,9,16,7,17,1,8
"Gary Payton","MIA",68,1503,201,458,145,56,54,22,69,20,36
"Damon Stoudamire","MEM",62,1501,299,675,222,77,120,23,79,13,64
"Tyronn Lue","ATL",56,1488,201,440,163,38,84,17,62,11,27
"Linas Kleiza","DEN",79,1488,45,105,30,15,19,2,9,5,10
"DeSagana Diop","DAL",81,1480,30,69,21,9,11,1,9,3,6
"Flip Murray","DET",69,1477,187,417,144,43,59,24,61,23,20
"Paul Millsap","UTA",82,1472,62,128,58,4,27,4,27,1,3
"JR Smith","DEN",63,1471,91,195,78,13,53,7,18,3,10
"P.J. Brown","CHI",72,1456,48,105,39,9,17,6,16,3,6
"Keyon Dooling","ORL",66,1435,112,256,80,32,50,9,21,12,20
"Kenny Thomas","SAC",62,1412,76,173,55,21,28,2,25,3,18
"Francisco Garcia","SAC",79,1409,87,197,64,23,34,11,19,5,18
"Sam Cassell","LAC",58,1408,270,577,233,37,86,60,87,4,33
"Andres Nocioni","CHI",53,1406,57,127,44,13,23,6,15,3,10
"LaMarcus Aldridge","POR",63,1392,24,59,13,11,5,2,6,5,6
"James Jones","PHX",76,1376,45,112,23,22,5,3,15,10,12
"Carlos Delfino","DET",82,1372,88,197,67,21,37,7,23,9,12
"Greg Buckner","DAL",76,1372,70,173,37,33,13,5,19,14,19
"Fabricio Oberto","SAS",79,1365,68,153,51,17,33,7,11,2,15
"Donyell Marshall","CLE",81,1360,46,102,36,10,23,3,10,3,7
"Nate Robinson","NYK",64,1356,90,194,76,14,53,7,16,4,10
"Corliss Williamson","SAC",68,1337,39,88,29,10,14,4,11,4,6
"Francisco Elson","SAS",70,1333,55,130,35,20,15,6,14,6,14
"Bobby Jackson","NOK",56,1330,141,312,111,30,60,9,42,9,21
"Fred Jones","POR",63,1319,108,240,84,24,33,9,42,8,16
"Joey Graham","TOR",79,1319,44,114,18,26,7,2,9,15,11
"Marcus Williams","NJN",79,1314,260,587,193,67,135,16,42,23,44
"Jared Jeffries","NYK",55,1307,67,154,47,20,30,5,12,8,12
"Carlos Arroyo","ORL",72,1304,202,453,153,49,93,18,42,18,31
"Anthony Johnson","ATL",67,1300,201,449,154,47,62,11,81,15,32
"Dorell Wright","MIA",66,1292,95,209,76,19,50,8,18,4,15
"Dikembe Mutombo","HOU",75,1289,13,37,2,11,2,0,0,2,9
"Devean George","DAL",60,1283,33,75,24,9,13,3,8,0,9
"Trevor Ariza","ORL",57,1278,65,141,54,11,36,9,9,3,8
"Darrell Armstrong","IND",81,1275,191,442,131,60,45,21,65,24,36
"Brevin Knight","CHA",45,1273,296,664,224,72,102,35,87,30,42
"Etan Thomas","WAS",65,1246,29,64,23,6,10,3,10,0,6
"Mickael Gelabale","SEA",70,1239,56,125,43,13,21,6,16,5,8
"Steve Francis","NYK",44,1237,170,391,119,51,81,10,28,14,37
"Kurt Thomas","PHX",67,1208,24,60,12,12,9,1,2,6,6
"Derek Anderson","CHA",50,1190,133,299,100,33,53,14,33,15,18
"Gordan Giricek","UTA",61,1188,63,136,53,10,28,4,21,1,9
"Yakhouba Diawara","DEN",64,1176,55,136,29,26,18,0,11,7,19
"Damon Jones","CLE",60,1173,94,209,73,21,36,10,27,9,12
"Rodney Carney","PHI",67,1169,26,57,21,5,12,2,7,1,4
"Antoine Wright","NJN",63,1137,55,125,40,15,24,5,11,4,11
"Shaquille O'Neal","MIA",40,1135,79,188,49,30,40,4,5,3,27
"Kwame Brown","LAL",41,1132,75,163,62,13,34,9,19,1,12
"Reggie Evans","DEN",66,1127,45,105,30,15,20,3,7,6,9
"Robert Horry","SAS",68,1124,77,180,51,26,34,7,10,12,14
"Jordan Farmar","LAL",72,1090,137,323,88,49,42,15,31,13,36
"Ronny Turiaf","LAL",72,1087,63,149,40,23,23,3,14,6,17
"Renaldo Balkman","NYK",67,1064,44,106,26,18,20,2,4,3,15
"Speedy Claxton","ATL",42,1054,185,399,156,29,82,11,63,8,21
"Jake Voskuhl","CHA",73,1043,44,98,34,10,21,3,10,5,5
"Lorenzen Wright","ATL",67,1035,40,90,30,10,16,1,13,2,8
"Salim Stoudamire","ATL",61,1034,61,132,51,10,30,4,17,2,8
"Stromile Swift","MEM",54,1029,17,39,12,5,7,2,3,1,4
"Brian Scalabrine","BOS",54,1027,59,134,43,16,21,8,14,4,12
"Marc Jackson","NOK",56,1025,58,134,40,18,20,7,13,3,15
"Brian Cook","LAL",65,1018,65,148,47,18,28,10,9,4,14
"Keith Bogans","ORL",59,990,59,124,53,6,28,14,11,3,3
"Daniel Gibson","CLE",60,987,69,163,44,25,23,6,15,9,16
"Vladimir Radmanovic","LAL",55,986,66,142,56,10,37,10,9,2,8
"Charlie Villanueva","MIL",39,984,36,80,28,8,20,3,5,0,8
"Ersan Ilyasova","MIL",66,973,49,109,38,11,24,4,10,3,8
"Sarunas Jasikevicius","GSW",63,972,172,393,123,49,74,19,30,18,31
"Lawrence Roberts","MEM",54,969,30,70,20,10,14,2,4,2,8
"Tarence Kinsey","MEM",48,967,41,92,31,10,14,5,12,3,7
"Tyrus Thomas","CHI",72,966,40,87,33,7,17,7,9,4,3
"Clifford Robinson","NJN",50,955,51,122,31,20,13,5,13,7,13
"Beno Udrih","SAS",73,948,122,286,80,42,34,17,29,19,23
"Eddie House","NJN",56,945,67,149,52,15,34,6,12,5,10
"Jason Maxiell","DET",67,943,14,30,12,2,5,2,5,0,2
"Walter Herrmann","CHA",48,935,26,57,21,5,6,5,10,1,4
"Sasha Vujacic","LAL",73,934,64,147,45,19,23,7,15,7,12
"Kevin Ollie","PHI",53,919,130,285,105,25,37,16,52,9,16
"Jarron Collins","UTA",82,913,60,128,52,8,19,5,28,1,7
"Wally Szczerbiak","BOS",32,900,55,126,39,16,17,4,18,6,10
"Thabo Sefolosha","CHI",71,868,60,133,47,13,18,4,25,2,11
"Sergio Rodriguez","POR",67,862,218,485,169,49,71,18,80,24,25
"Nenad Krstic","NJN",26,849,46,110,28,18,12,3,13,5,13
"Jason Hart","LAC",36,845,103,232,77,26,29,16,32,5,21
"Dan Gadzuric","MIL",54,840,29,61,26,3,13,5,8,1,2
"Primoz Brezec","CHA",58,838,23,54,15,8,9,0,6,2,6
"Sean May","CHA",35,838,66,154,44,22,18,5,21,3,19
"Malik Rose","NYK",65,810,65,140,55,10,44,6,5,7,3
"Tony Allen","BOS",33,805,56,132,36,20,20,6,10,7,13
"Marquis Daniels","IND",45,800,57,134,37,20,15,4,18,6,14
"David Noel","MIL",68,791,65,149,46,19,26,3,17,7,12
"Mardy Collins","NYK",52,777,83,192,57,26,23,9,25,9,17
"Nazr Mohammed","DET",51,773,9,20,7,2,6,0,1,1,1
"Jacque Vaughn","SAS",64,760,131,302,91,40,45,10,36,14,26
"Ike Diogu","IND",59,760,25,58,17,8,6,2,9,3,5
"Alexander Johnson","MEM",59,753,17,37,14,3,10,3,1,2,1
"Lindsey Hunter","DET",52,744,93,196,83,10,30,8,45,7,3
"Austin Croshere","DAL",61,727,44,99,33,11,15,3,15,3,8
"Linton Johnson","NOK",54,720,18,44,10,8,8,1,1,2,6
"Leon Powe","BOS",62,720,10,23,7,3,1,0,6,1,2
"Keith McLeod","IND",48,718,90,204,66,24,36,9,21,12,12
"Daniel Ewing","LAC",61,712,90,208,62,28,19,15,28,3,25
"Allan Ray","BOS",47,709,43,99,30,13,20,3,7,6,7
"Jeff McInnis","CHA",38,702,124,273,99,25,49,9,41,11,14
"Joel Przybilla","POR",43,701,12,26,10,2,5,2,3,0,2
"Darius Songaila","WAS",37,700,38,86,28,10,19,3,6,2,8
"Michael Doleac","MIA",56,698,22,53,13,9,7,2,4,2,7
"Lou Williams","PHI",61,688,110,234,96,14,50,11,35,3,11
"Andray Blatche","WAS",56,682,39,92,25,14,11,4,10,5,9
"Ronnie Brewer","UTA",56,675,24,51,21,3,7,2,12,0,3
"Kris Humphries","TOR",60,670,18,39,15,3,5,1,9,1,2
"Kelenna Azubuike","GSW",41,669,28,63,21,7,12,3,6,3,4
"Josh Boone","NJN",61,669,10,22,8,2,2,0,6,1,1
"Solomon Jones","ATL",58,666,11,24,9,2,5,0,4,1,1
"Matt Bonner","SAS",56,653,22,52,14,8,6,1,7,4,4
"Malik Allen","CHI",60,638,16,41,7,9,4,0,3,2,7
"Hilton Armstrong","NOK",56,634,10,23,7,3,3,0,4,2,1
"JJ Redick","ORL",42,622,36,78,30,6,19,5,6,1,5
"Bonzi Wells","HOU",28,590,31,73,20,11,15,3,2,2,9
"Adrian Griffin","CHI",54,585,59,138,39,20,21,3,15,8,12
"Ronnie Price","SAC",58,563,48,106,38,10,26,2,10,2,8
"Kirk Snyder","HOU",39,562,39,86,31,8,13,12,6,4,4
"Shawne Williams","IND",46,556,22,49,17,5,5,3,9,1,4
"Rashad McCants","MIN",37,554,38,87,27,11,18,3,6,5,6
"Troy Hudson","MIN",34,554,73,158,61,12,21,13,27,3,9
"Junior Harrington","MEM",29,543,89,193,74,15,38,10,26,3,12
"Royal Ivey","ATL",53,538,45,95,40,5,17,8,15,2,3
"Cedric Simmons","NOK",43,534,12,26,10,2,8,0,2,0,2
"Mike Wilks","SEA",47,534,79,189,48,31,18,12,18,8,23
"Marcus Banks","PHX",45,503,60,135,45,15,16,7,22,4,11
"Hassan Adams","NJN",60,495,13,31,8,5,6,0,2,0,5
"Roger Mason Jr.","WAS",62,492,35,81,24,11,12,3,9,3,8
"Adonal Foyle","GSW",48,475,19,41,16,3,11,1,4,1,2
"Mark Madsen","MIN",56,473,10,24,6,4,1,1,4,1,3
"Dale Davis","DET",46,464,12,27,9,3,3,1,5,1,2
"Bo Outlaw","ORL",41,460,16,37,11,5,6,0,5,0,5
"Dee Brown","UTA",49,449,83,175,74,9,33,7,34,1,8
"Dan Dickau","POR",50,444,70,150,60,10,25,8,27,6,4
"Lynn Greer","MIL",41,432,53,128,31,22,17,3,11,8,14
"Peja Stojakovic","NOK",13,425,11,23,10,1,7,1,2,0,1
"DerMarr Johnson","DEN",39,419,17,42,9,8,6,1,2,2,6
"Alan Henderson","PHI",38,418,10,23,7,3,2,0,5,0,3
"Chris Quinn","MIA",42,408,65,151,44,21,15,6,23,10,11
"Maceo Baston","IND",47,404,16,34,14,2,8,2,4,1,1
"Jake Tsakalidis","HOU",36,389,5,12,3,2,2,0,1,0,2
"Michael Sweetney","CHI",48,385,28,61,23,5,12,3,8,1,4
"John Lucas III","HOU",47,383,33,82,17,16,4,3,10,8,8
"Calvin Booth","WAS",44,380,18,38,16,2,12,1,3,0,2
"James Singleton","LAC",53,376,17,42,9,8,4,3,2,2,6
"Aaron Williams","LAC",38,374,7,15,6,1,3,0,3,0,1
"CJ Miles","UTA",37,372,25,51,24,1,13,3,8,1,0
"Donell Taylor","WAS",47,369,45,105,30,15,16,3,11,7,8
"Rawle Marshall","IND",40,361,13,32,7,6,3,1,3,2,4
"Quincy Douby","SAC",42,359,15,33,12,3,11,0,1,1,2
"Josh Powell","GSW",37,353,21,48,15,6,7,2,6,4,2
"David Wesley","CLE",35,352,37,87,24,13,13,1,10,4,9
"Raef LaFrentz","POR",27,352,8,19,5,3,1,1,3,1,2
"Shammond Williams","LAL",30,345,31,67,26,5,12,8,6,1,4
"Bobby Jones","PHI",44,335,16,41,7,9,4,1,2,3,6
"Justin Williams","SAC",26,333,2,5,1,1,0,0,1,0,1
"Justin Reed","MIN",41,318,17,39,12,5,2,2,8,1,4
"Brian Cardinal","MEM",28,313,31,67,26,5,19,2,5,3,2
"Melvin Ely","SAS",30,309,18,40,14,4,4,4,6,3,1
"Travis Diener","ORL",26,288,35,83,22,13,5,3,14,5,8
"Bernard Robinson","NJN",31,278,19,40,17,2,8,4,5,1,1
"Pat Garrity","ORL",33,277,14,33,9,5,6,2,1,2,3
"Jerome James","NYK",41,273,3,6,3,0,3,0,0,0,0
"Vassilis Spanoulis","HOU",31,272,28,66,18,10,10,7,1,3,7
"Andre Brown","SEA",38,271,2,4,2,0,0,2,0,0,0
"Michael Ruffin","WAS",30,270,6,13,5,1,3,1,1,0,1
"Alan Anderson","CHA",17,256,21,47,16,5,5,4,7,1,4
"Orien Greene","IND",41,254,22,47,19,3,8,3,8,0,3
"Rafael Araujo","UTA",28,247,10,21,9,1,5,1,3,0,1
"Jalen Rose","PHX",29,246,16,36,12,4,8,2,2,2,2
"Jared Reiner","MIL",27,243,13,30,9,4,3,2,4,3,1
"Michael Olowokandi","BOS",24,234,5,11,4,1,1,0,3,0,1
"Viktor Khryapa","CHI",33,231,21,49,14,7,9,2,3,3,4
"Scott Padgett","MEM",31,231,8,20,4,4,3,0,1,2,2
"Anthony Roberson","GSW",20,227,10,22,8,2,5,0,3,0,2
"Othella Harrington","CHA",26,220,6,12,6,0,4,1,1,0,0
"Darrick Martin","TOR",31,220,43,99,30,13,11,4,15,4,9
"Maurice Ager","DAL",32,214,7,15,6,1,2,2,2,0,1
"Earl Barron","MIA",28,203,5,13,2,3,1,1,0,2,1
"Shannon Brown","CLE",23,201,10,24,6,4,4,0,2,0,4
"Cedric Bozeman","ATL",23,199,9,18,9,0,6,2,1,0,0
