"Name","TeamAbbreviation","GamesPlayed","Minutes","Assists","AssistPoints","TwoPtAssists","ThreePtAssists","AtRimAssists","ShortMidRangeAssists","LongMidRangeAssists","Corner3Assists","Arc3Assists"
"Ryan Gomes","MIN",82,2614,135,307,98,37,56,14,28,15,22
"Rasual Butler","NOH",82,2614,75,168,57,18,32,9,16,6,12
"Ronnie Brewer","UTA",81,2605,179,398,139,40,91,10,38,10,30
"Yao Ming","HOU",77,2589,137,342,69,68,53,7,9,9,59
"Caron Butler","WAS",67,2585,290,646,224,66,135,33,56,17,49
"Thaddeus Young","PHI",75,2580,86,184,74,12,40,9,25,4,8
"Udonis Haslem","MIA",75,2560,85,201,54,31,28,3,23,8,23
"Al Harrington","NYK",73,2546,102,244,62,40,46,6,10,18,22
"Tim Duncan","SAS",75,2524,264,600,192,72,113,15,64,25,47
"Marc Gasol","MEM",82,2521,143,335,94,49,60,10,24,13,36
"Rodney Stuckey","DET",79,2517,387,848,313,74,102,29,182,32,42
"Nene","DEN",77,2511,108,243,81,27,53,4,24,7,20
"Mike Conley","MEM",82,2508,354,784,278,76,137,33,108,28,48
"Deron Williams","UTA",68,2505,725,1606,569,156,309,53,207,42,114
"Brook Lopez","NJN",82,2502,86,194,64,22,38,9,17,7,15
"Roger Mason Jr.","SAS",82,2496,173,391,128,45,43,31,54,25,20
"Randy Foye","MIN",70,2494,303,681,228,75,122,39,67,41,34
"Devin Harris","NJN",69,2494,476,1111,317,159,187,32,98,68,91
"Jason Terry","DAL",74,2491,251,568,185,66,75,22,88,16,50
"Luis Scola","HOU",82,2488,123,315,54,69,23,12,19,15,54
"Steve Nash","PHX",74,2484,717,1583,568,149,355,97,116,50,99
"Troy Murphy","IND",73,2482,172,403,113,59,57,16,40,10,49
"Jamal Crawford","GSW",65,2478,288,647,217,71,128,27,62,23,48
"Shawn Marion","TOR",69,2471,139,313,104,35,51,12,41,6,29
"Tony Parker","SAS",72,2456,496,1179,309,187,112,49,148,82,105
"Andrea Bargnani","TOR",78,2453,94,209,73,21,26,19,28,8,13
"Metta World Peace","HOU",69,2452,229,513,174,55,81,46,47,10,45
"Rafer Alston","ORL",77,2447,406,931,287,119,154,62,71,37,82
"Grant Hill","PHX",82,2445,186,410,148,38,93,17,38,19,19
"Derek Fisher","LAL",82,2441,261,584,199,62,97,46,56,22,40
"Danny Granger","IND",67,2424,183,412,137,46,94,11,32,13,33
"Josh Smith","ATL",69,2421,169,396,111,58,71,17,23,25,33
"Jason Richardson","PHX",72,2410,146,320,118,28,77,20,21,7,21
"Mehmet Okur","UTA",72,2409,120,271,89,31,50,5,34,9,22
"Kelenna Azubuike","GSW",74,2374,117,272,79,38,43,12,24,8,30
"Mike Miller","MIN",73,2356,326,751,227,99,104,45,78,42,57
"Stephen Jackson","GSW",59,2339,381,841,302,79,223,27,52,29,50
"Michael Finley","SAS",81,2336,114,269,73,41,27,15,31,19,22
"Jose Calderon","TOR",68,2333,607,1359,462,145,182,76,204,48,97
"Lamar Odom","LAL",78,2316,204,457,155,49,90,33,32,12,37
"Raja Bell","CHA",67,2315,142,316,110,32,54,31,25,11,21
"Anderson Varejao","CLE",81,2306,81,185,58,23,31,8,19,7,16
"Jason Thompson","SAC",82,2303,93,218,61,32,36,3,22,7,25
"Paul Millsap","UTA",76,2291,138,293,121,17,64,9,48,3,14
"Richard Hamilton","DET",67,2279,297,642,249,48,101,31,117,18,30
"Carmelo Anthony","DEN",66,2277,222,480,186,36,133,25,28,11,25
"Beno Udrih","SAC",73,2270,342,778,248,94,131,36,81,45,49
"Spencer Hawes","SAC",77,2259,149,341,106,43,68,10,28,13,30
"T.J. Ford","IND",74,2258,392,934,242,150,136,28,78,27,123
"Kendrick Perkins","BOS",76,2254,96,222,66,30,44,4,18,8,22
"Shaquille O'Neal","PHX",75,2252,126,292,86,40,63,12,11,6,34
"Baron Davis","LAC",65,2248,501,1095,408,93,239,52,117,30,63
"Travis Outlaw","POR",81,2246,83,201,48,35,22,10,16,10,25
"JR Smith","DEN",81,2244,227,498,183,44,133,14,36,10,34
"Al Horford","ATL",67,2242,163,395,94,69,39,13,42,18,51
"Nate Robinson","NYK",74,2209,301,723,180,121,126,13,41,30,91
"Steve Blake","POR",69,2188,348,767,277,71,154,40,83,33,38
"Tyrus Thomas","CHI",79,2175,77,163,68,9,45,5,18,2,7
"Ramon Sessions","MIL",79,2173,452,1007,349,103,161,53,135,37,66
"Delonte West","CLE",64,2152,226,497,181,45,100,20,61,22,23
"James Posey","NOH",75,2140,82,197,49,33,20,11,18,17,16
"Rasheed Wallace","DET",66,2123,91,193,80,11,46,17,17,4,7
"Luc Mbah a Moute","MIL",82,2113,87,192,69,18,45,6,18,9,9
"Kenyon Martin","DEN",66,2111,132,299,97,35,57,12,28,6,29
"Brad Miller","CHI",70,2100,234,507,195,39,102,20,73,13,26
"Charlie Villanueva","MIL",78,2095,137,309,102,35,60,17,25,20,15
"Sebastian Telfair","MIN",75,2094,343,802,227,116,112,38,77,39,77
"Marvin Williams","ATL",61,2093,81,180,63,18,30,9,24,6,12
"Allen Iverson","DET",57,2093,283,634,215,68,93,28,94,32,36
"Peja Stojakovic","NOH",61,2089,75,182,43,32,18,10,15,17,15
"Matt Barnes","PHX",77,2082,212,470,166,46,115,26,25,23,23
"Keyon Dooling","NJN",77,2073,270,645,165,105,86,20,59,42,63
"Dominic McGuire","WAS",79,2072,198,433,161,37,84,35,42,11,26
"Jamario Moon","MIA",80,2068,95,217,68,27,23,13,32,7,20
"Kevin Love","MIN",81,2048,84,179,73,11,46,9,18,4,7
"Samuel Dalembert","PHI",82,2036,18,38,16,2,12,2,2,1,1
"Luke Ridnour","MIL",72,2033,365,832,263,102,120,36,107,40,62
"Shane Battier","HOU",60,2031,137,300,111,26,42,44,25,6,20
"Hakim Warrick","MEM",82,2029,66,157,41,25,20,15,6,3,22
"Jermaine O'Neal","MIA",68,2028,122,282,84,38,47,8,29,12,26
"Michael Beasley","MIA",81,2009,83,208,41,42,19,7,15,15,27
"Trevor Ariza","LAL",82,1999,145,324,111,34,65,15,31,8,26
"Aaron Brooks","HOU",80,1998,238,544,170,68,68,42,60,23,45
"Rudy Fernandez","POR",78,1993,159,361,116,43,70,15,31,25,18
"Andres Nocioni","SAC",76,1992,102,237,69,33,31,4,34,5,28
"Francisco Garcia","SAC",65,1975,150,356,94,56,58,12,24,22,34
"Flip Murray","ATL",80,1975,158,358,116,42,65,19,32,18,24
"Joel Przybilla","POR",82,1952,27,61,20,7,8,4,8,4,3
"Amar'e Stoudemire","PHX",53,1948,104,241,71,33,49,7,15,16,17
"Kevin Martin","SAC",51,1947,138,325,89,49,36,8,45,13,36
"Courtney Lee","ORL",77,1939,91,230,43,48,18,10,15,11,37
"Joakim Noah","CHI",80,1938,106,227,91,15,39,6,46,2,13
"Matt Bonner","SAS",81,1928,82,190,56,26,18,12,26,9,17
"Marcus Camby","LAC",62,1926,127,266,115,12,72,24,19,1,11
"Lou Williams","PHI",81,1919,242,552,174,68,94,22,58,28,40
"D.J. Augustin","CHA",72,1908,250,564,186,64,86,24,76,28,36
"Quentin Richardson","NYK",72,1894,117,265,86,31,52,12,22,9,22
"C.J. Watson","GSW",77,1883,206,469,149,57,95,10,44,21,36
"Kyle Korver","UTA",78,1874,137,282,129,8,87,11,31,1,7
"Antonio McDyess","DET",62,1866,83,190,59,24,25,4,30,11,13
"Andris Biedrins","GSW",62,1863,121,278,85,36,33,10,42,10,26
"Maurice Evans","ATL",80,1840,54,134,28,26,9,10,9,9,17
"Nick Young","WAS",82,1836,95,203,82,13,37,9,36,2,11
"Erick Dampier","DAL",80,1836,77,180,51,26,14,4,33,6,20
"Al Jefferson","MIN",50,1836,79,195,42,37,26,3,13,9,28
"Daequan Cook","MIA",75,1833,71,172,41,30,21,4,16,12,18
"Jarvis Hayes","NJN",74,1832,54,124,38,16,19,8,11,9,7
"Nick Collison","OKC",71,1831,66,144,54,12,32,6,16,2,10
"Jason Kapono","TOR",80,1831,105,235,80,25,38,12,30,6,19
"Andrei Kirilenko","UTA",67,1831,175,365,160,15,80,16,64,5,10
"Jeff Foster","IND",74,1828,130,299,91,39,41,5,45,5,34
"Willie Green","PHI",81,1828,158,345,129,29,58,21,50,8,21
"Linas Kleiza","DEN",82,1824,64,143,49,15,30,4,15,4,11
"Brandon Rush","IND",75,1803,66,156,42,24,21,6,15,7,17
"Daniel Gibson","CLE",75,1794,132,307,89,43,46,8,35,18,25
"Anthony Carter","DEN",78,1786,364,826,266,98,183,32,51,32,66
"Charlie Bell","MIL",70,1782,151,343,110,41,40,22,48,16,25
"Earl Watson","OKC",68,1776,391,836,337,54,202,33,102,14,40
"Kevin Garnett","BOS",57,1772,144,324,108,36,91,3,14,14,22
"Zydrunas Ilgauskas","CLE",65,1766,64,141,51,13,30,7,14,6,7
"Zach Randolph","LAC",50,1757,103,243,66,37,41,8,17,7,30
"Bobby Simmons","NJN",71,1729,92,206,70,22,38,12,20,8,14
"Leandro Barbosa","PHX",70,1705,162,364,122,40,89,17,16,19,21
"Andray Blatche","WAS",71,1703,118,256,98,20,67,8,23,3,17
"Marquis Daniels","IND",54,1700,114,270,72,42,34,14,24,6,36
"Ronny Turiaf","GSW",79,1696,166,391,107,59,44,11,52,17,42
"Kyle Lowry","HOU",77,1679,275,613,212,63,103,43,66,18,45
"Luol Deng","CHI",49,1665,94,217,65,29,32,6,27,12,17
"Josh Howard","DAL",52,1663,83,197,52,31,19,5,28,12,19
"Mike James","WAS",61,1649,201,439,164,37,68,32,64,7,30
"Glen Davis","BOS",76,1637,69,160,47,22,28,4,15,3,19
"CJ Miles","UTA",72,1623,107,223,98,9,63,12,23,1,8
"J.J. Barea","DAL",79,1600,269,609,198,71,82,21,95,29,42
"Corey Maggette","GSW",51,1588,92,213,63,29,36,5,22,6,23
"Brandon Bass","DAL",81,1574,43,100,29,14,8,2,19,4,10
"Antoine Wright","DAL",65,1552,77,184,47,30,28,2,17,12,18
"Joey Graham","TOR",78,1541,48,111,33,15,20,2,11,5,10
"Wally Szczerbiak","CLE",74,1527,82,195,51,31,17,6,28,15,16
"Darius Songaila","WAS",77,1521,94,199,83,11,51,14,18,1,10
"Anthony Morrow","GSW",67,1515,80,185,55,25,31,9,15,9,16
"Bruce Bowen","SAS",80,1506,40,93,27,13,7,4,16,6,7
"Fred Jones","LAC",52,1495,188,433,131,57,72,13,46,20,37
"Bobby Jackson","SAC",71,1484,143,331,98,45,49,10,39,18,27
"Anthony Johnson","ORL",80,1481,200,485,115,85,65,27,23,30,55
"Larry Hughes","NYK",55,1480,119,271,86,33,55,14,17,13,20
"Eddie House","BOS",81,1479,92,200,76,16,37,5,34,7,9
"Zaza Pachulia","ATL",77,1473,57,130,41,16,26,1,14,4,12
"Carl Landry","HOU",69,1467,39,97,20,19,5,2,13,6,13
"Darrell Arthur","MEM",76,1464,43,101,28,15,17,3,8,6,9
"Craig Smith","MIN",74,1460,79,177,60,19,29,13,18,7,12
"Chris Andersen","DEN",71,1460,31,70,23,8,13,2,8,1,7
"Nicolas Batum","POR",79,1453,74,171,51,23,28,10,13,13,10
"Thabo Sefolosha","OKC",66,1453,111,248,85,26,46,7,32,9,17
"Andrew Bynum","LAL",50,1446,71,160,53,18,28,3,22,6,12
"Vladimir Radmanovic","CHA",78,1445,81,185,58,23,27,15,16,4,19
"Tyson Chandler","NOH",45,1445,22,52,14,8,7,2,5,0,8
"Dahntay Jones","DEN",79,1426,78,175,59,19,28,4,27,3,16
"Yi Jianlian","NJN",61,1421,60,143,37,23,21,3,13,12,11
"Jason Maxiell","DET",78,1408,24,49,23,1,12,3,8,0,1
"Kurt Thomas","SAS",79,1404,66,154,44,22,12,7,25,8,14
"Kirk Hinrich","CHI",51,1338,197,441,150,47,70,11,69,15,32
"Mickael Pietrus","ORL",54,1329,65,153,42,23,26,5,11,8,15
"Greg Oden","POR",61,1314,31,73,20,11,13,3,4,2,9
"Ben Wallace","CLE",56,1314,44,92,40,4,17,2,21,1,3
"Ryan Anderson","NJN",66,1312,52,117,39,13,29,3,7,7,6
"Jared Jeffries","NYK",56,1310,80,193,47,33,22,4,21,7,26
"Jameer Nelson","ORL",42,1309,226,575,103,123,71,14,18,39,84
"Sasha Vujacic","LAL",80,1292,113,242,97,16,56,14,27,5,11
"Keith Bogans","MIL",65,1272,64,154,38,26,20,8,10,12,14
"George Hill","SAS",77,1270,136,323,85,51,16,16,53,29,22
"Drew Gooden","SAS",51,1264,48,109,35,13,14,7,14,6,7
"Marreese Speights","PHI",79,1262,30,72,18,12,12,2,4,6,6
"Tim Thomas","CHI",64,1247,68,162,42,26,23,8,11,11,15
"Arron Afflalo","DET",74,1234,44,95,37,7,15,7,15,3,4
"Leon Powe","BOS",70,1227,46,108,30,16,16,2,12,0,16
"Sergio Rodriguez","POR",80,1225,286,657,201,85,110,15,76,35,50
"Von Wafer","HOU",63,1225,71,159,54,17,32,10,12,5,12
"Rasho Nesterovic","IND",70,1214,109,247,80,29,45,12,23,0,29
"Michael Redd","MIL",33,1203,88,199,65,23,28,15,22,9,14
"Tony Battie","ORL",77,1202,31,72,21,10,10,3,8,2,8
"Mikki Moore","BOS",70,1202,53,123,36,17,16,3,17,2,15
"Rodney Carney","MIN",67,1199,26,58,20,6,12,3,5,2,4
"Carlos Boozer","UTA",37,1197,79,173,64,15,41,0,23,4,11
"Jordan Farmar","LAL",65,1192,155,348,117,38,58,19,40,17,21
"Tracy McGrady","HOU",35,1181,175,397,128,47,69,32,27,15,32
"Manu Ginobili","SAS",44,1181,157,357,114,43,58,16,40,23,20
"Javaris Crittenton","WAS",63,1174,150,340,110,40,69,13,28,13,27
"Luke Walton","LAL",65,1166,177,380,151,26,93,26,32,7,19
"Kyle Weaver","OKC",56,1166,101,213,90,11,50,14,26,2,9
"Quinton Ross","MEM",68,1164,47,108,33,14,10,8,15,6,8
"Steve Novak","LAC",71,1161,40,94,26,14,12,4,10,3,11
"Jared Dudley","PHX",68,1156,56,126,42,14,27,6,9,7,7
"JaVale McGee","WAS",75,1143,23,49,20,3,14,3,3,1,2
"Nenad Krstic","OKC",46,1141,29,70,17,12,9,3,5,2,10
"Reggie Evans","PHI",79,1137,26,61,17,9,11,4,2,2,7
"Anthony Randolph","GSW",63,1129,49,109,38,11,17,7,14,4,7
"Andrew Bogut","MIL",36,1124,72,158,58,14,36,6,16,3,11
"JJ Redick","ORL",64,1111,73,169,50,23,25,14,11,11,12
"Joe Smith","CLE",57,1102,41,92,31,10,15,3,13,4,6
"Rashad McCants","SAC",58,1100,68,153,51,17,31,12,8,9,8
"Trenton Hassell","NJN",53,1094,51,116,37,14,16,4,17,10,4
"Hilton Armstrong","NOH",70,1092,29,60,27,2,10,5,12,0,2
"Desmond Mason","OKC",39,1064,46,102,36,10,15,10,11,1,9
"Sasha Pavlovic","CLE",66,1053,72,165,51,21,26,6,19,8,13
"Chris Wilcox","NYK",62,1050,47,107,34,13,17,6,11,3,10
"Joel Anthony","MIA",65,1048,27,66,15,12,2,1,12,1,11
"Lou Amundson","PHX",76,1044,28,61,23,5,17,2,4,2,3
"DeSagana Diop","CHA",75,1036,32,76,20,12,11,3,6,4,8
"Ime Udoka","SAS",67,1035,54,117,45,9,22,10,13,3,6
"Darko Milicic","MEM",61,1034,34,77,25,9,22,0,3,0,9
"Antonio Daniels","NOH",74,1021,177,407,124,53,68,15,41,17,36
"Roy Hibbert","IND",70,1009,49,111,36,13,23,1,12,1,12
"Kwame Brown","DET",58,999,32,71,25,7,9,3,13,4,3
"Josh Boone","NJN",62,994,31,72,21,10,11,0,10,2,8
"Francisco Elson","MIL",59,977,32,74,22,10,11,4,7,2,8
"Chris Quinn","MIA",66,962,132,315,81,51,27,11,43,17,34
"Dan Gadzuric","MIL",67,941,39,87,30,9,14,0,16,1,8
"Brevin Knight","UTA",74,938,190,410,160,30,82,11,67,11,19
"Bobby Brown","MIN",68,931,117,262,89,28,43,11,35,8,20
"Chris Kaman","LAC",31,921,46,110,28,18,18,1,9,0,18
"Elton Brand","PHI",29,921,37,86,25,12,16,2,7,1,11
"Amir Johnson","DET",62,911,20,43,17,3,7,2,8,1,2
"Brian Cardinal","MIN",64,909,76,173,55,21,38,8,9,12,9
"Monta Ellis","GSW",25,892,93,211,68,25,46,2,20,8,17
"Mardy Collins","LAC",48,890,111,250,83,28,46,14,23,11,17
"Roko Ukic","TOR",72,889,153,344,115,38,35,21,59,15,23
"Tony Allen","BOS",46,887,66,147,51,15,34,5,12,4,11
"DeShawn Stevenson","WAS",32,886,98,218,76,22,37,10,29,3,19
"James Singleton","DAL",62,884,17,39,12,5,7,1,4,3,2
"Marco Belinelli","GSW",42,882,88,198,66,22,45,8,13,11,11
"Greg Buckner","MEM",63,878,57,132,39,18,26,4,9,8,10
"Devin Brown","NOH",63,869,54,129,33,21,15,3,15,8,13
"Royal Ivey","PHI",71,860,43,94,35,8,18,10,7,3,5
"Chuck Hayes","HOU",71,858,42,98,28,14,21,1,6,0,14
"Brent Barry","HOU",56,857,78,176,58,20,25,11,22,4,16
"Yakhouba Diawara","MIA",63,850,27,67,14,13,4,1,9,3,10
"Kevin Ollie","MIN",50,850,117,271,80,37,34,12,34,12,25
"Brian Skinner","LAC",51,843,27,59,22,5,10,2,10,0,5
"Sean Marks","NOH",60,838,14,36,6,8,0,2,4,4,4
"Juan Dixon","WAS",50,816,118,255,99,19,61,15,23,3,16
"Will Bynum","DET",57,803,157,357,114,43,39,13,62,30,13
"Marcin Gortat","ORL",63,794,14,36,6,8,0,1,5,2,6
"Ricky Davis","LAC",36,785,82,193,53,29,26,15,12,4,25
"Renaldo Balkman","DEN",53,780,34,82,20,14,13,1,6,0,14
"Julian Wright","NOH",54,771,43,91,38,5,17,9,12,3,2
"DeAndre Jordan","LAC",52,771,11,27,6,5,3,2,1,0,5
"Mike Taylor","LAC",51,770,106,247,71,35,38,10,23,9,26
"Channing Frye","POR",63,746,24,59,13,11,9,1,3,4,7
"Ronnie Price","UTA",52,738,108,235,89,19,50,6,33,8,11
"Goran Dragic","PHX",55,728,111,252,81,30,55,9,17,7,23
"Donte Greene","SAC",55,725,30,71,19,11,10,2,7,5,6
"Travis Diener","IND",55,719,122,302,64,58,31,11,22,18,40
"Joe Alexander","MIL",59,716,42,90,36,6,23,8,5,4,2
"Aaron Gray","CHI",56,715,46,100,38,8,24,3,11,1,7
"Will Solomon","SAC",53,712,133,294,105,28,48,14,43,7,21
"Adam Morrison","LAL",52,711,41,92,31,10,18,6,7,3,7
"Jamaal Magloire","MIA",55,709,22,50,16,6,4,4,8,0,6
"Devean George","DAL",43,708,15,34,11,4,2,2,7,2,2
"JJ Hickson","CLE",62,705,9,22,5,4,3,1,1,0,4
"Josh Powell","LAL",60,703,27,60,21,6,9,4,8,3,3
"Matt Harpring","UTA",63,693,28,61,23,5,9,3,11,1,4
"Brandan Wright","GSW",39,688,21,49,14,7,8,1,5,3,4
"Stephen Graham","IND",52,684,33,71,28,5,16,0,12,1,4
"Fabricio Oberto","SAS",54,677,59,134,43,16,20,6,17,8,8
"Solomon Jones","ATL",63,675,15,34,11,4,4,3,4,0,4
"Jerryd Bayless","POR",53,655,78,183,51,27,27,7,17,15,12
"Damien Wilkins","OKC",41,636,37,84,27,10,12,4,11,1,9
"Walter Herrmann","DET",59,630,22,49,17,5,6,6,5,3,2
"James Jones","MIA",40,630,20,47,13,7,6,1,6,3,4
"Matt Carroll","DAL",55,615,27,57,24,3,16,3,5,1,2
"Robin Lopez","PHX",60,614,8,17,7,1,3,0,4,0,1
"Marko Jaric","MEM",53,605,74,164,58,16,34,8,16,11,5
"Chris Douglas-Roberts","NJN",44,584,52,122,34,18,20,4,10,10,8
"Malik Allen","MIL",49,579,35,85,20,15,7,6,7,5,10
"Theo Ratliff","PHI",46,579,9,18,9,0,5,3,1,0,0
"Kosta Koufos","UTA",48,565,20,41,19,1,6,0,13,0,1
"Acie Law","ATL",55,559,86,200,58,28,36,5,17,10,18
"Johan Petro","DEN",49,559,16,35,13,3,7,2,4,0,3
"Tyronn Lue","ORL",44,521,60,135,45,15,20,5,20,6,9
"Morris Peterson","NOH",43,515,16,41,7,9,3,2,2,3,6
"Shelden Williams","MIN",45,513,12,25,11,1,8,0,3,0,1
"Brian Scalabrine","BOS",39,504,18,42,12,6,5,2,5,3,3
"Luther Head","MIA",32,497,58,131,43,15,12,8,23,5,10
"Mike Dunleavy","IND",18,495,44,101,31,13,17,6,8,2,11
"Shannon Brown","LAL",48,477,38,87,27,11,15,3,9,4,7
"Juwan Howard","CHA",42,472,26,61,17,9,14,1,2,4,5
"Malik Rose","OKC",38,469,36,80,28,8,19,3,6,4,4
"Ryan Hollins","DAL",44,444,7,15,6,1,1,1,4,1,0
"Rob Kurz","GSW",40,442,20,41,19,1,8,1,10,0,1
"Darnell Jackson","CLE",51,429,8,20,4,4,1,2,1,2,2
"Jason Collins","MIN",31,422,11,25,8,3,3,0,5,0,3
"Stephon Marbury","BOS",23,414,75,176,49,26,23,4,22,10,16
"Chucky Atkins","OKC",33,412,59,132,45,14,16,3,26,8,6
"Danilo Gallinari","NYK",28,412,15,41,4,11,3,1,0,2,9
"Gerald Green","DAL",37,375,15,32,13,2,6,0,7,0,2
"Melvin Ely","NOH",31,373,18,39,15,3,4,3,8,0,3
"Sean Williams","NJN",33,366,13,29,10,3,4,1,5,0,3
"Gabe Pruitt","BOS",47,366,39,88,29,10,16,0,13,4,6
"Cuttino Mobley","LAC",11,365,12,27,9,3,5,2,2,1,2
"Jason Hart","DEN",39,348,48,118,26,22,11,3,12,5,17
"Robert Swift","OKC",26,343,9,20,7,2,4,0,3,0,2
"Nazr Mohammed","CHA",39,341,8,16,8,0,7,0,1,0,0
"Paul Davis","LAC",27,320,12,28,8,4,6,2,0,2,2
"Eduardo Najera","NJN",27,319,19,42,15,4,9,1,5,1,3
"Corey Brewer","MIN",15,307,25,54,21,4,10,6,5,1,3
"Etan Thomas","WAS",26,306,6,13,5,1,3,0,2,0,1
"Sean Singletary","CHA",37,303,29,62,25,4,10,6,9,2,2
"Sean May","CHA",24,301,10,22,8,2,5,1,2,1,1
"Quincy Douby","TOR",27,301,25,51,24,1,9,2,13,1,0
"Darius Miles","MEM",34,298,17,37,14,3,10,1,3,0,3
"Jacque Vaughn","SAS",30,292,55,128,37,18,13,2,22,5,13
"Pops Mensah-Bonsu","TOR",22,283,6,12,6,0,5,1,0,0,0
"Alando Tucker","PHX",30,282,12,28,8,4,4,1,3,3,1
"Josh McRoberts","IND",33,279,16,39,9,7,7,0,2,1,6
"Oleksiy Pecherov","WAS",32,277,2,4,2,0,0,1,1,0,0
"Tarence Kinsey","CLE",49,277,10,23,7,3,2,0,5,2,1
"Anthony Roberson","CHI",29,276,20,44,16,4,9,3,4,1,3
"Mario West","ATL",53,269,19,47,10,9,6,2,2,2,7
"Cartier Martin","CHA",33,266,13,26,13,0,7,5,1,0,0
"Lindsey Hunter","CHI",28,265,37,82,29,8,15,5,9,4,4
"Kris Humphries","TOR",29,265,10,22,8,2,3,1,4,0,2
"Dee Brown","PHX",19,261,36,84,24,12,13,3,8,2,10
"Patrick O'Bryant","TOR",39,255,11,24,9,2,6,1,2,0,2
"Morris Almond","UTA",25,255,7,17,4,3,3,0,1,1,2
"Jake Voskuhl","TOR",38,240,8,17,7,1,2,0,5,0,1
"Shaun Livingston","OKC",12,231,20,40,20,0,9,2,9,0,0
"Ryan Bowen","NOH",21,219,9,24,3,6,1,0,2,0,6
"Maceo Baston","IND",27,217,7,17,4,3,1,0,3,0,3
"Henry Walker","BOS",29,216,13,31,8,5,5,0,3,2,3
"Ike Diogu","SAC",29,215,3,7,2,1,0,0,2,0,1
"Anthony Tolliver","SAS",19,208,17,37,14,3,10,0,4,3,0
"Mark Blount","MIA",20,207,4,11,1,3,1,0,0,3,0
"Marcus Banks","TOR",22,206,28,63,21,7,4,3,14,3,4
"Jarron Collins","UTA",26,201,7,14,7,0,2,0,5,0,0
"Alex Acker","LAC",25,199,12,29,7,5,3,0,4,1,4
"Kareem Rush","PHI",25,199,15,39,6,9,1,3,2,4,5
